LakeID,Hylak_id,short_name,Name,Country,Lat_centre,Lon_centre,Sea_mask,Lake_area,Vol_total,Depth_avg,Dis_avg,Res_time,Elevation,Z_max,TR,Phase,Cover_1995_2020,annual_ave_95_10
548,1051,GLWD00000548, lake Umbozero,Russian Federation,67.6486,34.4347,0,318.85,8178.47,25.6,19.755,4791.6,130,76.94969421358006,NF,Frigid,0.274,7.950627004854155
549,1239,GLWD00000549, Durgun lake,Mongolia,47.6458,93.4903,0,370.35,2443.93,6.6,0,-1,1128,19.79692183070069,NC,Cool,0.37,13.867750325555184
553,944,GLWD00000553, represa de Jupia/Engineer Souza Dias dam,Brazil,-20.6653,-51.6042,0,289.24,3680,12.7,6217.606,6.9,278,38.16899460655511,SH,Hot,0.305,24.70169456877052
555,733,GLWD00000555, lac des Quinze and lac Simard,Canada,47.6375,-78.7069,0,328.99,9266,28.2,348.962,307.3,260,84.49496945195902,NT,Temperate,0.211,14.349366852107938
556,828,GLWD00000556, lake Marion,United States,33.4681,-80.2125,0,223.33,1517.2,6.8,561.578,31.3,23,20.38060269556262,NW,Warm,0.284,16.37166980081529
557,339,GLWD00000557, Lynx lake,Canada,62.5069,-106.2819,0,274.25,2774.21,10.1,31.596,1016.2,344,30.346873290793074,NF,Frigid,0.151,10.604767568458502
558,673,GLWD00000558, Old Wives lake,Canada,50.0958,-105.9569,0,304.07,1141.95,3.8,0,-1,663,11.266649126845792,NT,Temperate,0.285,14.85720182301812
562,1657,GLWD00000562, Vaal dam,South Africa,-27.0236,28.3236,0,287.81,3199,11.1,63.925,579.2,1486,33.34491504812203,SW,Warm,0.423,16.190645686102513
566,558,GLWD00000566, Amisk lake,Canada,54.5236,-102.2542,0,343.6,7025.36,20.4,40.075,2029,293,61.33899883585565,NC,Cool,0.238,12.991122998424617
567,855,GLWD00000567, Falcon reservoir,Mexico;United States,26.6542,-99.2042,0,120.78,3920,32.5,216.536,209.5,80,97.36711376055638,NH,Hot,0.29,23.284713286971765
568,360,GLWD00000568, Rennie lake,Canada,61.4903,-105.5292,0,213.74,2745.56,12.8,9.279,3424.7,367,38.53597829138205,NF,Frigid,0.164,11.481744854027609
569,377,GLWD00000569, Kakisa lake,Canada,60.8986,-117.5208,0,333.45,4899.89,14.7,28.713,1975.1,210,44.08358074673864,NC,Cool,0.251,13.479063104380824
570,683,GLWD00000570, Seagull lake,Canada,49.8347,-76.8514,0,349.26,6149.84,17.6,589.652,120.7,260,52.82460058409208,NC,Cool,0.208,14.08611201725074
571,764,GLWD00000571, lake Francis Case and  lake Sharpe,United States,44.2014,-99.6764,0,228.45,2343.6,10.3,986.072,27.5,429,30.776099803020355,NT,Temperate,0.444,14.664801930575546
573,720,GLWD00000573, Meelpaeg reservoir,Canada,48.2486,-56.6069,0,314.12,4700,15,31.072,1750.7,271,44.88730421,NT,Temperate,0.206,11.458573385404248
576,1355,GLWD00000576, Mosul dam lake,Iraq,36.6597,42.9097,0,346.9,12500,36,776.235,186.4,307,108.10031709426347,NH,Hot,0.517,21.978209970126585
590,858,GLWD00000590, lago de Cuitzeo,Mexico,19.9319,-101.1931,0,207.7,1802.05,8.7,21.384,975.4,1831,26.02864708714492,NH,Hot,0.345,20.43815068619772
594,1043,GLWD00000594, Tornetrask,Sweden;Norway,68.4125,18.7847,0,327.45,14054.03,42.9,45.037,3611.7,330,128.75886394869443,NF,Frigid,0.287,5.909853351065467
601,1289,GLWD00000601, Krasnodarskoye reservoir,Russian Federation,44.9625,39.1986,0,269.16,3048,11.3,434.204,81.2,24,33.97235844850646,NT,Temperate,0.383,15.50554853928498
603,1517,GLWD00000603, Ubolratana,Thailand,16.7569,102.5792,0,313.38,2263,7.2,60.328,434.2,179,21.663794753972812,TH,Hot,0.077,25.458348812258876
623,1461,GLWD00000623, Daguan lake and Huanghu lake,China,29.9931,116.4569,0,261.58,1565.44,6,109.522,165.4,9,17.953666182429856,NH,Hot,0.189,14.603939170035275
624,618,GLWD00000624, Swan lake,Canada,52.4125,-100.6569,0,307.92,1696.56,5.5,12.112,1621.2,257,16.529228371005456,NC,Cool,0.249,14.804805733800926
630,1224,GLWD00000630, Achit lake,Mongolia,49.4875,90.5236,0,284.43,2750.96,9.7,4.83,6592.1,1434,29.015504693597723,NF,Frigid,0.325,13.570863337335016
634,1319,GLWD00000634, Iznik lake,Turkey,40.4375,29.5125,0,299.92,5752.77,19.2,14.066,4733.6,83,57.54304481194987,NW,Warm,0.378,17.472182959181218
635,231,GLWD00000635, lac Belot,Canada,66.9458,-126.2931,0,294.88,6756.22,22.9,2.199,35560.2,240,68.73528214867066,NF,Frigid,0.224,8.554072319392379
637,959,GLWD00000637, embalse rio Hondo,Argentina,-27.5431,-64.9931,0,218.43,1740,8,118.11,170.5,274,23.897816234033787,SH,Hot,0.258,18.906361227565995
639,1374,GLWD00000639, Xijir Ulan lake,China,35.2069,90.3125,0,269.64,1478.69,5.5,0,-1,4772,16.451824655095685,NF,Frigid,0.306,7.033103986035728
645,1278,GLWD00000645, Buuntsagaan lake,Mongolia,45.5903,99.1597,0,277.88,1878.93,6.8,1.273,17083.2,1311,20.284979127681016,NC,Cool,0.36,13.304903087615614
646,570,GLWD00000646, Clearwater lake,Canada,54.0569,-101.0653,0,283.92,2471.63,8.7,0.325,88021.1,257,26.11612426035503,NC,Cool,0.241,12.962177903150677
648,919,GLWD00000648, lago Rogaguado,Bolivia Plurinational State of,-13.0069,-65.9458,0,307.92,2414.11,7.8,7.189,3886.6,146,23.520167575993764,SH,Hot,0.111,26.64620855401048
654,1150,GLWD00000654, Siljan,Sweden,60.8653,14.7597,0,290.88,7530.73,25.9,140.956,618.4,144,77.66841997,NC,Cool,0.334,10.654512978940971
657,1111,GLWD00000657, Hoytiainen,Finland,62.7347,29.7181,0,283.48,8198.09,28.9,7.071,13418.9,66,86.75839565401441,NC,Cool,0.248,13.223137764034428
672,545,GLWD00000672, Smoothstone lake,Canada,54.6431,-106.8625,0,277.7,6072.44,21.9,8.552,8218.3,475,65.60072020165644,NC,Cool,0.255,12.76603026745476
679,1164,GLWD00000679, Vortsjarv,Estonia,58.3042,26.0347,0,259.79,1986.67,7.6,31.211,736.7,33,22.94164517,NC,Cool,0.299,14.078240907685602
681,1429,GLWD00000681, lake Ngoin,China,31.5792,88.7708,0,267.15,10136.67,37.9,9.739,12046.7,4563,113.83121841661988,NC,Cool,0.384,7.931337618893534
684,553,GLWD00000684, Kiskittogisu lake,Canada,54.1486,-98.3958,0,358.57,2889.85,8.1,2.558,13075.6,213,24.178124215634327,NC,Cool,0.261,13.095970201682832
710,1072,GLWD00000710, Uddjaure,Sweden,66.0264,17.7264,0,247.51,4011.6,16.2,85.45,543.4,402,48.623489960001606,NF,Frigid,0.238,10.903690920806149
713,589,GLWD00000713, Tobin lake,Canada,53.6014,-103.4653,0,261.09,2200,8.4,491.746,51.8,309,25.278639549580607,NC,Cool,0.26,14.100673445195524
725,1389,GLWD00000725, Dogai Coring lake,China,34.5542,88.9986,0,268.13,6029.7,22.5,0,-1,4818,67.46391675679708,NF,Frigid,0.331,7.192770599
728,614,GLWD00000728, Red Deer lake,Canada,52.9625,-101.3542,0,260.08,1374.73,5.3,20.486,776.7,259,15.857390033835744,NC,Cool,0.24,14.634441213970028
733,564,GLWD00000733, Kiskitto lake,Canada,54.2625,-98.6125,0,174.68,901.1,5.2,1.028,10145.4,210,15.47572704373712,NC,Cool,0.264,13.43067604692023
736,1367,GLWD00000736, Kusai lake,China,35.6903,92.9208,0,261.4,4349.48,16.6,5.918,8506.5,4475,49.91752104055089,NF,Frigid,0.24,6.7742688326758955
744,1425,GLWD00000744, Dagze lake,China,31.9042,87.5486,0,251.56,2133.58,8.5,3.331,7413.5,4465,25.44418826522499,NC,Cool,0.383,8.788173982443478
754,581,GLWD00000754, Cumberland lake,Canada,54.0125,-102.2986,0,418.81,4738.3,11.3,45.856,1195.9,263,33.94116663880997,NC,Cool,0.25,14.27080053675594
758,1068,GLWD00000758, Hornavan,Sweden,66.1764,17.7153,0,224.59,5841.75,26,61.732,1095.3,410,78.03219199430073,NF,Frigid,0.268,9.254240298985934
767,1479,GLWD00000767, Erhai lake,China,25.8042,100.1819,0,242.26,9680.6,40,32.004,3500.9,1962,119.87864278048376,NW,Warm,0.293,15.126703483316408
770,856,GLWD00000770, Vicente Guerrero reservoir,Mexico,23.9625,-98.7514,0,129.96,3900,30,44.234,1020.5,126,90.02770083102492,NH,Hot,0.207,22.63172959003694
771,467,GLWD00000771, Wasekamio lake,Canada,56.5347,-108.6569,0,368.98,4734.14,12.8,4.113,13322,420,38.49102932408261,NC,Cool,0.231,13.584672062566773
779,534,GLWD00000779, Wapawekka lake,Canada,54.9181,-104.6764,0,242.17,2289.65,9.5,4.344,6100.5,370,28.364165668745095,NC,Cool,0.235,13.428923990204469
792,1027,GLWD00000792, ozero Nerpichye,Russian Federation,69.3125,160.0014,0,256.44,2359.17,9.2,3.786,7212.1,11,27.59908750584932,NF,Frigid,0.188,7.992212999
797,567,GLWD00000797, Red Sucker lake,Canada,54.1431,-93.8097,0,236.41,1971.36,8.3,20.192,1130,219,25.01620066833044,NC,Cool,0.181,13.001394229364076
800,1697,GLWD00000800, lake Corangamite and lake Gnarpurt,Australia,-38.0986,143.4542,0,213.31,1114.09,5.2,11.715,1100.7,113,15.66860437860391,SW,Warm,0.395,14.332554084155994
804,584,GLWD00000804, Sachigo lake,Canada,53.8292,-92.1375,0,228.1,2625.67,11.5,21.892,1388.2,245,34.53314335817624,NC,Cool,0.19,13.664183958559963
805,531,GLWD00000805, lac la Biche,Canada,54.8986,-112.2042,0,238.98,4687.19,19.6,12.327,4400.9,537,58.839944765252305,NC,Cool,0.25,13.623923986082142
810,524,GLWD00000810, lac la Plonge,Canada,55.1014,-107.2819,0,238.32,3744.31,15.7,0.666,65070.4,446,47.13381168177241,NC,Cool,0.248,12.27853887
819,1371,GLWD00000819, Donggei Cuona lake,China,35.2653,98.6431,0,231.17,9882.24,42.7,3.386,33779.6,4081,128.2463987541636,NF,Frigid,0.264,7.833270446742158
824,830,GLWD00000824, lake Moultrie,United States,33.3181,-80.0625,0,220.89,1369.2,6.2,4.921,3220.3,21,18.595681108243923,NW,Warm,0.27,16.370778461071836
825,1066,GLWD00000825, ozero Tishke,Russian Federation,66.2597,31.9069,0,212.41,2259.44,10.6,8.879,2945.3,102,31.911491925992184,NC,Cool,0.225,12.185451791135106
827,1300,GLWD00000827, Dali Nuo'er,China,43.2847,116.6514,0,213.64,1653.07,7.7,2.402,7965.3,1223,23.212928290582287,NC,Cool,0.28,13.352281699020576
829,1563,GLWD00000829, Langano lake,Ethiopia,7.5986,38.7597,0,229.28,5076.72,22.1,13.274,4426.6,1585,66.42602930914168,SH,Hot,0.193,22.807320685093345
840,1284,GLWD00000840, Yalpuh lake,Ukraine,45.2986,28.6653,0,225.08,3043.44,13.5,10.14,3473.9,-1,40.564776968189086,NT,Temperate,0.352,15.632370027740617
849,286,GLWD00000849, Blackwater lake,Canada,63.9375,-123.1625,0,215.7,6331.36,29.4,34.769,2107.6,209,88.05785813630041,NC,Cool,0.241,9.566483279
881,1342,GLWD00000881, Burdur lake,Turkey,37.7264,30.1653,0,157.67,1962.18,12.4,3.498,6492.4,845,37.33455952305448,NW,Warm,0.476,17.086577217459716
883,798,GLWD00000883, Mono lake,United States,38.0181,-118.9681,0,185.96,1568.27,8.4,8.159,2224.7,1948,25.300118305011832,NW,Warm,0.57,13.264956240322688
893,1249,GLWD00000893, lake Neuchatel,Switzerland,46.9569,6.9375,0,210.29,3927.92,18.7,57.432,791.6,422,56.03576014075801,NT,Temperate,0.335,13.886727066486593
894,1259,GLWD00000894, Molochnyi lake,Ukraine,46.5042,35.3514,0,221.09,1464.56,6.6,14.128,1199.8,0,19.87281197702293,NT,Temperate,0.357,16.215836448552054
904,690,GLWD00000904, Waswanipi lake,Canada,49.5319,-76.3931,0,204.14,3288.74,16.1,444.632,85.6,264,48.330655432546294,NC,Cool,0.176,14.40237743310678
905,770,GLWD00000905, Oneida lake,United States,43.1931,-75.8875,0,206.85,2296.12,11.1,93.644,283.8,112,33.30123278,NT,Temperate,0.217,14.489511284683154
907,1214,GLWD00000907, Shalkar,Kazakhstan,50.5569,51.6792,0,237.89,1463.1,6.2,3.056,5541.3,13,18.450964731598635,NT,Temperate,0.332,16.079542269868178
908,475,GLWD00000908, lac la Loche,Canada,56.5208,-109.5875,0,208,1920.46,9.2,2.753,8074,440,27.698942307692302,NC,Cool,0.229,13.245269049108202
910,521,GLWD00000910, Canoe lake,Canada,55.1764,-108.2653,0,189.02,3617.74,19.1,1.297,32283.8,423,57.41836842662152,NC,Cool,0.234,13.568501047546366
913,1457,GLWD00000913, Xuru lake,China,30.3181,86.4069,0,205.49,7449.97,36.3,0.592,145652.9,4714,108.7639787824225,NC,Cool,0.513,5.529586840948326
920,1231,GLWD00000920, Telmen lake,Mongolia,48.8486,97.3514,0,208.35,2874.36,13.8,1.082,30746.8,1792,41.38747300215984,NC,Cool,0.272,11.121372650441824
924,1375,GLWD00000924, Cuorendejia,China,35.2181,92.1347,0,198.59,3175.37,16,6.891,5333.3,4688,47.968729543280126,NF,Frigid,0.251,6.824670689718099
929,849,GLWD00000929, lake George,United States,29.2986,-81.5958,0,185.24,1639.95,8.9,98.77,192.2,5,26.55932843878212,NH,Hot,0.228,19.724402895781132
931,814,GLWD00000931, Robert S. Kerr reservoir,United States,35.3542,-94.8597,0,135.41,648.4,4.8,1015.982,7.4,143,14.365261059005984,NW,Warm,0.275,15.560868737738566
936,1129,GLWD00000936, ozero Yanisyarvi,Russian Federation,61.9792,30.9708,0,194.32,5232.53,26.9,31.478,1923.9,62,80.78216344174558,NC,Cool,0.242,13.551284469995384
945,1349,GLWD00000945, Hanhowuz Howdany reservoir,Turkmenistan,37.1986,61.3153,0,153.65,3811,24.8,1.371,32172.7,208,74.40937194923528,NW,Warm,0.452,18.326482746046725
949,581,GLWD00000949, Namew lake,Canada,54.2319,-101.8653,0,418.81,4738.3,11.3,45.856,1195.9,263,33.94116663880997,NC,Cool,0.231,13.563371103700014
976,320,GLWD00000976, Bartlett lake,Canada,63.0931,-118.4486,0,180.54,801.37,4.4,0.691,13422.7,260,13.31621801262878,NC,Cool,0.196,14.37992398099468
977,550,GLWD00000977, Reed lake,Canada,54.6125,-100.3736,0,189.95,1807.21,9.5,7.115,2939.8,277,28.542405896288496,NC,Cool,0.211,13.334127413360914
982,1225,GLWD00000982, Sangiin Dalay lake,Mongolia,49.2736,98.9458,0,180.96,3918.71,21.7,1.688,26869.3,1890,64.96535145888595,NC,Cool,0.25,10.665128940462631
1003,569,GLWD00001003, Talbot lake,Canada,54.0903,-99.8375,0,184.36,1628.87,8.8,0.224,84163.4,255,26.505803862009103,NC,Cool,0.25,13.889584559437834
1009,622,GLWD00001009, Missisa lake,Canada,52.2986,-85.1931,0,182.8,1008.98,5.5,5.492,2126.4,170,16.55875273522976,NC,Cool,0.177,13.49216448234744
1011,1166,GLWD00001011, ozero Bolshoy Uvat,Russian Federation,57.5264,70.3875,0,190.09,759.66,4,1.274,6901.4,59,11.988952601399337,NC,Cool,0.208,15.747053313200608
1019,254,GLWD00001019, Mahoney lake,Canada,65.5042,-125.3653,0,183.26,3265.62,17.8,4.879,7746.8,259,53.45880170249917,NC,Cool,0.215,11.040859097632705
1026,775,GLWD00001026, American Falls reservoir,United States,42.9736,-112.6958,0,199.28,2061.5,10.3,251.532,94.9,1324,31.03422320353272,NT,Temperate,0.411,13.433256715320471
1028,1170,GLWD00001028, Bolmen,Sweden,56.8653,13.6986,0,172.52,2656.61,15.4,25.097,1225.2,141,46.19655692,NC,Cool,0.261,12.425987998405663
1050,1200,GLWD00001050, ozero Kuchukskoye,Russian Federation,52.7153,79.7625,0,164.38,918.13,5.6,1.809,5874.2,92,16.75623555177029,NC,Cool,0.287,14.777642584576371
1053,552,GLWD00001053, Athapapuskow lake,Canada,54.5236,-101.6875,0,255.67,4554.23,17.8,2.779,18967.6,290,53.43876872530997,NC,Cool,0.237,13.032799516398043
1057,1193,GLWD00001057, lough Corrib,Ireland,53.4653,-9.2903,0,159.93,1376,8.6,101.421,157,5,25.811292440442692,NW,Warm,0.235,10.579688001764634
1061,1110,GLWD00001061, Nilakka,Finland,63.1403,26.5597,0,285.78,5126.14,17.9,22.766,2606.1,85,53.81209321855973,NC,Cool,0.216,14.11160187722502
1062,535,GLWD00001062, Wekusko/Wekisko lake,Canada,54.7792,-99.8486,0,175.34,4858.07,27.7,15.625,3598.6,253,83.11971027717577,NC,Cool,0.203,13.886093101319416
1066,1440,GLWD00001066, Bam lake,China,31.2042,90.5708,0,200.64,3668.76,18.3,5.767,7363,4560,54.855861244019145,NC,Cool,0.341,7.528355753663504
1071,665,GLWD00001071, Kesagami lake,Canada,50.3875,-80.2181,0,175.21,1011.15,5.8,12.342,948.2,262,17.313224131042748,NT,Temperate,0.15,13.790137022458442
1075,657,GLWD00001075, Last Mountain lake,Canada,51.1931,-105.2764,0,213.92,2491.43,11.6,2.087,13817,486,34.939650336574424,NT,Temperate,0.244,13.572814313103178
1083,1227,GLWD00001083, ozero Elton,Russian Federation,49.1486,46.6708,0,185.65,1731.01,9.3,0,-1,-22,27.97215189873418,NT,Temperate,0.312,18.73990973131377
1107,1476,GLWD00001107, Junshan lake,China,28.5986,116.3097,0,151.81,1144.94,7.5,686.743,19.3,14,22.625782227784732,NH,Hot,0.147,15.19145673195867
1110,1326,GLWD00001110, Hirfanli reservoir,Turkey,39.1931,33.5569,0,183.88,5980,32.5,110.345,627.2,844,97.56362845333912,NW,Warm,0.43,15.99396829285512
1116,763,GLWD00001116, lake Rossignol,Canada,44.1764,-65.0958,0,152.84,873.3,5.7,47.655,212.1,81,17.14145511646166,NT,Temperate,0.207,12.963517159984024
1128,795,GLWD00001128, Walker lake,United States,38.7264,-118.7153,0,142,3440.32,24.2,10.54,3777.9,1206,72.68281690140846,NW,Warm,0.537,15.981705138333686
1130,1350,GLWD00001130, Tousu lake,China,37.1236,96.9153,0,142.97,1417.58,9.9,3.246,5054.6,2805,29.745680912079457,NC,Cool,0.308,10.184586731631631
1145,1322,GLWD00001145, Kus lake,Turkey,40.1958,27.9958,0,149.39,710.7,4.8,27.137,303.1,14,14.272039627819805,NW,Warm,0.347,17.97951206640969
1154,776,GLWD00001154, lake Abert,United States,42.6875,-120.2181,0,174.35,5264.51,30.2,0,-1,1298,90.58520217952396,NT,Temperate,0.462,14.163696099743891
1169,685,GLWD00001169, Wabigoon lake,Canada,49.7458,-92.7847,0,178.83,2966.49,16.6,23.471,1462.8,367,49.76497232008053,NT,Temperate,0.19,15.288261807000175
1170,1699,GLWD00001170, Great lake,Australia,-41.9319,146.7403,0,148.26,3356,22.6,6.448,6024,1034,67.90772966,SW,Warm,0.393,7.976913058374028
1174,1250,GLWD00001174, Jili lake,China,46.9236,87.4486,0,165.81,3471.64,20.9,0.789,50926.6,479,62.81237561063868,NT,Temperate,0.311,15.938437117941456
1184,1211,GLWD00001184, ozero Gusinoye,Russian Federation,51.2292,106.4403,0,159.5,2950.33,18.5,4.134,8260.1,548,55.492100313479625,NC,Cool,0.258,13.088917951296656
1188,794,GLWD00001188, Clear lake,United States,39.0736,-122.8486,0,156.02,6328.5,40.6,25.844,2834.2,403,121.68632226637612,NH,Hot,0.508,18.88522701
1192,1419,GLWD00001192, Kyebxang lake,China,32.4542,90.0097,0,149.16,1227.23,8.2,6.003,2366.2,4615,24.682823813354787,NC,Cool,0.302,8.854525520513056
1193,743,GLWD00001193, Canyon Ferry lake,United States,46.4125,-111.5264,0,121.05,2865.99,23.7,167.309,198.3,1152,71.02825278810408,NT,Temperate,0.348,14.323032574422342
1195,1005,GLWD00001195, lago Blanco,Chile,-54.0069,-68.9958,0,144.31,6414.32,44.4,6.326,11735.7,120,133.34460536345367,ST,Temperate,0.348,5.548429223251606
1196,1414,GLWD00001196, sea of Galilee,Israel;Syrian Arab Republic,32.8292,35.5847,0,162.06,3800.27,23.5,16.205,2714.3,-216,70.34931506849317,NH,Hot,0.351,23.155713338132557
1199,723,GLWD00001199, Devils lake and Pelican lake,United States,48.0736,-99.1903,0,343.2,2837.35,8.3,7.02,4678,435,24.80201048951049,NT,Temperate,0.278,14.35308327837755
1201,1140,GLWD00001201, Vanajavesi,Finland,61.1542,24.2375,0,161.56,1978.44,12.2,67.014,341.7,68,36.73755880168359,NC,Cool,0.26,13.699683606039889
1203,1329,GLWD00001203, Aras Dam lake,Iran Islamic Republic of;Azerbaijan,39.1875,45.3125,0,101.07,1350,13.4,115.35,135.5,764,40.07123775601069,NT,Temperate,0.335,16.98863792164364
1204,1361,GLWD00001204, Kasumigaura lake,Japan,36.0375,140.3958,0,168.26,1182.9,7,26.657,513.6,0,21.090574111494117,NW,Warm,0.285,12.091441827314776
1219,1507,GLWD00001219, Jayakwadi Dam reservoir/Nath sagar,India,19.5014,75.2569,0,274.87,2910,10.6,182.514,184.5,460,31.760468585149344,TH,Hot,0.231,24.21112763316244
1221,620,GLWD00001221, Pelican lake,Canada,52.4819,-100.3264,0,154.84,735.94,4.8,1.014,8400.3,253,14.258718677344357,NC,Cool,0.212,14.891272668897026
1236,1321,GLWD00001236, Ulubat lake,Turkey,40.1542,28.6292,0,118.17,1146.21,9.7,109.283,121.4,1,29.099009900990097,NW,Warm,0.353,18.190733915453123
1237,603,GLWD00001237, Finger lake,Canada,53.1292,-93.5681,0,183.91,3292.74,17.9,50.177,759.5,272,53.712250557337825,NC,Cool,0.188,14.338526641308578
1240,1146,GLWD00001240, Pyhajarvi,Finland,60.9931,22.3097,0,153.02,3166.45,20.7,1.584,23136.8,26,62.079139981701736,NC,Cool,0.287,13.170742690342257
1246,1105,GLWD00001246, Lappajarvi,Finland,63.1236,23.7014,0,144.44,2459.92,17,12.065,2359.8,54,51.09221822209915,NC,Cool,0.247,13.236349177811586
1249,544,GLWD00001249, Walker lake,Canada,54.6958,-96.9542,0,134.7,863.31,6.4,2.921,3420.8,206,19.227394209354117,NC,Cool,0.17,13.744306973270865
1259,10657,GLWD00001259, lago Strobel,Argentina,-48.4347,-71.1847,0,96.87,2203.26,22.7,2.654,9608.4,723,68.23350883,ST,Temperate,0.423,5.6552899033258885
1270,1460,GLWD00001270, Bohu lake,China,30.1542,116.4681,0,128.37,735.18,5.7,114.205,74.5,9,17.18111708343071,NH,Hot,0.174,14.591817667573466
1283,15277,GLWD00001283, Mucuo Bingni,China,30.6625,86.2236,0,84.68,1312,15.5,3.005,5053.3,4684,46.48086915446386,NF,Frigid,0.393,7.042808299135022
1286,1221,GLWD00001286, Karasor,Kazakhstan,49.8319,75.2569,0,147.21,996.12,6.8,1.665,6924.4,620,20.299979620949664,NC,Cool,0.26,15.240407642612311
1294,1230,GLWD00001294, Airag lake,Mongolia,48.8958,93.4486,0,125.79,968.59,7.7,48.344,231.9,1029,23.100166944908185,NC,Cool,0.351,14.28533535
1319,100,GLWD00001319, Svir river,Russian Federation,61.1569,34.8819,0,9961.85,262000,26.3,616.51,4918.7,13,78.90100734,NC,Cool,0.24,13.33088525621734
1321,15102,GLWD00001321, barrage Al Massira,Morocco,32.4431,-7.5569,0,86.43,2760,31.9,71.782,445,274,95.80006942034017,NH,Hot,0.368,20.00428557194399
1336,1441,GLWD00001336, Bong lake,China,31.1875,91.2208,0,144.14,5514.97,38.3,0,-1,4666,114.78361315387818,NC,Cool,0.31,6.497013408990565
1344,807,GLWD00001344, Oolagah lake,United States,36.6347,-95.5597,0,114.71,1923.3,16.8,93.714,237.5,195,50.29988667,NW,Warm,0.273,14.906711461405722
1358,1462,GLWD00001358, Futou lake,China,30.0069,114.2042,0,101.95,534.15,5.2,28.914,213.8,17,15.717999019127022,NH,Hot,0.153,15.148325755329674
1359,742,GLWD00001359, Wanapitei lake,Canada,46.7486,-80.7458,0,133.21,4042.69,30.3,22.77,2054.9,263,91.04474138578183,NT,Temperate,0.207,12.693810397517412
1360,1262,GLWD00001360, lake Qamystybas,Kazakhstan,46.2125,61.8625,0,148.78,1028.84,6.9,0.015,793859.1,55,20.745530313214143,NT,Temperate,0.353,17.466291043006567
1368,854,GLWD00001368, lake Kissimmee,United States,27.9014,-81.2819,0,121.12,900.4,7.4,36.689,284,13,22.301849405548214,NH,Hot,0.187,20.60610598552413
1370,523,GLWD00001370, Calling lake,Canada,55.2458,-113.3042,0,138.13,2912.11,21.1,3.497,9638.3,589,63.24715847,NC,Cool,0.241,13.018741269021929
1375,586,GLWD00001375, Candle lake,Canada,53.8514,-105.3319,0,131.68,1181.77,9,3.867,3537.1,491,26.923678614823817,NC,Cool,0.223,13.63831033488632
1424,559,GLWD00001424, Goose lake,Canada,54.4597,-101.4875,0,135.35,1341.54,9.9,3.538,4388.7,279,29.73490949390469,NC,Cool,0.235,13.717256896496906
1425,467,GLWD00001425, Wasekamio lake,Canada,56.7736,-108.7569,0,368.98,4734.14,12.8,4.113,13322,420,38.49102932408261,NC,Cool,0.204,13.536325100678171
1432,1433,GLWD00001432, Pung lake,China,31.4736,90.9514,0,148.14,1806.4,12.2,0,-1,4529,36.58161198865938,NC,Cool,0.306,7.764447928895973
1434,9622,GLWD00001434, Alvaro Obregon,Mexico,27.8653,-109.8625,0,74.84,3240,43.3,83.668,448.2,70,129.87707108498128,NH,Hot,0.326,23.62852583556185
1467,9475,GLWD00001467, Ross R. Barnett reservoir,United States,32.4458,-90.0264,0,89.1,4206.2,47.2,141.849,343.2,89,141.6228956228956,NH,Hot,0.235,17.85161925082455
1489,506,GLWD00001489, Winefred lake,Canada,55.4875,-110.5514,0,126.16,1539.27,12.2,2.347,7590.8,590,36.60280596068485,NC,Cool,0.215,13.130614336046792
1493,852,GLWD00001493, lake Apopka,United States,28.6347,-81.6347,0,123.31,1332.32,10.8,5.097,3025.4,17,32.41391614629795,NH,Hot,0.221,19.97915408
1498,766,GLWD00001498, Sebago lake,United States,43.8708,-70.5792,0,118.75,473.6,4,34.949,156.8,80,11.964631578947367,NT,Temperate,0.284,11.53684388065379
1505,1186,GLWD00001505, Sniardwy,Poland,53.7569,21.6958,0,120.06,1874.85,15.6,15.034,1443.4,112,46.84782608695652,NT,Temperate,0.25,14.03393786261966
1516,1178,GLWD00001516, ozero Baunt,Russian Federation,55.1847,113.0181,0,112.44,2429.79,21.6,69.684,403.6,1052,64.82897545357524,NC,Cool,0.198,11.689024817148027
1524,472,GLWD00001524, Gordon lake,Canada,56.4819,-110.3986,0,116.45,701.35,6,1.96,4141.6,452,18.06826964362387,NC,Cool,0.208,14.424742829242245
1526,13369,GLWD00001526, Lower lough Erne,United Kingdom,54.4875,-7.8097,0,98.32,1168.68,11.9,114.952,117.7,41,35.65947925142393,NT,Temperate,0.201,9.930420752038756
1529,1301,GLWD00001529, lago Trasimeno,Italy,43.1514,12.0986,0,119.38,1225.11,10.3,3.775,3756.2,253,30.786815211928296,NW,Warm,0.375,16.54738420111481
1547,574,GLWD00001547, Crean lake,Canada,54.0736,-106.1681,0,125.02,2437.47,19.5,1.207,23373.2,524,58.48992161254199,NC,Cool,0.225,13.253008753515504
1567,9605,GLWD00001567, Choke Canyon reservoir,United States,28.4819,-98.3042,0,55.08,1335.9,24.3,13.488,1146.3,60,72.76143790849673,NH,Hot,0.175,20.071624593731233
1573,11425,GLWD00001573, ozero Unarba 2-ya,Russian Federation,68.3931,155.1625,0,64.35,250.51,3.9,7.832,370.2,10,11.67878787878788,NF,Frigid,0.15,11.159235452674984
1576,275,GLWD00001576, Lac Ste Therese,Canada,64.6292,-121.5542,0,115.14,1085.62,9.4,25.421,494.3,152,28.28608650338717,NF,Frigid,0.21,13.14268398028248
