LSWT,projection,Phase,Year,Date,Error,Lake
,14.07052,Calibration,2015,2015-01-01,,exper2_17
,14.457858,Calibration,2015,2015-01-02,,exper2_17
,14.557729,Calibration,2015,2015-01-03,,exper2_17
,14.728613,Calibration,2015,2015-01-04,,exper2_17
,13.712436,Calibration,2015,2015-01-05,,exper2_17
,12.705075,Calibration,2015,2015-01-06,,exper2_17
,12.615065,Calibration,2015,2015-01-07,,exper2_17
,13.055783,Calibration,2015,2015-01-08,,exper2_17
,12.771998,Calibration,2015,2015-01-09,,exper2_17
,12.62358,Calibration,2015,2015-01-10,,exper2_17
,12.514228,Calibration,2015,2015-01-11,,exper2_17
,12.454167,Calibration,2015,2015-01-12,,exper2_17
,12.1025505,Calibration,2015,2015-01-13,,exper2_17
,12.087745,Calibration,2015,2015-01-14,,exper2_17
,12.310131,Calibration,2015,2015-01-15,,exper2_17
,12.538993,Calibration,2015,2015-01-16,,exper2_17
,12.456733,Calibration,2015,2015-01-17,,exper2_17
,12.423826,Calibration,2015,2015-01-18,,exper2_17
,12.362079,Calibration,2015,2015-01-19,,exper2_17
,12.286888,Calibration,2015,2015-01-20,,exper2_17
,12.363269,Calibration,2015,2015-01-21,,exper2_17
,12.49507,Calibration,2015,2015-01-22,,exper2_17
,12.2990675,Calibration,2015,2015-01-23,,exper2_17
,12.594022,Calibration,2015,2015-01-24,,exper2_17
,12.515386,Calibration,2015,2015-01-25,,exper2_17
,12.423015,Calibration,2015,2015-01-26,,exper2_17
,12.134713,Calibration,2015,2015-01-27,,exper2_17
,11.7510195,Calibration,2015,2015-01-28,,exper2_17
,11.570009,Calibration,2015,2015-01-29,,exper2_17
,11.723251,Calibration,2015,2015-01-30,,exper2_17
,12.070966,Calibration,2015,2015-01-31,,exper2_17
,11.926429,Calibration,2015,2015-02-01,,exper2_17
,11.944394,Calibration,2015,2015-02-02,,exper2_17
,11.696359,Calibration,2015,2015-02-03,,exper2_17
,11.692752,Calibration,2015,2015-02-04,,exper2_17
,12.047264,Calibration,2015,2015-02-05,,exper2_17
,12.080001,Calibration,2015,2015-02-06,,exper2_17
,11.874284,Calibration,2015,2015-02-07,,exper2_17
,12.033197,Calibration,2015,2015-02-08,,exper2_17
,11.940978,Calibration,2015,2015-02-09,,exper2_17
,11.912971,Calibration,2015,2015-02-10,,exper2_17
,12.124085,Calibration,2015,2015-02-11,,exper2_17
,12.469047,Calibration,2015,2015-02-12,,exper2_17
,12.723761,Calibration,2015,2015-02-13,,exper2_17
,12.693068,Calibration,2015,2015-02-14,,exper2_17
,12.914581,Calibration,2015,2015-02-15,,exper2_17
,12.932654,Calibration,2015,2015-02-16,,exper2_17
,13.139088,Calibration,2015,2015-02-17,,exper2_17
,12.682557,Calibration,2015,2015-02-18,,exper2_17
,12.729079,Calibration,2015,2015-02-19,,exper2_17
,12.895728,Calibration,2015,2015-02-20,,exper2_17
,12.730458,Calibration,2015,2015-02-21,,exper2_17
,12.715262,Calibration,2015,2015-02-22,,exper2_17
,12.896395,Calibration,2015,2015-02-23,,exper2_17
,12.653471,Calibration,2015,2015-02-24,,exper2_17
,12.841887,Calibration,2015,2015-02-25,,exper2_17
,12.497522,Calibration,2015,2015-02-26,,exper2_17
,12.498761,Calibration,2015,2015-02-27,,exper2_17
,12.481813,Calibration,2015,2015-02-28,,exper2_17
,12.83926,Calibration,2015,2015-03-01,,exper2_17
,13.151778,Calibration,2015,2015-03-02,,exper2_17
,13.13494,Calibration,2015,2015-03-03,,exper2_17
,12.897573,Calibration,2015,2015-03-04,,exper2_17
,12.766323,Calibration,2015,2015-03-05,,exper2_17
,12.860024,Calibration,2015,2015-03-06,,exper2_17
,12.893912,Calibration,2015,2015-03-07,,exper2_17
,13.2312765,Calibration,2015,2015-03-08,,exper2_17
,13.330569,Calibration,2015,2015-03-09,,exper2_17
,13.360362,Calibration,2015,2015-03-10,,exper2_17
,13.206216,Calibration,2015,2015-03-11,,exper2_17
,13.505616,Calibration,2015,2015-03-12,,exper2_17
,13.283422,Calibration,2015,2015-03-13,,exper2_17
,13.606413,Calibration,2015,2015-03-14,,exper2_17
,13.368007,Calibration,2015,2015-03-15,,exper2_17
,13.878562,Calibration,2015,2015-03-16,,exper2_17
,14.262079,Calibration,2015,2015-03-17,,exper2_17
,14.391667,Calibration,2015,2015-03-18,,exper2_17
,14.342231,Calibration,2015,2015-03-19,,exper2_17
,14.036263,Calibration,2015,2015-03-20,,exper2_17
,14.298366,Calibration,2015,2015-03-21,,exper2_17
,14.203399,Calibration,2015,2015-03-22,,exper2_17
,14.354058,Calibration,2015,2015-03-23,,exper2_17
,13.961714,Calibration,2015,2015-03-24,,exper2_17
,14.288474,Calibration,2015,2015-03-25,,exper2_17
,14.022895,Calibration,2015,2015-03-26,,exper2_17
,14.230031,Calibration,2015,2015-03-27,,exper2_17
,13.945455,Calibration,2015,2015-03-28,,exper2_17
,14.582633,Calibration,2015,2015-03-29,,exper2_17
