LSWT,projection,Phase,Year,Date,Error,Lake
,0.01,Calibration,1990,1990-01-01,,exper2_10
,0.01,Calibration,1990,1990-01-02,,exper2_10
,0.01,Calibration,1990,1990-01-03,,exper2_10
,0.01,Calibration,1990,1990-01-04,,exper2_10
,0.01,Calibration,1990,1990-01-05,,exper2_10
,0.01,Calibration,1990,1990-01-06,,exper2_10
,0.01,Calibration,1990,1990-01-07,,exper2_10
,0.21522765,Calibration,1990,1990-01-08,,exper2_10
,0.6870838,Calibration,1990,1990-01-09,,exper2_10
,0.28961098,Calibration,1990,1990-01-10,,exper2_10
,0.43489954,Calibration,1990,1990-01-11,,exper2_10
,0.85014796,Calibration,1990,1990-01-12,,exper2_10
,0.86654776,Calibration,1990,1990-01-13,,exper2_10
,0.5100946,Calibration,1990,1990-01-14,,exper2_10
,0.6238332,Calibration,1990,1990-01-15,,exper2_10
,0.8887495,Calibration,1990,1990-01-16,,exper2_10
,1.4686354,Calibration,1990,1990-01-17,,exper2_10
,0.83210003,Calibration,1990,1990-01-18,,exper2_10
,1.0690912,Calibration,1990,1990-01-19,,exper2_10
,0.841415,Calibration,1990,1990-01-20,,exper2_10
,0.66163737,Calibration,1990,1990-01-21,,exper2_10
,0.6246542,Calibration,1990,1990-01-22,,exper2_10
,0.5685997,Calibration,1990,1990-01-23,,exper2_10
,0.5119772,Calibration,1990,1990-01-24,,exper2_10
,0.5812639,Calibration,1990,1990-01-25,,exper2_10
,0.97908473,Calibration,1990,1990-01-26,,exper2_10
,1.0630125,Calibration,1990,1990-01-27,,exper2_10
,1.2580847,Calibration,1990,1990-01-28,,exper2_10
,1.309571,Calibration,1990,1990-01-29,,exper2_10
,0.78511894,Calibration,1990,1990-01-30,,exper2_10
,0.77701086,Calibration,1990,1990-01-31,,exper2_10
,1.1119672,Calibration,1990,1990-02-01,,exper2_10
,1.347058,Calibration,1990,1990-02-02,,exper2_10
,1.2075797,Calibration,1990,1990-02-03,,exper2_10
,1.2228435,Calibration,1990,1990-02-04,,exper2_10
,1.1476635,Calibration,1990,1990-02-05,,exper2_10
,0.8128972,Calibration,1990,1990-02-06,,exper2_10
,1.040339,Calibration,1990,1990-02-07,,exper2_10
,1.4629239,Calibration,1990,1990-02-08,,exper2_10
,1.1918408,Calibration,1990,1990-02-09,,exper2_10
,0.9622942,Calibration,1990,1990-02-10,,exper2_10
,1.6069809,Calibration,1990,1990-02-11,,exper2_10
,0.622526,Calibration,1990,1990-02-12,,exper2_10
,1.0597616,Calibration,1990,1990-02-13,,exper2_10
,1.6035953,Calibration,1990,1990-02-14,,exper2_10
,1.4115788,Calibration,1990,1990-02-15,,exper2_10
,1.0379993,Calibration,1990,1990-02-16,,exper2_10
,1.062567,Calibration,1990,1990-02-17,,exper2_10
,1.4466413,Calibration,1990,1990-02-18,,exper2_10
,0.79600745,Calibration,1990,1990-02-19,,exper2_10
,0.7292079,Calibration,1990,1990-02-20,,exper2_10
,0.90254974,Calibration,1990,1990-02-21,,exper2_10
,0.48159248,Calibration,1990,1990-02-22,,exper2_10
,0.68290716,Calibration,1990,1990-02-23,,exper2_10
,0.6444212,Calibration,1990,1990-02-24,,exper2_10
,0.80011183,Calibration,1990,1990-02-25,,exper2_10
,1.1406233,Calibration,1990,1990-02-26,,exper2_10
,0.01,Calibration,1990,1990-02-27,,exper2_10
,0.31537223,Calibration,1990,1990-02-28,,exper2_10
,0.01,Calibration,1990,1990-03-01,,exper2_10
,0.01,Calibration,1990,1990-03-02,,exper2_10
,0.18009283,Calibration,1990,1990-03-03,,exper2_10
,0.96636933,Calibration,1990,1990-03-04,,exper2_10
,0.01,Calibration,1990,1990-03-05,,exper2_10
,0.03132765,Calibration,1990,1990-03-06,,exper2_10
,0.01,Calibration,1990,1990-03-07,,exper2_10
,0.5750519,Calibration,1990,1990-03-08,,exper2_10
,0.01,Calibration,1990,1990-03-09,,exper2_10
,0.01,Calibration,1990,1990-03-10,,exper2_10
,0.9319823,Calibration,1990,1990-03-11,,exper2_10
,0.27335638,Calibration,1990,1990-03-12,,exper2_10
,0.43127838,Calibration,1990,1990-03-13,,exper2_10
,1.0098231,Calibration,1990,1990-03-14,,exper2_10
,0.56774527,Calibration,1990,1990-03-15,,exper2_10
,1.4616276,Calibration,1990,1990-03-16,,exper2_10
,1.0304762,Calibration,1990,1990-03-17,,exper2_10
,1.350654,Calibration,1990,1990-03-18,,exper2_10
,0.9654957,Calibration,1990,1990-03-19,,exper2_10
,0.6528896,Calibration,1990,1990-03-20,,exper2_10
,0.91256416,Calibration,1990,1990-03-21,,exper2_10
,1.2822723,Calibration,1990,1990-03-22,,exper2_10
,0.66988933,Calibration,1990,1990-03-23,,exper2_10
,0.5838428,Calibration,1990,1990-03-24,,exper2_10
,0.105924904,Calibration,1990,1990-03-25,,exper2_10
,0.01,Calibration,1990,1990-03-26,,exper2_10
,0.01,Calibration,1990,1990-03-27,,exper2_10
,0.01,Calibration,1990,1990-03-28,,exper2_10
,0.2932842,Calibration,1990,1990-03-29,,exper2_10
,0.6951724,Calibration,1990,1990-03-30,,exper2_10
,0.9138267,Calibration,1990,1990-03-31,,exper2_10
,1.4598128,Calibration,1990,1990-04-01,,exper2_10
