train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec,model_idx
0.95473796,1.0987482,0.055976495,0.81432015,0.098900676,0.95473796,1.0987482,0.055976495,0.81432015,0.098900676,200.0,128.0,0.0005,48.0,2.0,32.0,12.0,0.0,0
0.97278744,0.8519532,0.043403354,0.65247464,0.0779091,0.97278744,0.8519532,0.043403354,0.65247464,0.0779091,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.0,1
0.8727899,1.8420093,0.093842454,1.4619119,0.15839542,0.8727899,1.8420093,0.093842454,1.4619119,0.15839542,200.0,128.0,0.05,48.0,2.0,32.0,12.0,0.0,2
