train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec
0.98648125,0.97590226,0.028066104,0.71653855,0.1517455,0.98648125,0.97590226,0.028066104,0.71653855,0.1517455,400.0,128.0,0.005,48.0,2.0,32.0,12.0,0.0
