train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec,method,exper,lake_id,seed
0.9881366,0.7518577,0.023830658,0.57827574,0.044622876,0.9755177,1.091312,0.034293726,0.8445181,0.07560158,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,78,100
0.9891207,0.88406926,0.028527565,0.6141761,0.21262549,0.97954684,1.2748235,0.040427815,0.84872925,0.38086614,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,79,100
0.9587103,1.289022,0.052032858,0.96359074,0.30603272,0.9254171,1.7496387,0.06857316,1.23776,0.54227275,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1,trans_PIDL,exper3,80,100
0.99178165,0.71540016,0.025145434,0.5469959,0.15171395,0.9885475,0.89445823,0.03194512,0.6877805,0.32451013,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,87,100
0.9631317,1.2484195,0.05346885,0.8512243,0.18294767,0.94026285,1.6144834,0.065543555,1.1456525,0.3598376,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,88,100
0.97752565,0.5897118,0.0434933,0.40406278,0.19101556,0.9687347,0.71715,0.048868857,0.5303783,0.3897202,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,91,100
0.9754517,1.0758812,0.044858947,0.78872675,0.22830382,0.96610963,1.3265481,0.055032253,0.9929074,0.41443542,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,93,100
0.98583996,0.69595593,0.029233223,0.5089895,0.14252606,0.97630316,0.89587903,0.039978057,0.68465394,0.3898284,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,95,100
0.95313954,0.80541265,0.048599344,0.60966086,0.022429606,0.9398724,0.9274835,0.056452397,0.7066106,0.025990106,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,98,100
0.96446335,0.90466034,0.04499589,0.6733709,0.10001859,0.9468918,1.209291,0.058296386,0.90522474,0.2070021,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,100,100
0.9754323,1.1140007,0.044560026,0.7425343,0.20755772,0.9638664,1.3630418,0.058633268,0.9341327,0.34039375,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,102,100
0.9873827,0.8129683,0.031304553,0.6214728,0.14859527,0.97656447,1.1052884,0.043109532,0.8226906,0.22812332,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,104,100
0.9815065,0.6252101,0.039001893,0.4499257,0.33265015,0.973056,0.76529783,0.049340468,0.56758475,0.35526684,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,105,100
0.98451084,0.85297155,0.03325695,0.6416648,0.12800343,0.9719061,1.1218494,0.044905446,0.8129676,0.14497745,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,107,100
0.9916571,0.7654996,0.024077706,0.5894141,0.109618224,0.9825831,1.0734509,0.033030946,0.84730417,0.20777695,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,109,100
0.97832274,1.0724005,0.042270947,0.7956307,0.16579798,0.9640103,1.4476603,0.056126375,1.0123032,0.25390995,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,110,100
0.96273184,0.8867765,0.052425858,0.64163715,0.22027135,0.89633214,1.6060735,0.06380166,1.1251664,0.631476,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,112,100
0.9834365,1.0094825,0.035075832,0.6805209,0.23772554,0.96929276,1.3673296,0.046650585,0.89884657,0.36681035,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,113,100
0.9334774,0.8690627,0.044686206,0.67376274,0.032664545,0.9053344,0.9862163,0.053253803,0.77683634,0.036594536,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,114,100
0.9830979,0.81735754,0.034371637,0.61642736,0.2016747,0.9599805,1.2274833,0.050886672,0.90760064,0.19413671,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,118,100
0.9848084,1.003253,0.036013193,0.7291338,0.16750951,0.97705656,1.2597197,0.04600301,0.9192693,0.33019224,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,122,100
0.93736297,1.1339957,0.05967054,0.8643526,0.24077806,0.86019635,1.6506462,0.08898545,1.2014315,0.37950334,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,124,100
0.905092,1.20081,0.07326305,0.8912956,0.42579925,0.84080595,1.615715,0.098684505,1.2402912,0.940026,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,126,100
0.9863265,0.7004456,0.030978678,0.52654517,0.12505111,0.9756416,0.9385359,0.041866906,0.71618605,0.16639425,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,127,100
0.9425204,0.9886921,0.054388743,0.7392211,0.28575277,0.88832146,1.3030347,0.07929619,0.96942604,0.36022654,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,128,100
0.90323824,0.8311674,0.066819035,0.63466156,0.024402812,0.893785,0.85714483,0.073464505,0.66462165,0.025135256,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,129,100
0.9833782,0.9173651,0.03562901,0.6990209,0.13800973,0.9742999,1.1296223,0.042964503,0.84146583,0.15326819,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,130,100
0.9741426,0.78306216,0.038085215,0.5920842,0.0348144,0.9713201,0.8494481,0.04194387,0.63999873,0.03651122,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,132,100
0.9909938,0.63913554,0.028096959,0.47592488,0.1736485,0.98459053,0.8577183,0.037425008,0.6488622,0.22649811,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,135,100
0.97972196,0.84128976,0.031028904,0.619623,0.14080909,0.9530245,1.3203933,0.05270724,0.91493475,0.39592853,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,136,100
0.98357075,0.6854627,0.032257907,0.51453125,0.12821248,0.9656291,1.0104643,0.047227405,0.7665826,0.15514752,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,137,100
0.9341189,0.6827497,0.054532804,0.527034,0.022257388,0.9127868,0.83013886,0.06417608,0.6143704,0.025459334,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,139,100
0.9794554,0.87873983,0.038847193,0.63411087,0.14953174,0.9678688,1.1048726,0.050970376,0.8138923,0.30343923,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,147,100
0.98846424,0.7489943,0.029265087,0.57988924,0.096386105,0.98309326,0.9378016,0.035544936,0.70797503,0.23860458,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,151,100
0.9183169,1.1374506,0.07100767,0.8464025,0.38642842,0.8758259,1.4534283,0.09000319,1.1032313,0.41668528,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,152,100
0.9251634,0.7201464,0.05413902,0.54898125,0.02669879,0.89915687,0.7986825,0.06407041,0.6185535,0.030312678,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,153,100
0.9744521,0.8376005,0.037620924,0.63985157,0.118352346,0.95208067,1.1069176,0.051654737,0.8297759,0.1318335,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,155,100
