Observed,Predicted,Error,phase
5.8,5.7486553,-0.004445960958551792,train
5.8,6.224389,0.035294007543808195,train
6.1,6.0586424,-0.0034014914041484994,train
6.0,6.453961,0.036451125818209605,train
6.6,6.9510345,0.02590463794829432,train
6.8,6.375873,-0.03218967675985311,train
6.9,6.121683,-0.05977084234992621,train
6.4,6.6066265,0.015886241799050793,train
6.0,7.3788753,0.1030636155314428,train
6.0,7.3613358,0.10188620205481994,train
6.4,7.3056326,0.0660773943522194,train
6.1,7.208122,0.08326658701299222,train
6.2,7.087984,0.0668261101818134,train
6.4,7.324448,0.06735775453861258,train
6.5,7.197652,0.05093222327964387,train
6.9,8.108458,0.08051843149123637,train
6.9,7.7697215,0.05928683830356387,train
7.0,7.892871,0.05995290691967057,train
7.0,8.869232,0.11778970505939389,train
7.3,9.228993,0.11670361009343115,train
8.8,9.450997,0.03566912769121327,train
9.9,9.497583,-0.020745689248293005,train
10.0,9.617111,-0.01951810284009281,train
9.3,10.076112,0.04005507417659194,train
9.0,9.663752,0.0355636753167877,train
10.2,9.913782,-0.014229929036928799,train
9.6,10.021465,0.02147978784324243,train
9.8,10.574741,0.03802458896115583,train
10.6,9.968151,-0.030719789755495247,train
9.9,9.913952,0.00070416318796575,train
9.9,9.956658,0.0028533877585914173,train
11.0,10.203385,-0.0375701631435751,train
9.6,10.901592,0.06348735419103581,train
8.7,10.420613,0.08998735923280758,train
9.7,9.784451,0.0043342624639596625,train
10.3,10.409475,0.005286234106311085,train
8.6,9.358786,0.042251477764079434,train
9.3,9.04107,-0.014117508074820692,train
10.4,10.008865,-0.01916491987989297,train
11.4,10.587479,-0.03695380485958647,train
11.6,10.964782,-0.02815088646922776,train
11.2,10.540398,-0.030339931302488687,train
11.2,10.814341,-0.017518545221653938,train
11.7,10.958918,-0.032705984028264454,train
11.4,10.251501,-0.053044754309119875,train
11.1,11.177221,0.003466362092112113,train
10.9,11.212521,0.014133214023340493,train
11.1,11.760012,0.028871869793070305,train
11.2,11.974543,0.03342214030634805,train
11.1,11.708878,0.026694745067095398,train
11.2,10.939106,-0.011784298070153031,train
11.9,10.61066,-0.057276866339150634,train
11.3,11.3058605,0.00025923935166452967,train
11.6,11.456155,-0.0062389221832062376,train
11.3,11.3812065,0.003580335154958996,train
11.4,11.540724,0.006134252157505779,train
11.9,11.859802,-0.001691822712392788,train
11.3,10.747477,-0.02506062797016496,train
11.9,11.031803,-0.03785993176836577,train
12.1,12.046846,-0.002201280862995622,train
12.9,12.093355,-0.032274356373413464,train
15.6,12.103393,-0.12621586758948544,train
15.8,13.013997,-0.09668922665657322,train
14.8,13.007578,-0.0644580512915696,train
14.5,13.586145,-0.032537558499090236,train
14.4,14.245524,-0.005392647450350333,train
14.6,14.586494,-0.00046274606624999696,train
14.6,14.2851715,-0.010899324881180185,train
14.3,14.174063,-0.004422883457431183,train
14.5,14.659067,0.005455152357616546,train
13.5,13.305052,-0.007272815506554314,train
14.2,14.561365,0.012564261782847986,train
15.0,15.124012,0.004116715709558862,train
13.6,14.576481,0.034655870456306546,train
14.7,14.6370945,-0.0021442243368178186,train
16.1,14.916027,-0.038172951525308724,train
16.3,15.478537,-0.025849606013526715,train
15.6,15.068979,-0.017314600104556283,train
15.1,14.926237,-0.0057870479182457355,train
15.0,14.981535,-0.0006158804791080631,train
15.5,16.333368,0.026179080187225135,train
15.3,15.907761,0.019474656738941176,train
15.9,15.549606,-0.011141420847587834,train
15.0,15.463022,0.01519948442831895,train
15.1,15.682175,0.018912708407882284,train
17.0,16.584156,-0.012382147199787367,train
16.4,16.47815,0.0023769524085664037,train
17.2,16.042887,-0.03480786766904317,train
16.7,15.855436,-0.02594234676017266,train
16.3,15.965088,-0.010379992005295753,train
17.6,16.080627,-0.04511118225152306,train
16.6,17.17715,0.017087004851500272,train
16.4,16.50036,0.0030504489930700813,train
16.4,15.478914,-0.028893247779729864,train
17.1,16.168242,-0.028007457800476317,train
17.5,16.152344,-0.04004643064422519,train
16.4,16.120037,-0.008608924469489935,train
16.0,16.368328,0.011379274623245304,train
17.4,16.656292,-0.021837599525743188,train
17.4,16.832775,-0.016569632668188967,train
