LSWT,projection,Phase,Year,Date,Error,Lake
,2.8731735,Calibration,1991,1991-01-01,,exper2_31
,2.842497,Calibration,1991,1991-01-02,,exper2_31
,1.5162843,Calibration,1991,1991-01-03,,exper2_31
,1.2415228,Calibration,1991,1991-01-04,,exper2_31
,0.87563175,Calibration,1991,1991-01-05,,exper2_31
,0.86429626,Calibration,1991,1991-01-06,,exper2_31
,0.94287765,Calibration,1991,1991-01-07,,exper2_31
,0.67951506,Calibration,1991,1991-01-08,,exper2_31
,0.46339175,Calibration,1991,1991-01-09,,exper2_31
,0.7174466,Calibration,1991,1991-01-10,,exper2_31
,0.76998645,Calibration,1991,1991-01-11,,exper2_31
,1.03303,Calibration,1991,1991-01-12,,exper2_31
,0.9524463,Calibration,1991,1991-01-13,,exper2_31
,1.04065,Calibration,1991,1991-01-14,,exper2_31
,1.1701801,Calibration,1991,1991-01-15,,exper2_31
,0.63569206,Calibration,1991,1991-01-16,,exper2_31
,1.1669445,Calibration,1991,1991-01-17,,exper2_31
,0.84332573,Calibration,1991,1991-01-18,,exper2_31
,0.7903792,Calibration,1991,1991-01-19,,exper2_31
,0.5804431,Calibration,1991,1991-01-20,,exper2_31
,0.412137,Calibration,1991,1991-01-21,,exper2_31
,0.46679872,Calibration,1991,1991-01-22,,exper2_31
,0.6978889,Calibration,1991,1991-01-23,,exper2_31
0.5,0.469143,Calibration,1991,1991-01-24,-0.03183946710854929,exper2_31
,0.45388284,Calibration,1991,1991-01-25,,exper2_31
,0.3044731,Calibration,1991,1991-01-26,,exper2_31
,0.3291188,Calibration,1991,1991-01-27,,exper2_31
,0.511343,Calibration,1991,1991-01-28,,exper2_31
,1.1829729,Calibration,1991,1991-01-29,,exper2_31
,0.5772282,Calibration,1991,1991-01-30,,exper2_31
,0.23531765,Calibration,1991,1991-01-31,,exper2_31
,0.36636224,Calibration,1991,1991-02-01,,exper2_31
,0.62391,Calibration,1991,1991-02-02,,exper2_31
,1.0749905,Calibration,1991,1991-02-03,,exper2_31
,1.4401133,Calibration,1991,1991-02-04,,exper2_31
,1.5960866,Calibration,1991,1991-02-05,,exper2_31
,1.7440951,Calibration,1991,1991-02-06,,exper2_31
,1.7506196,Calibration,1991,1991-02-07,,exper2_31
,1.3630278,Calibration,1991,1991-02-08,,exper2_31
,1.5880114,Calibration,1991,1991-02-09,,exper2_31
,1.8386297,Calibration,1991,1991-02-10,,exper2_31
,2.233868,Calibration,1991,1991-02-11,,exper2_31
,1.554982,Calibration,1991,1991-02-12,,exper2_31
,1.5852072,Calibration,1991,1991-02-13,,exper2_31
,1.6458007,Calibration,1991,1991-02-14,,exper2_31
,1.1820832,Calibration,1991,1991-02-15,,exper2_31
,0.75823987,Calibration,1991,1991-02-16,,exper2_31
,1.1657112,Calibration,1991,1991-02-17,,exper2_31
,1.5634239,Calibration,1991,1991-02-18,,exper2_31
1.8666666999999961,1.5580822,Calibration,1991,1991-02-19,-0.09010426282481582,exper2_31
,1.5942826,Calibration,1991,1991-02-20,,exper2_31
,1.7408149,Calibration,1991,1991-02-21,,exper2_31
,1.7698925,Calibration,1991,1991-02-22,,exper2_31
,1.7907529,Calibration,1991,1991-02-23,,exper2_31
,1.8051872,Calibration,1991,1991-02-24,,exper2_31
,2.2372043,Calibration,1991,1991-02-25,,exper2_31
,1.7169377,Calibration,1991,1991-02-26,,exper2_31
,1.5188115,Calibration,1991,1991-02-27,,exper2_31
,1.5756714,Calibration,1991,1991-02-28,,exper2_31
,1.8064483,Calibration,1991,1991-03-01,,exper2_31
,1.8937865,Calibration,1991,1991-03-02,,exper2_31
,2.5623026,Calibration,1991,1991-03-03,,exper2_31
,3.1635487,Calibration,1991,1991-03-04,,exper2_31
,2.1545656,Calibration,1991,1991-03-05,,exper2_31
,2.1723993,Calibration,1991,1991-03-06,,exper2_31
,2.9009538,Calibration,1991,1991-03-07,,exper2_31
,1.859235,Calibration,1991,1991-03-08,,exper2_31
,1.8643155,Calibration,1991,1991-03-09,,exper2_31
,2.8315213,Calibration,1991,1991-03-10,,exper2_31
,2.0369864,Calibration,1991,1991-03-11,,exper2_31
,2.069487,Calibration,1991,1991-03-12,,exper2_31
,1.8266231,Calibration,1991,1991-03-13,,exper2_31
,3.3590949,Calibration,1991,1991-03-14,,exper2_31
,3.219922,Calibration,1991,1991-03-15,,exper2_31
,2.4797513,Calibration,1991,1991-03-16,,exper2_31
,2.3727906,Calibration,1991,1991-03-17,,exper2_31
