"lake_id","test_rmse","Model"
3200,1.2648109,"Transfer-PIDL-Frigid"
3211,1.2520967,"Transfer-PIDL-Frigid"
3219,0.97019464,"Transfer-PIDL-Frigid"
3231,1.4203427,"Transfer-PIDL-Frigid"
3243,1.15465,"Transfer-PIDL-Frigid"
3281,1.0747736,"Transfer-PIDL-Frigid"
3307,0.7913751,"Transfer-PIDL-Frigid"
3365,1.1082146,"Transfer-PIDL-Frigid"
3379,0.9590931,"Transfer-PIDL-Frigid"
3394,1.0230653,"Transfer-PIDL-Frigid"
3397,1.2976149,"Transfer-PIDL-Frigid"
3446,1.7442015,"Transfer-PIDL-Frigid"
3476,1.224989,"Transfer-PIDL-Frigid"
3478,1.0712358,"Transfer-PIDL-Frigid"
3500,1.2545412,"Transfer-PIDL-Frigid"
3570,1.0984553,"Transfer-PIDL-Frigid"
3587,1.1912638,"Transfer-PIDL-Frigid"
3614,1.2283946,"Transfer-PIDL-Frigid"
4292,1.444586,"Transfer-PIDL-Frigid"
4503,1.0917237,"Transfer-PIDL-Frigid"
5729,1.1200086,"Transfer-PIDL-Frigid"
6048,1.2107323,"Transfer-PIDL-Frigid"
6785,1.0544834,"Transfer-PIDL-Frigid"
7739,1.3852533,"Transfer-PIDL-Frigid"
8089,1.2260486,"Transfer-PIDL-Frigid"
10161,1.1265473,"Transfer-PIDL-Frigid"
100000003,1.1561534,"Transfer-PIDL-Frigid"
200000001,1.892618,"Transfer-PIDL-Frigid"
300000138,1.0843554,"Transfer-PIDL-Frigid"
300000140,1.5223927,"Transfer-PIDL-Frigid"
300000223,1.6615779,"Transfer-PIDL-Frigid"
300000250,1.802167,"Transfer-PIDL-Frigid"
300000274,1.4680755,"Transfer-PIDL-Frigid"
300000311,2.0088117,"Transfer-PIDL-Frigid"
300000328,1.8190576,"Transfer-PIDL-Frigid"
300000337,1.6739709,"Transfer-PIDL-Frigid"
300000347,1.8684434,"Transfer-PIDL-Frigid"
300000349,1.7695597,"Transfer-PIDL-Frigid"
300000428,1.5497863,"Transfer-PIDL-Frigid"
300000437,1.6169205,"Transfer-PIDL-Frigid"
300000525,1.3327922,"Transfer-PIDL-Frigid"
300000566,1.2363786,"Transfer-PIDL-Frigid"
300000654,1.3013277,"Transfer-PIDL-Frigid"
300000704,1.2572465,"Transfer-PIDL-Frigid"
300000709,1.326794,"Transfer-PIDL-Frigid"
300000725,1.1367252,"Transfer-PIDL-Frigid"
300000727,1.2673196,"Transfer-PIDL-Frigid"
300000767,1.0976853,"Transfer-PIDL-Frigid"
300000771,2.3488877,"Transfer-PIDL-Frigid"
300000772,1.2370523,"Transfer-PIDL-Frigid"
300000836,1.1361723,"Transfer-PIDL-Frigid"
300000946,0.96378756,"Transfer-PIDL-Frigid"
300000962,1.3001953,"Transfer-PIDL-Frigid"
300001007,1.1685637,"Transfer-PIDL-Frigid"
300001024,1.6727206,"Transfer-PIDL-Frigid"
300001038,1.4316363,"Transfer-PIDL-Frigid"
300001048,1.987288,"Transfer-PIDL-Frigid"
300001053,0.9191439,"Transfer-PIDL-Frigid"
300001063,2.190567,"Transfer-PIDL-Frigid"
300001098,1.1572921,"Transfer-PIDL-Frigid"
300001112,1.2856148,"Transfer-PIDL-Frigid"
300001118,1.3297889,"Transfer-PIDL-Frigid"
300001127,1.1610391,"Transfer-PIDL-Frigid"
300001141,1.2748076,"Transfer-PIDL-Frigid"
300001252,1.6368961,"Transfer-PIDL-Frigid"
300001256,1.2576728,"Transfer-PIDL-Frigid"
300001257,1.6806337,"Transfer-PIDL-Frigid"
300001297,1.5679162,"Transfer-PIDL-Frigid"
300001323,1.2106272,"Transfer-PIDL-Frigid"
300001459,0.98773676,"Transfer-PIDL-Frigid"
300001496,1.113449,"Transfer-PIDL-Frigid"
300001497,0.854474,"Transfer-PIDL-Frigid"
300001503,1.1661484,"Transfer-PIDL-Frigid"
300001509,1.0537763,"Transfer-PIDL-Frigid"
300001694,1.2614127,"Transfer-PIDL-Frigid"
300001695,1.1253599,"Transfer-PIDL-Frigid"
300001887,1.4295164,"Transfer-PIDL-Frigid"
300001914,1.3314704,"Transfer-PIDL-Frigid"
300001994,1.1512659,"Transfer-PIDL-Frigid"
300002119,1.6589073,"Transfer-PIDL-Frigid"
300002123,1.6328396,"Transfer-PIDL-Frigid"
300002129,1.6478295,"Transfer-PIDL-Frigid"
300002202,1.5867462,"Transfer-PIDL-Frigid"
300002332,1.7581348,"Transfer-PIDL-Frigid"
300002545,1.3406453,"Transfer-PIDL-Frigid"
300002559,1.3761383,"Transfer-PIDL-Frigid"
300002685,1.3527604,"Transfer-PIDL-Frigid"
300002883,1.7438204,"Transfer-PIDL-Frigid"
300002949,1.7109078,"Transfer-PIDL-Frigid"
300003024,1.6490313,"Transfer-PIDL-Frigid"
300003035,1.8863467,"Transfer-PIDL-Frigid"
300003237,1.8814979,"Transfer-PIDL-Frigid"
300003273,1.8558719,"Transfer-PIDL-Frigid"
300003350,1.6728454,"Transfer-PIDL-Frigid"
300003430,1.8949269,"Transfer-PIDL-Frigid"
300003602,2.3749573,"Transfer-PIDL-Frigid"
300003644,1.7717733,"Transfer-PIDL-Frigid"
300003701,1.8969643,"Transfer-PIDL-Frigid"
300003732,2.0934393,"Transfer-PIDL-Frigid"
300003763,1.622847,"Transfer-PIDL-Frigid"
300003809,2.547241,"Transfer-PIDL-Frigid"
300003835,1.2397702,"Transfer-PIDL-Frigid"
300003861,1.9097865,"Transfer-PIDL-Frigid"
300003890,1.7222733,"Transfer-PIDL-Frigid"
300003949,1.6872977,"Transfer-PIDL-Frigid"
300004104,1.6949488,"Transfer-PIDL-Frigid"
300004112,2.6765523,"Transfer-PIDL-Frigid"
300004151,1.5680149,"Transfer-PIDL-Frigid"
300004337,1.9136559,"Transfer-PIDL-Frigid"
300004437,1.6701767,"Transfer-PIDL-Frigid"
300004530,1.3643789,"Transfer-PIDL-Frigid"
300004657,1.377328,"Transfer-PIDL-Frigid"
300004781,1.6453066,"Transfer-PIDL-Frigid"
300004787,1.2407908,"Transfer-PIDL-Frigid"
300004793,1.3238848,"Transfer-PIDL-Frigid"
300004882,1.7302675,"Transfer-PIDL-Frigid"
300004897,1.2744408,"Transfer-PIDL-Frigid"
300004974,1.2859077,"Transfer-PIDL-Frigid"
300004989,1.5992175,"Transfer-PIDL-Frigid"
300005063,1.7809458,"Transfer-PIDL-Frigid"
300005336,1.6245306,"Transfer-PIDL-Frigid"
300005345,1.5792264,"Transfer-PIDL-Frigid"
300005460,1.3291749,"Transfer-PIDL-Frigid"
300005648,1.4611902,"Transfer-PIDL-Frigid"
300005808,1.3893672,"Transfer-PIDL-Frigid"
300005829,1.3316466,"Transfer-PIDL-Frigid"
300005839,1.6121402,"Transfer-PIDL-Frigid"
300005860,1.3721672,"Transfer-PIDL-Frigid"
300005889,1.3695263,"Transfer-PIDL-Frigid"
300005999,1.4376442,"Transfer-PIDL-Frigid"
300006033,1.2575526,"Transfer-PIDL-Frigid"
300006162,1.4281337,"Transfer-PIDL-Frigid"
300006293,1.1287688,"Transfer-PIDL-Frigid"
300006356,1.3192126,"Transfer-PIDL-Frigid"
300006407,1.4749641,"Transfer-PIDL-Frigid"
300006409,1.2389565,"Transfer-PIDL-Frigid"
300006490,1.3840547,"Transfer-PIDL-Frigid"
300006584,1.2545824,"Transfer-PIDL-Frigid"
300006797,1.170022,"Transfer-PIDL-Frigid"
300006864,1.4856709,"Transfer-PIDL-Frigid"
300007084,1.6363018,"Transfer-PIDL-Frigid"
300007173,1.5672104,"Transfer-PIDL-Frigid"
300007237,1.1133525,"Transfer-PIDL-Frigid"
300007453,1.4335501,"Transfer-PIDL-Frigid"
300007706,1.4719933,"Transfer-PIDL-Frigid"
300007752,1.4470581,"Transfer-PIDL-Frigid"
300007930,1.3038235,"Transfer-PIDL-Frigid"
300007960,1.7495487,"Transfer-PIDL-Frigid"
300008088,1.2334477,"Transfer-PIDL-Frigid"
300008127,1.4995607,"Transfer-PIDL-Frigid"
300008201,1.2871647,"Transfer-PIDL-Frigid"
300008212,1.2338816,"Transfer-PIDL-Frigid"
300008270,1.7197756,"Transfer-PIDL-Frigid"
300008341,1.2293618,"Transfer-PIDL-Frigid"
300008388,1.2616205,"Transfer-PIDL-Frigid"
300008411,1.428956,"Transfer-PIDL-Frigid"
300008638,1.1704986,"Transfer-PIDL-Frigid"
300008713,1.2149005,"Transfer-PIDL-Frigid"
300008770,1.3257344,"Transfer-PIDL-Frigid"
300008783,1.4246768,"Transfer-PIDL-Frigid"
300008819,1.1832165,"Transfer-PIDL-Frigid"
300008848,1.2995963,"Transfer-PIDL-Frigid"
300009100,1.2293324,"Transfer-PIDL-Frigid"
300009124,1.0475368,"Transfer-PIDL-Frigid"
300009151,1.1313555,"Transfer-PIDL-Frigid"
300009172,1.1230414,"Transfer-PIDL-Frigid"
300009243,0.89465195,"Transfer-PIDL-Frigid"
300009360,1.1344643,"Transfer-PIDL-Frigid"
300009411,1.334234,"Transfer-PIDL-Frigid"
300009430,1.1412122,"Transfer-PIDL-Frigid"
300009432,1.3203144,"Transfer-PIDL-Frigid"
300009443,1.2235353,"Transfer-PIDL-Frigid"
300009460,1.1944938,"Transfer-PIDL-Frigid"
300009523,1.2237812,"Transfer-PIDL-Frigid"
300009692,1.289446,"Transfer-PIDL-Frigid"
300009739,1.1036782,"Transfer-PIDL-Frigid"
300010266,1.7235527,"Transfer-PIDL-Frigid"
300010271,1.8569969,"Transfer-PIDL-Frigid"
300010368,1.4009527,"Transfer-PIDL-Frigid"
300010436,1.2603893,"Transfer-PIDL-Frigid"
300010470,1.2562667,"Transfer-PIDL-Frigid"
300010567,0.9275517,"Transfer-PIDL-Frigid"
300010626,0.8876646,"Transfer-PIDL-Frigid"
300010656,0.7206444,"Transfer-PIDL-Frigid"
300010690,0.981293,"Transfer-PIDL-Frigid"
300010732,1.6764164,"Transfer-PIDL-Frigid"
300010784,1.8265101,"Transfer-PIDL-Frigid"
300010794,1.7589129,"Transfer-PIDL-Frigid"
300010851,1.9129779,"Transfer-PIDL-Frigid"
300010866,2.488033,"Transfer-PIDL-Frigid"
300010885,2.504474,"Transfer-PIDL-Frigid"
300010974,2.0136795,"Transfer-PIDL-Frigid"
300010987,2.3665254,"Transfer-PIDL-Frigid"
300011120,1.8663229,"Transfer-PIDL-Frigid"
300011169,2.2255282,"Transfer-PIDL-Frigid"
300011237,1.9306248,"Transfer-PIDL-Frigid"
300011445,1.4375141,"Transfer-PIDL-Frigid"
300011663,1.2830299,"Transfer-PIDL-Frigid"
300011666,1.0521729,"Transfer-PIDL-Frigid"
300011707,2.00041,"Transfer-PIDL-Frigid"
300011781,1.9950137,"Transfer-PIDL-Frigid"
300011804,1.5501623,"Transfer-PIDL-Frigid"
300011810,1.6331165,"Transfer-PIDL-Frigid"
300011834,1.3596882,"Transfer-PIDL-Frigid"
300011902,1.6039243,"Transfer-PIDL-Frigid"
300011916,1.1870933,"Transfer-PIDL-Frigid"
300011976,1.153123,"Transfer-PIDL-Frigid"
300011991,1.1470187,"Transfer-PIDL-Frigid"
300012019,1.3431857,"Transfer-PIDL-Frigid"
300012021,1.238753,"Transfer-PIDL-Frigid"
300012023,1.382941,"Transfer-PIDL-Frigid"
300012060,1.3737165,"Transfer-PIDL-Frigid"
300012093,1.5456005,"Transfer-PIDL-Frigid"
300012120,1.4781325,"Transfer-PIDL-Frigid"
300012150,1.2455475,"Transfer-PIDL-Frigid"
300012163,1.3827604,"Transfer-PIDL-Frigid"
300012234,1.2001795,"Transfer-PIDL-Frigid"
300012266,1.2377578,"Transfer-PIDL-Frigid"
300012284,1.3433503,"Transfer-PIDL-Frigid"
300012287,1.7865437,"Transfer-PIDL-Frigid"
300012316,1.3680332,"Transfer-PIDL-Frigid"
300012336,1.4595971,"Transfer-PIDL-Frigid"
300012472,1.3289491,"Transfer-PIDL-Frigid"
300012482,1.193095,"Transfer-PIDL-Frigid"
300012491,1.5059727,"Transfer-PIDL-Frigid"
300012614,1.4204831,"Transfer-PIDL-Frigid"
300012628,1.3122747,"Transfer-PIDL-Frigid"
300012654,1.2419682,"Transfer-PIDL-Frigid"
300012879,1.2301813,"Transfer-PIDL-Frigid"
300012969,1.7103647,"Transfer-PIDL-Frigid"
300013003,1.1799068,"Transfer-PIDL-Frigid"
300013091,1.2932366,"Transfer-PIDL-Frigid"
300013120,1.1121265,"Transfer-PIDL-Frigid"
300013141,1.5440964,"Transfer-PIDL-Frigid"
300013156,0.9981093,"Transfer-PIDL-Frigid"
300013161,1.2074068,"Transfer-PIDL-Frigid"
300013176,1.4523863,"Transfer-PIDL-Frigid"
300013178,1.0743662,"Transfer-PIDL-Frigid"
300013182,1.0176337,"Transfer-PIDL-Frigid"
300013186,1.2993548,"Transfer-PIDL-Frigid"
300013283,1.7732797,"Transfer-PIDL-Frigid"
300013383,0.99313116,"Transfer-PIDL-Frigid"
300013431,1.015736,"Transfer-PIDL-Frigid"
300013454,1.0462528,"Transfer-PIDL-Frigid"
300013475,1.0269951,"Transfer-PIDL-Frigid"
300013521,1.3752347,"Transfer-PIDL-Frigid"
300013529,1.2652913,"Transfer-PIDL-Frigid"
300013582,1.3409683,"Transfer-PIDL-Frigid"
300013597,1.4142334,"Transfer-PIDL-Frigid"
300013610,1.2635597,"Transfer-PIDL-Frigid"
300013635,1.4608448,"Transfer-PIDL-Frigid"
300013715,1.3147404,"Transfer-PIDL-Frigid"
300013746,1.4066987,"Transfer-PIDL-Frigid"
300013782,1.3919157,"Transfer-PIDL-Frigid"
300013821,1.6978273,"Transfer-PIDL-Frigid"
300013927,1.4191178,"Transfer-PIDL-Frigid"
300013943,1.1009638,"Transfer-PIDL-Frigid"
300013962,1.0805683,"Transfer-PIDL-Frigid"
300013966,0.9852668,"Transfer-PIDL-Frigid"
300014249,1.1465712,"Transfer-PIDL-Frigid"
300014305,1.5025846,"Transfer-PIDL-Frigid"
300014333,1.2935934,"Transfer-PIDL-Frigid"
300014338,1.1634419,"Transfer-PIDL-Frigid"
300014360,1.4248343,"Transfer-PIDL-Frigid"
300014434,1.1576829,"Transfer-PIDL-Frigid"
300014478,1.1208875,"Transfer-PIDL-Frigid"
300014495,1.6613278,"Transfer-PIDL-Frigid"
300014510,0.9401969,"Transfer-PIDL-Frigid"
300014514,0.94852644,"Transfer-PIDL-Frigid"
300014657,1.0011128,"Transfer-PIDL-Frigid"
300014682,1.0879972,"Transfer-PIDL-Frigid"
300014741,0.8940789,"Transfer-PIDL-Frigid"
300014784,1.1954741,"Transfer-PIDL-Frigid"
300014787,1.1061352,"Transfer-PIDL-Frigid"
300014802,0.8573605,"Transfer-PIDL-Frigid"
300014804,1.3029929,"Transfer-PIDL-Frigid"
300014891,1.1954521,"Transfer-PIDL-Frigid"
300014904,1.2321867,"Transfer-PIDL-Frigid"
300014941,1.520969,"Transfer-PIDL-Frigid"
300014944,1.4547971,"Transfer-PIDL-Frigid"
300014998,1.3221116,"Transfer-PIDL-Frigid"
300015002,1.3266001,"Transfer-PIDL-Frigid"
300015130,1.0273039,"Transfer-PIDL-Frigid"
300015160,1.2813699,"Transfer-PIDL-Frigid"
300015169,1.0965891,"Transfer-PIDL-Frigid"
300015175,1.5935086,"Transfer-PIDL-Frigid"
300015197,0.8378701,"Transfer-PIDL-Frigid"
300015245,1.0838745,"Transfer-PIDL-Frigid"
300015248,1.1197562,"Transfer-PIDL-Frigid"
300015252,1.1435871,"Transfer-PIDL-Frigid"
300015257,1.1022141,"Transfer-PIDL-Frigid"
300015265,0.9963763,"Transfer-PIDL-Frigid"
300015267,1.1912148,"Transfer-PIDL-Frigid"
300015276,1.1750609,"Transfer-PIDL-Frigid"
300015296,0.9677142,"Transfer-PIDL-Frigid"
300015374,0.8657973,"Transfer-PIDL-Frigid"
300015380,0.8741257,"Transfer-PIDL-Frigid"
300015455,0.88126415,"Transfer-PIDL-Frigid"
300015520,3.132369,"Transfer-PIDL-Frigid"
300015606,1.059803,"Transfer-PIDL-Frigid"
300015630,0.8695657,"Transfer-PIDL-Frigid"
300015657,1.5509727,"Transfer-PIDL-Frigid"
300015672,0.96195674,"Transfer-PIDL-Frigid"
300015697,0.9796785,"Transfer-PIDL-Frigid"
300015736,0.90994644,"Transfer-PIDL-Frigid"
300015761,1.2852963,"Transfer-PIDL-Frigid"
300015812,1.4267923,"Transfer-PIDL-Frigid"
300016225,0.85062116,"Transfer-PIDL-Frigid"
300016238,0.9743879,"Transfer-PIDL-Frigid"
300016239,0.7831434,"Transfer-PIDL-Frigid"
300016309,1.2235079,"Transfer-PIDL-Frigid"
300016372,0.7936653,"Transfer-PIDL-Frigid"
300016455,0.9074622,"Transfer-PIDL-Frigid"
300016597,1.543018,"Transfer-PIDL-Frigid"
300016632,1.1275115,"Transfer-PIDL-Frigid"
300016649,0.7991329,"Transfer-PIDL-Frigid"
300016665,0.96886635,"Transfer-PIDL-Frigid"
300016679,1.0538294,"Transfer-PIDL-Frigid"
300016680,1.2272707,"Transfer-PIDL-Frigid"
3,0.86307895,"Transfer-PIDL-Temperate"
12,1.2497404,"Transfer-PIDL-Temperate"
13,1.4022924,"Transfer-PIDL-Temperate"
17,0.9405515,"Transfer-PIDL-Temperate"
18,0.9980417,"Transfer-PIDL-Temperate"
19,0.8691742,"Transfer-PIDL-Temperate"
21,0.5653288,"Transfer-PIDL-Temperate"
22,0.9965255,"Transfer-PIDL-Temperate"
23,1.7853523,"Transfer-PIDL-Temperate"
24,1.141766,"Transfer-PIDL-Temperate"
27,1.4678515,"Transfer-PIDL-Temperate"
28,1.188104,"Transfer-PIDL-Temperate"
29,0.88451487,"Transfer-PIDL-Temperate"
33,0.9159625,"Transfer-PIDL-Temperate"
35,0.63300574,"Transfer-PIDL-Temperate"
37,0.9094058,"Transfer-PIDL-Temperate"
39,1.2940078,"Transfer-PIDL-Temperate"
40,1.2605944,"Transfer-PIDL-Temperate"
41,0.8414629,"Transfer-PIDL-Temperate"
42,0.69263524,"Transfer-PIDL-Temperate"
44,0.9965018,"Transfer-PIDL-Temperate"
47,1.0082326,"Transfer-PIDL-Temperate"
48,0.7991569,"Transfer-PIDL-Temperate"
49,1.3833824,"Transfer-PIDL-Temperate"
50,0.97403866,"Transfer-PIDL-Temperate"
53,1.0687791,"Transfer-PIDL-Temperate"
54,1.2563545,"Transfer-PIDL-Temperate"
55,0.6803753,"Transfer-PIDL-Temperate"
56,1.4158679,"Transfer-PIDL-Temperate"
57,1.0314226,"Transfer-PIDL-Temperate"
61,1.6971089,"Transfer-PIDL-Temperate"
63,1.5373447,"Transfer-PIDL-Temperate"
65,0.7954579,"Transfer-PIDL-Temperate"
68,1.3271118,"Transfer-PIDL-Temperate"
71,1.0979935,"Transfer-PIDL-Temperate"
72,1.3056672,"Transfer-PIDL-Temperate"
75,1.2547512,"Transfer-PIDL-Temperate"
77,0.9280193,"Transfer-PIDL-Temperate"
78,1.091312,"Transfer-PIDL-Temperate"
79,1.2748235,"Transfer-PIDL-Temperate"
80,1.7496387,"Transfer-PIDL-Temperate"
87,0.89445823,"Transfer-PIDL-Temperate"
88,1.6144834,"Transfer-PIDL-Temperate"
91,0.71715,"Transfer-PIDL-Temperate"
93,1.3265481,"Transfer-PIDL-Temperate"
95,0.89587903,"Transfer-PIDL-Temperate"
98,0.9274835,"Transfer-PIDL-Temperate"
100,1.209291,"Transfer-PIDL-Temperate"
102,1.3630418,"Transfer-PIDL-Temperate"
104,1.1052884,"Transfer-PIDL-Temperate"
105,0.76529783,"Transfer-PIDL-Temperate"
107,1.1218494,"Transfer-PIDL-Temperate"
109,1.0734509,"Transfer-PIDL-Temperate"
110,1.4476603,"Transfer-PIDL-Temperate"
112,1.6060735,"Transfer-PIDL-Temperate"
113,1.3673296,"Transfer-PIDL-Temperate"
114,0.9862163,"Transfer-PIDL-Temperate"
118,1.2274833,"Transfer-PIDL-Temperate"
122,1.2597197,"Transfer-PIDL-Temperate"
124,1.6506462,"Transfer-PIDL-Temperate"
126,1.615715,"Transfer-PIDL-Temperate"
127,0.9385359,"Transfer-PIDL-Temperate"
128,1.3030347,"Transfer-PIDL-Temperate"
129,0.85714483,"Transfer-PIDL-Temperate"
130,1.1296223,"Transfer-PIDL-Temperate"
132,0.8494481,"Transfer-PIDL-Temperate"
135,0.8577183,"Transfer-PIDL-Temperate"
136,1.3203933,"Transfer-PIDL-Temperate"
137,1.0104643,"Transfer-PIDL-Temperate"
139,0.83013886,"Transfer-PIDL-Temperate"
147,1.1048726,"Transfer-PIDL-Temperate"
151,0.9378016,"Transfer-PIDL-Temperate"
152,1.4534283,"Transfer-PIDL-Temperate"
153,0.7986825,"Transfer-PIDL-Temperate"
155,1.1069176,"Transfer-PIDL-Temperate"
157,1.0234072,"Transfer-PIDL-Temperate"
158,1.067436,"Transfer-PIDL-Temperate"
159,1.1874613,"Transfer-PIDL-Temperate"
160,0.9558317,"Transfer-PIDL-Temperate"
161,1.0138669,"Transfer-PIDL-Temperate"
162,1.4921507,"Transfer-PIDL-Temperate"
165,1.0830956,"Transfer-PIDL-Temperate"
168,1.6068014,"Transfer-PIDL-Temperate"
172,1.0611103,"Transfer-PIDL-Temperate"
173,1.4098021,"Transfer-PIDL-Temperate"
174,1.2577586,"Transfer-PIDL-Temperate"
179,0.7113112,"Transfer-PIDL-Temperate"
181,1.2813624,"Transfer-PIDL-Temperate"
184,1.57665,"Transfer-PIDL-Temperate"
186,0.9885365,"Transfer-PIDL-Temperate"
188,0.8188877,"Transfer-PIDL-Temperate"
189,1.5091258,"Transfer-PIDL-Temperate"
190,1.1710868,"Transfer-PIDL-Temperate"
192,0.9762819,"Transfer-PIDL-Temperate"
193,0.9893517,"Transfer-PIDL-Temperate"
194,0.94639605,"Transfer-PIDL-Temperate"
195,0.97020966,"Transfer-PIDL-Temperate"
198,0.97946054,"Transfer-PIDL-Temperate"
199,0.8472306,"Transfer-PIDL-Temperate"
201,1.0916908,"Transfer-PIDL-Temperate"
202,1.10655,"Transfer-PIDL-Temperate"
203,0.7734818,"Transfer-PIDL-Temperate"
212,1.6490477,"Transfer-PIDL-Temperate"
216,0.83968073,"Transfer-PIDL-Temperate"
217,0.78416145,"Transfer-PIDL-Temperate"
220,0.782703,"Transfer-PIDL-Temperate"
222,1.2709477,"Transfer-PIDL-Temperate"
223,1.2403883,"Transfer-PIDL-Temperate"
224,1.2652787,"Transfer-PIDL-Temperate"
225,0.9613353,"Transfer-PIDL-Temperate"
226,1.5747571,"Transfer-PIDL-Temperate"
227,1.7103292,"Transfer-PIDL-Temperate"
228,1.0657887,"Transfer-PIDL-Temperate"
232,1.8000633,"Transfer-PIDL-Temperate"
234,0.7911122,"Transfer-PIDL-Temperate"
236,0.986113,"Transfer-PIDL-Temperate"
237,0.9180311,"Transfer-PIDL-Temperate"
239,0.95192635,"Transfer-PIDL-Temperate"
240,1.7815833,"Transfer-PIDL-Temperate"
241,0.97350174,"Transfer-PIDL-Temperate"
242,1.0631907,"Transfer-PIDL-Temperate"
243,0.9667787,"Transfer-PIDL-Temperate"
246,1.6062868,"Transfer-PIDL-Temperate"
248,1.308134,"Transfer-PIDL-Temperate"
249,0.7960576,"Transfer-PIDL-Temperate"
251,1.1568768,"Transfer-PIDL-Temperate"
252,1.4640322,"Transfer-PIDL-Temperate"
254,1.4856912,"Transfer-PIDL-Temperate"
258,1.1805525,"Transfer-PIDL-Temperate"
259,0.7784794,"Transfer-PIDL-Temperate"
261,0.84722656,"Transfer-PIDL-Temperate"
264,1.6267555,"Transfer-PIDL-Temperate"
266,0.94910276,"Transfer-PIDL-Temperate"
267,0.77225995,"Transfer-PIDL-Temperate"
268,1.0549071,"Transfer-PIDL-Temperate"
269,1.3397392,"Transfer-PIDL-Temperate"
270,1.2548659,"Transfer-PIDL-Temperate"
273,1.0073416,"Transfer-PIDL-Temperate"
274,1.3999432,"Transfer-PIDL-Temperate"
275,1.6432972,"Transfer-PIDL-Temperate"
279,1.6909462,"Transfer-PIDL-Temperate"
280,1.1545892,"Transfer-PIDL-Temperate"
281,0.9616936,"Transfer-PIDL-Temperate"
285,1.2770098,"Transfer-PIDL-Temperate"
287,1.1393768,"Transfer-PIDL-Temperate"
288,1.3040912,"Transfer-PIDL-Temperate"
289,1.0319759,"Transfer-PIDL-Temperate"
290,1.1438807,"Transfer-PIDL-Temperate"
291,1.044619,"Transfer-PIDL-Temperate"
292,1.3810265,"Transfer-PIDL-Temperate"
296,0.99500555,"Transfer-PIDL-Temperate"
298,0.9587601,"Transfer-PIDL-Temperate"
300,0.9765873,"Transfer-PIDL-Temperate"
301,1.4486471,"Transfer-PIDL-Temperate"
303,0.9577607,"Transfer-PIDL-Temperate"
306,1.0848113,"Transfer-PIDL-Temperate"
312,0.9790655,"Transfer-PIDL-Temperate"
313,1.3021495,"Transfer-PIDL-Temperate"
319,1.8190066,"Transfer-PIDL-Temperate"
320,1.5853347,"Transfer-PIDL-Temperate"
323,0.9774471,"Transfer-PIDL-Temperate"
324,1.8973998,"Transfer-PIDL-Temperate"
326,1.0129777,"Transfer-PIDL-Temperate"
328,1.0515593,"Transfer-PIDL-Temperate"
333,1.2773952,"Transfer-PIDL-Temperate"
334,1.464541,"Transfer-PIDL-Temperate"
335,1.7133056,"Transfer-PIDL-Temperate"
336,0.8709691,"Transfer-PIDL-Temperate"
337,1.0265883,"Transfer-PIDL-Temperate"
340,1.0092807,"Transfer-PIDL-Temperate"
342,0.8856628,"Transfer-PIDL-Temperate"
346,1.0999925,"Transfer-PIDL-Temperate"
353,1.315935,"Transfer-PIDL-Temperate"
354,0.66283596,"Transfer-PIDL-Temperate"
356,1.0692201,"Transfer-PIDL-Temperate"
360,0.8006173,"Transfer-PIDL-Temperate"
361,0.91655827,"Transfer-PIDL-Temperate"
362,0.92922544,"Transfer-PIDL-Temperate"
364,1.4285185,"Transfer-PIDL-Temperate"
365,1.7539563,"Transfer-PIDL-Temperate"
366,0.86936224,"Transfer-PIDL-Temperate"
367,1.0356241,"Transfer-PIDL-Temperate"
368,1.2406029,"Transfer-PIDL-Temperate"
369,1.1927595,"Transfer-PIDL-Temperate"
371,1.4863627,"Transfer-PIDL-Temperate"
372,0.84833854,"Transfer-PIDL-Temperate"
373,1.4171404,"Transfer-PIDL-Temperate"
376,1.0634199,"Transfer-PIDL-Temperate"
379,0.83949494,"Transfer-PIDL-Temperate"
382,0.7256101,"Transfer-PIDL-Temperate"
383,0.78700054,"Transfer-PIDL-Temperate"
386,0.97223306,"Transfer-PIDL-Temperate"
387,0.85155916,"Transfer-PIDL-Temperate"
389,1.28803,"Transfer-PIDL-Temperate"
391,1.0820446,"Transfer-PIDL-Temperate"
393,0.9295024,"Transfer-PIDL-Temperate"
395,1.5066104,"Transfer-PIDL-Temperate"
396,2.1169648,"Transfer-PIDL-Temperate"
400,1.2473915,"Transfer-PIDL-Temperate"
402,1.1713574,"Transfer-PIDL-Temperate"
404,1.283727,"Transfer-PIDL-Temperate"
405,0.97497475,"Transfer-PIDL-Temperate"
409,1.3026254,"Transfer-PIDL-Temperate"
411,0.8131427,"Transfer-PIDL-Temperate"
412,1.328437,"Transfer-PIDL-Temperate"
413,1.390509,"Transfer-PIDL-Temperate"
417,1.53724,"Transfer-PIDL-Temperate"
419,1.132106,"Transfer-PIDL-Temperate"
421,1.3881949,"Transfer-PIDL-Temperate"
422,1.1910735,"Transfer-PIDL-Temperate"
424,1.3521987,"Transfer-PIDL-Temperate"
426,1.113303,"Transfer-PIDL-Temperate"
427,1.0662819,"Transfer-PIDL-Temperate"
430,1.0880077,"Transfer-PIDL-Temperate"
432,1.3892485,"Transfer-PIDL-Temperate"
434,1.0387584,"Transfer-PIDL-Temperate"
438,1.2981867,"Transfer-PIDL-Temperate"
