train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec,model_idx
0.9596827,1.7396773,0.0517786,1.3085963,0.10901088,0.9596827,1.7396773,0.0517786,1.3085963,0.10901088,400.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1,0
0.96139,1.7024442,0.05067042,1.3084512,0.11872338,0.96139,1.7024442,0.05067042,1.3084512,0.11872338,400.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,1
0.9735644,1.4086968,0.041927513,1.081169,0.10245036,0.9735644,1.4086968,0.041927513,1.081169,0.10245036,400.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,2
