Observed,Predicted,Error,phase
4.8,5.0276012,0.023159369342241772,train
4.6,5.1056523,0.052098758056557094,train
4.7,5.49356,0.077849157270626,train
5.2,5.058964,-0.013747590822718297,train
4.7,5.28884,0.0589497909477774,train
4.3,5.4732547,0.12004746682047879,train
4.2,5.9062824,0.16883385760679348,train
4.3,6.579856,0.209548334571607,train
5.2,6.273943,0.09359843960349758,train
5.7,7.0249443,0.10412183222288182,train
5.7,7.511844,0.13713788577680674,train
6.7,8.009446,0.08902077882402795,train
8.0,8.398267,0.024287127252036064,train
7.9,8.74907,0.05099804726427542,train
9.6,8.171415,-0.0803866768841751,train
8.8,7.651658,-0.06980099605734547,train
7.5,7.5257883,0.0017162698330843332,train
7.7,7.1299634,-0.03843815411537372,train
7.1,7.4185457,0.02194061488661979,train
7.7,8.187099,0.03066007452743833,train
7.6,8.215837,0.038937973535083124,train
8.7,8.982406,0.015971008792997014,train
9.2,8.611753,-0.03302574072881281,train
8.1,7.9836497,-0.00723409487125339,train
7.5,8.025854,0.033869576962903894,train
7.1,8.058028,0.06320270080971253,train
6.8,7.8558292,0.07204157589487233,train
7.6,8.506042,0.05625476787821659,train
8.2,8.580394,0.02266895467357085,train
8.9,9.210108,0.01712348676849243,train
9.4,9.82017,0.02186092961385116,train
9.7,9.630746,-0.0035825788924148867,train
10.7,9.639335,-0.05214846784910522,train
10.1,9.572934,-0.026791439269630315,train
10.0,10.116849,0.00580851135948558,train
9.8,10.723303,0.04498801430820275,train
11.0,11.081236,0.0036789555639419685,train
12.4,11.079533,-0.056239067356174476,train
11.0,11.367033,0.01640955260729577,train
10.9,11.061127,0.007336922890527191,train
10.1,10.02805,-0.003574611347189025,train
8.7,8.989098,0.01634327514508962,train
9.1,8.6019335,-0.028136298896934853,train
9.4,9.56273,0.00858158195919978,train
9.0,9.45227,0.02451023993613597,train
8.0,10.866714,0.15194556912302737,train
8.1,10.478066,0.1280039567742434,train
9.0,11.28955,0.11284379629083435,train
10.1,10.970485,0.04131297155042737,train
11.5,10.625781,-0.03951132565188181,train
11.2,10.431794,-0.0355128032172707,train
10.5,10.559117,0.0028072077432905454,train
10.5,10.838064,0.015843245697282748,train
11.8,12.03038,0.009667493931578662,train
11.0,11.701725,0.030910646918454524,train
10.4,12.133296,0.0769215663212681,train
11.3,12.887571,0.06563582220006879,train
12.3,12.87037,0.022660362884981144,train
13.7,12.813107,-0.03345112642862181,train
11.6,11.612588,0.0005422724572551137,train
11.5,11.754628,0.010949570101514318,train
12.3,12.118575,-0.007429798523179231,train
11.6,11.479499,-0.005221149599995603,train
10.4,11.4659605,0.048749786343154765,train
9.2,12.384454,0.14753461105804194,train
10.8,12.696085,0.08069790230970104,train
12.1,13.649024,0.06015853667705575,train
12.4,13.400634,0.03878331887147614,train
14.1,14.222808,0.0043359931541593335,train
11.9,11.918761,0.0007876830758565668,train
10.7,11.405093,0.031897327177726954,train
12.3,11.846772,-0.0187697133847341,train
12.9,12.172385,-0.02902055020214489,train
13.4,13.190675,-0.007872114621070403,train
12.6,12.996953,0.015507807628894272,train
12.7,12.994939,0.011478487847127888,train
13.8,14.475308,0.023883319431707378,train
14.8,15.360467,0.018582827766240338,train
15.5,15.629644,0.004164660292303751,train
16.7,16.332926,-0.011112396165385214,train
15.4,17.370796,0.06013880760720864,train
15.8,17.799988,0.05952346182992399,train
18.3,18.16231,-0.0037762169941953,train
17.3,18.383991,0.030377544379381387,train
17.9,18.157907,0.007152602248495721,train
18.0,18.576984,0.015774520915139766,train
19.2,18.80744,-0.010328529177599364,train
18.7,18.363327,-0.009083742789804249,train
18.4,17.997375,-0.011061900180094994,train
18.2,19.229301,0.027499863175886912,train
18.7,19.471245,0.020204843657980427,train
18.9,19.869232,0.025000045507672028,train
18.2,20.119192,0.050084336749095695,train
18.6,20.358852,0.04514640139640048,train
20.2,20.131187,-0.0017062062151533698,train
19.7,20.37123,0.016750881116138355,train
19.7,19.715923,0.0004039622756915749,train
19.3,19.414234,0.0029507215896729276,train
21.3,20.129648,-0.028249118701212973,train
21.2,20.569458,-0.015095784663805014,train
20.2,19.559137,-0.016118644645906913,train
19.3,18.529186,-0.02037614551785101,train
20.7,19.2895,-0.035271795808597864,train
20.1,19.349808,-0.019016382536414703,train
19.8,19.976818,0.0044452738947377704,train
20.0,20.432667,0.01070092113720862,train
18.9,20.181952,0.03280163520137775,train
18.2,21.109818,0.07402264549071295,train
19.2,21.507236,0.056678759699743925,train
19.2,21.072184,0.04648823686289569,train
20.3,20.859106,0.01358403742488435,train
20.9,21.239706,0.008061433168417889,train
20.8,21.543753,0.017564655934479506,train
21.0,21.723482,0.016934062858533456,train
21.6,21.896637,0.0068197589407301504,train
22.1,22.245495,0.0032809298965914176,train
21.6,22.155226,0.012689349852704885,train
20.7,22.145828,0.03374488293348417,train
21.3,21.985672,0.01584064057366658,train
22.5,22.789879,0.006400521542694991,train
22.8,22.934057,0.0029312509975365983,train
22.7,23.050129,0.0076530531416256755,train
22.1,22.7872,0.01530949861478083,train
23.1,22.662287,-0.009564942016748651,train
23.4,23.135475,-0.005684361470581737,train
25.1,23.004019,-0.04357186019549285,train
24.6,22.966995,-0.03433063452719567,train
24.0,22.999468,-0.021288159122726573,train
24.3,23.12056,-0.0248719030585998,train
24.3,23.521605,-0.01627705132514206,train
25.9,23.474602,-0.0491223788327442,train
25.1,23.414883,-0.03473403656606281,train
25.1,23.980228,-0.02281513319414313,train
26.0,24.343327,-0.032907508190562526,train
