train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec
0.9865421,0.966644,0.03403676,0.7487116,0.06039232,0.9757504,1.2505515,0.04210611,0.9845475,0.080036215,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1
