"model","rmse","nse","r","bias","mae","nmae","phase","LakeID","exper"
"GLM",1.31828282031095,0.964871508465942,0.984752929618361,0.373054193169013,0.982752899622488,0.31006172510279,"cali",50,"exper3"
"GLM",1.19838981977024,0.97289222996853,0.987880824904124,0.215616762240221,0.884244555946628,Inf,"vali",50,"exper3"
"GLM",1.79699753632426,0.927832407904399,0.96390455107259,0.178995029233787,1.28310584415705,0.427381602034293,"cali",53,"exper3"
"GLM",2.01470266305637,0.918708710765131,0.960508972731432,0.433964839164836,1.38854160554639,Inf,"vali",53,"exper3"
"GLM",2.12426722385465,0.858872614459336,0.933509448975491,0.629387146969059,1.70592203743143,0.44556918740698,"cali",54,"exper3"
"GLM",2.06519922994841,0.846179954931804,0.929629937236477,0.647225971222807,1.68886681624532,Inf,"vali",54,"exper3"
"GLM",0.990960637165278,0.378088409859564,0.801550321576322,-0.281386191241219,0.799353808292504,0.0361409801113562,"cali",55,"exper3"
"GLM",1.05662883884013,0.274800712089143,0.806438312816726,-0.262115312714251,0.877026688918106,0.039914477824696,"vali",55,"exper3"
"GLM",1.5708189847469,0.707343282703939,0.854135121678307,0.234632326595556,1.18966229703595,0.640402182171658,"cali",56,"exper3"
"GLM",1.67633285395657,0.560183956739011,0.797840798552828,0.583365765337334,1.31102503197242,Inf,"vali",56,"exper3"
"GLM",1.60221778864578,0.945939559180747,0.973629206091105,-0.29467790614196,1.25806621371407,0.235927280962073,"cali",57,"exper3"
"GLM",1.64277252951473,0.945641317939514,0.972546097452182,-0.100663799828478,1.28899530469303,Inf,"vali",57,"exper3"
"GLM",1.79082534905551,0.954936564498276,0.978497515487048,-0.413576490946596,1.23510910488611,0.266661749559265,"cali",61,"exper3"
"GLM",1.89926022191871,0.949558273793388,0.974913347886746,-0.154854102098917,1.34474381517992,0.415873017756354,"vali",61,"exper3"
"GLM",2.02901548167385,0.856992647983816,0.926841260093371,0.112269805001268,1.61228288146235,0.481851428181711,"cali",63,"exper3"
"GLM",2.05561642118304,0.830020970152104,0.912926941203466,0.1841557947456,1.63082073104591,0.487332759491297,"vali",63,"exper3"
"GLM",1.31993141900201,0.875458405106631,0.967228806339567,-0.146309595038421,1.05051088681186,0.0441809746135029,"cali",65,"exper3"
"GLM",1.28594111890159,0.871284290857532,0.965164409960575,-0.0727760345955205,1.03334740238536,0.0435976283167514,"vali",65,"exper3"
"GLM",1.92498721426791,0.839841598651309,0.927311996496636,0.681316258544425,1.5472107480283,0.448688908448451,"cali",68,"exper3"
"GLM",1.96082010902937,0.84833251208071,0.927757884792309,0.418084883172764,1.50446827098464,0.610052175800515,"vali",68,"exper3"
"GLM",1.41955339355373,0.970271535306833,0.985647520368053,0.00468926164697601,1.11143966421184,0.219841469723883,"cali",71,"exper3"
"GLM",1.41889602032118,0.972976952356008,0.989367937492591,-0.264192726793698,1.07636162974697,Inf,"vali",71,"exper3"
"GLM",1.65791675003176,0.917313023183465,0.961982579282936,-0.509043972158314,1.35262269171076,0.311234522974868,"cali",72,"exper3"
"GLM",1.5959207249069,0.918957681920834,0.958919999857589,-0.063825890108368,1.2510062362647,0.276864363719006,"vali",72,"exper3"
"GLM",2.03632919669448,0.934700695988145,0.968577983327914,-0.0928747019263819,1.586427483058,0.463720469591328,"cali",75,"exper3"
"GLM",1.95632832964328,0.940635211446173,0.974244588064749,-0.689128157658634,1.5617117373508,Inf,"vali",75,"exper3"
"GLM",1.06680934746929,0.972319448577062,0.987379998983739,0.135040791735515,0.823424260408523,0.0449881229488719,"cali",77,"exper3"
"GLM",1.19868792769787,0.965659498070162,0.983918708906051,0.133643804585578,0.916715558062069,0.0475780102263316,"vali",77,"exper3"
"GLM",1.72689742684839,0.936741049866568,0.969352631336379,0.143354313102311,1.372291574935,0.131931796749742,"cali",78,"exper3"
"GLM",1.57316703949154,0.94912498019745,0.976902348429758,-0.440146151443569,1.26247148472883,0.110880522060614,"vali",78,"exper3"
"GLM",1.64473940819194,0.962744202723044,0.984951968636355,-0.355980152532677,1.09993417626795,Inf,"cali",79,"exper3"
"GLM",1.34877607987888,0.977105016608079,0.990537104888191,-0.30960866340004,1.002600556836,0.195054915423585,"vali",79,"exper3"
"GLM",2.56630607881039,0.81897194427117,0.934271693171331,-0.931059501932136,1.92805475207773,0.505190454491971,"cali",80,"exper3"
"GLM",2.69273084177851,0.823674031692849,0.933533827841553,-0.523698665531225,1.98907767099429,Inf,"vali",80,"exper3"
"GLM",1.26326716160604,0.974757053866012,0.989349263770962,-0.0867868287453431,1.00027369322747,0.189188480293439,"cali",87,"exper3"
"GLM",1.2435863018552,0.977912062476125,0.990539593149405,-0.182770927183029,0.978371459462946,Inf,"vali",87,"exper3"
"GLM",2.34636562996533,0.874210794608484,0.936170495589188,0.301571025163529,1.74519869779312,0.341496893441824,"cali",88,"exper3"
"GLM",2.50279310950149,0.856442039098569,0.929604232228097,0.537025729646389,1.93001678906648,0.426029626811024,"vali",88,"exper3"
"GLM",1.40689939240914,0.873816051609551,0.935167628406304,-0.099714513442365,0.973589879627117,0.423050818223541,"cali",91,"exper3"
"GLM",1.28694487272702,0.899367894089235,0.949374900488397,0.177647200099827,0.900589791795528,Inf,"vali",91,"exper3"
"GLM",1.95749628242133,0.914842238839029,0.95887603708093,-0.412136032262001,1.49009876876604,0.482066075215643,"cali",93,"exper3"
"GLM",2.2468601041411,0.902773982068424,0.954479072875566,-0.653870897691163,1.81269102966208,0.502005196524587,"vali",93,"exper3"
"GLM",1.62191887206868,0.917333349160493,0.970668655807319,-0.432100650590768,1.30172931577106,0.387954428828022,"cali",95,"exper3"
"GLM",1.52491268601208,0.931343576734925,0.973424407473543,-0.36818503680057,1.22112007735609,0.448885603732419,"vali",95,"exper3"
"GLM",1.52285322434443,0.824664499390175,0.959856049899517,-0.0235172327192612,1.2438923800319,0.0464216427794892,"cali",98,"exper3"
"GLM",2.06397817292526,0.702236374013406,0.951299075010521,-0.952137135850397,1.70475508357868,0.0662341123751193,"vali",98,"exper3"
"GLM",1.46068399769395,0.916448882357644,0.961536249287325,0.190531382616661,1.09121158731069,0.159429905497294,"cali",100,"exper3"
"GLM",1.73779023211454,0.89032831227268,0.951135874443087,0.138502665780841,1.2747027038355,0.216067364478988,"vali",100,"exper3"
"GLM",2.43225510438415,0.87768980325806,0.949429617206782,-1.05113252094384,1.95938101357535,0.521995296549078,"cali",102,"exper3"
"GLM",2.40957895509815,0.887078946507222,0.94749539085855,-0.575106203034121,1.84162279625708,0.52527547539601,"vali",102,"exper3"
"GLM",1.83662691153675,0.938811611278956,0.970218322881142,-0.372130061710874,1.46971863812043,0.294290214586848,"cali",104,"exper3"
"GLM",1.68905375410528,0.945271834854992,0.974306215617058,-0.453305077824762,1.27717570373407,0.257963774839654,"vali",104,"exper3"
"GLM",1.34805956572405,0.913854254193877,0.967446256497129,0.161449361084788,1.04775784900813,0.292886952076398,"cali",105,"exper3"
"GLM",1.45955810511853,0.901996057212064,0.965727215125569,0.148191135479155,1.11725619091604,0.451180636329504,"vali",105,"exper3"
"GLM",1.63644907823069,0.937451733327732,0.969663155560723,-0.344123797481364,1.22365204711251,0.232553906264526,"cali",107,"exper3"
"GLM",1.75397010750823,0.931326938205295,0.966267246611013,-0.324144290050791,1.36331576216001,0.233595416430216,"vali",107,"exper3"
"GLM",1.95619723823537,0.947048278068896,0.975931309867009,0.600025634079335,1.62486049584921,0.501133696344777,"cali",109,"exper3"
"GLM",1.53810200775819,0.964241741257684,0.982789511471966,0.279061847426109,1.22610924687201,0.320201710906344,"vali",109,"exper3"
"GLM",1.90228085387026,0.927988280705812,0.964182464383402,0.190100003997314,1.4769210925547,0.302945241267301,"cali",110,"exper3"
"GLM",2.12071351157446,0.922765950446259,0.966155097630057,0.295597725863343,1.64986178052367,0.296523772649248,"vali",110,"exper3"
"GLM",3.64496532210639,0.428395640209997,0.757817880776636,0.834312602826537,3.20419648908657,1.65876612042841,"cali",112,"exper3"
"GLM",3.9208304433536,0.382169262953337,0.778660714023561,1.51320060460933,3.35006876459069,2.80293387207688,"vali",112,"exper3"
"GLM",2.34913473872815,0.916027280673055,0.963381359314306,-0.457855766164829,1.51326804383612,0.268264546429725,"cali",113,"exper3"
"GLM",2.50912098659436,0.896595860548256,0.954641759728612,-0.264787011284374,1.6096528953095,0.31744172141064,"vali",113,"exper3"
"GLM",1.64578781021596,0.765179053301907,0.883740400387337,0.0778345745501531,1.26126407501868,0.0638224924238296,"cali",114,"exper3"
"GLM",1.70344469581012,0.717574573046944,0.891354337581737,0.796547005816204,1.35318847941791,0.0655228128669294,"vali",114,"exper3"
"GLM",1.91740400572065,0.91496343853135,0.959484217311895,-0.34062253044502,1.32133043457109,0.343004033587507,"cali",118,"exper3"
"GLM",1.63831965240127,0.929018653962519,0.964530847865284,-0.168238460322925,1.21326688773353,Inf,"vali",118,"exper3"
"GLM",1.83835895657208,0.948330047706413,0.974118634259097,-0.0395727668485346,1.41619801703209,0.498337688551787,"cali",122,"exper3"
"GLM",2.08109165741166,0.937382822726191,0.973076813540202,0.398904795464513,1.67397886367996,0.422641434110473,"vali",122,"exper3"
"GLM",2.49137201308918,0.69383784212287,0.841184532855959,0.527839756486091,1.84827779346343,0.580032082124906,"cali",124,"exper3"
"GLM",2.39261975428208,0.70626346463687,0.84919685054374,0.219129377640934,1.65022211411547,0.392330702065803,"vali",124,"exper3"
"GLM",2.1101082083049,0.699035632325709,0.839786494199665,-0.27592729223319,1.67079340456627,0.669580917098126,"cali",126,"exper3"
"GLM",2.36289955412561,0.659523016289373,0.82880127556645,-0.575613486525144,1.86520149960708,0.696998430557729,"vali",126,"exper3"
"GLM",1.55278145925524,0.936534932621449,0.969013964366149,0.24645273805074,1.20663018601137,0.257273533398932,"cali",127,"exper3"
"GLM",1.7052471275578,0.920024349844828,0.963217767224455,0.529594208660233,1.29873504720802,Inf,"vali",127,"exper3"
"GLM",2.31375066237359,0.746016020455589,0.870958497231933,0.0862288980704556,1.76369121173502,0.525942274684305,"cali",128,"exper3"
"GLM",1.92754323229625,0.755619823834907,0.879448905369662,0.483576313691303,1.50617526498666,0.510138016454721,"vali",128,"exper3"
"GLM",1.69331785745012,0.566434902012561,0.920245789420899,0.0576511539338465,1.35346168290747,0.0522679477989932,"cali",129,"exper3"
"GLM",1.55619112943866,0.649890896507521,0.937401724396935,0.00006825215107685,1.25900419767912,0.0481514393860612,"vali",129,"exper3"
"GLM",1.55113298562235,0.946746883403701,0.973130150042846,0.00601738103113427,1.16307515680897,0.222183869174527,"cali",130,"exper3"
"GLM",1.77669472352999,0.936423902383891,0.968530824354761,0.260915629883987,1.30526046386099,0.238552249753268,"vali",130,"exper3"
"GLM",1.3591071732608,0.925851376715009,0.964046517108612,0.233259747170994,1.06548145815857,0.0655986850511348,"cali",132,"exper3"
"GLM",1.11315323636028,0.95074910680968,0.975933511087862,0.110791776199083,0.861525259265233,0.0517213853818567,"vali",132,"exper3"
"GLM",1.62921067953715,0.936930737769197,0.974040237624727,-0.619027958869258,1.26316571127194,0.429814909515144,"cali",135,"exper3"
"GLM",1.84529572046961,0.928676887364937,0.974918012958194,-0.874663250741594,1.32980225431612,0.348332483673169,"vali",135,"exper3"
"GLM",1.61775268331282,0.931449004904073,0.966667987526431,-0.262816067906717,1.25163773295532,0.678053540821705,"cali",136,"exper3"
"GLM",1.63500705151343,0.928123296811304,0.965496197672993,-0.388568573899904,1.2697372207193,Inf,"vali",136,"exper3"
"GLM",1.55447830764094,0.912455114680028,0.959655509770476,-0.481501852476432,1.20685521548648,0.233929866816737,"cali",137,"exper3"
"GLM",1.92091835934764,0.875787163351699,0.942144125748115,-0.592353770742475,1.46059681374078,0.221174952976774,"vali",137,"exper3"
"GLM",1.20496130979604,0.785700982488348,0.947523550721583,0.127356731768736,0.946611939263098,0.0398938366798531,"cali",139,"exper3"
"GLM",1.46755838713331,0.727433965309094,0.942365408791484,0.186930461581662,1.13126626460672,0.0467043835135819,"vali",139,"exper3"
"GLM",1.39661496729688,0.94816439237847,0.974269451854576,0.159072074131157,1.07119100929543,0.30744715054822,"cali",147,"exper3"
"GLM",1.54565758828238,0.937117657359106,0.968424568949254,0.146013178641906,1.12089415574113,0.38975170684015,"vali",147,"exper3"
"GLM",1.39379607704038,0.960286531922686,0.980776228021893,0.280215917619586,1.07539072397148,0.247523264899684,"cali",151,"exper3"
"GLM",3.73563182127704,0.733068626992673,0.890966531672073,1.00502046037737,2.5932534899877,Inf,"vali",151,"exper3"
"GLM",2.19399592942948,0.681646444899384,0.84339366401744,-0.125314604089507,1.78115050967901,1.24653067536123,"cali",152,"exper3"
"GLM",2.29695882592195,0.689865378437802,0.843781975299083,-0.504874068448733,1.84544211962732,0.712621736874418,"vali",152,"exper3"
"GLM",1.16833592065763,0.805004950430214,0.923981742062856,-0.0446783956491722,0.919040453508965,0.0450143550718692,"cali",153,"exper3"
"GLM",1.29191697678609,0.736143829375524,0.910596835750416,-0.146565709950441,1.05202670629584,0.0506059488473547,"vali",153,"exper3"
"GLM",2.99570550974372,0.692757303797772,0.880869356531796,-0.841938128869755,2.50317158898939,0.486800353419127,"cali",155,"exper3"
"GLM",2.95372560401141,0.6587909093882,0.858581245825556,-0.790442743190396,2.45355874455074,0.336932472625316,"vali",155,"exper3"
"GLM",1.5790608865862,0.936873834677729,0.968602223826529,-0.151029205571704,1.22568612001372,0.244241333639552,"cali",157,"exper3"
"GLM",1.63716361735791,0.936043884158429,0.968866521446151,-0.269021067802226,1.25102727733388,0.303737990959921,"vali",157,"exper3"
"GLM",2.02225761777298,0.906372703703237,0.953508912868557,0.0211482085326259,1.53890141870597,0.389579841451245,"cali",158,"exper3"
"GLM",1.89166841152515,0.918732831009925,0.959872199086641,0.097436774140062,1.42556482079768,0.435535386702103,"vali",158,"exper3"
"GLM",1.85655736206837,0.910501297648188,0.956834715894752,-0.15912249676586,1.43403867428603,0.32097465539253,"cali",159,"exper3"
"GLM",2.33775849632077,0.844396773909372,0.922141076473753,0.441437181064918,1.69700324524647,0.502548957221993,"vali",159,"exper3"
"GLM",1.62440294848759,0.942479404951101,0.97176247825886,0.261388120587109,1.21263681339657,0.417134731325259,"cali",160,"exper3"
"GLM",1.56404983973976,0.947164772980355,0.974287420748585,-0.00598273961160474,1.18419140956916,Inf,"vali",160,"exper3"
"GLM",1.42285823953582,0.925751257994019,0.966615636663905,-0.317373433549103,1.1330108864041,0.0553824692853681,"cali",161,"exper3"
"GLM",1.3529353358158,0.929953856564402,0.970439435999582,-0.460987749172531,1.06524097452334,0.0518846448399036,"vali",161,"exper3"
"GLM",1.87476515003377,0.728694458528905,0.881698414884507,0.794240258146091,1.45746265751107,0.723443516782305,"cali",162,"exper3"
"GLM",1.90323667246649,0.764422035860421,0.875463393096759,0.058308152143859,1.42458322091997,0.496952253493306,"vali",162,"exper3"
"GLM",1.8815086835416,0.940145625395113,0.973254770484495,0.167700501112855,1.44318846719239,0.944517376136424,"cali",165,"exper3"
"GLM",1.91407832598261,0.941022551600905,0.976522914831724,0.230498317351222,1.51935050737975,Inf,"vali",165,"exper3"
"GLM",2.13782814727034,0.822977138724751,0.915741094725366,-0.398801544581302,1.63329948865653,0.508092898057538,"cali",168,"exper3"
"GLM",2.18348159678514,0.792945884863719,0.893017235787739,0.108100947106957,1.58609813585799,Inf,"vali",168,"exper3"
"GLM",1.86314962330114,0.900081076132079,0.948810042327892,-0.054692922697139,1.38771852147678,Inf,"cali",172,"exper3"
"GLM",1.69993267587721,0.915102748657336,0.958425584359622,0.23211407693317,1.28659810316521,0.453119302558981,"vali",172,"exper3"
"GLM",1.86220644492746,0.941099018842723,0.975075100014913,0.752527086836004,1.54777489225128,0.0962661086429825,"cali",173,"exper3"
"GLM",1.87047245962557,0.941494802094842,0.971773320357724,0.409323477539523,1.5205667066163,0.0870932337722712,"vali",173,"exper3"
"GLM",2.20738768470363,0.875540242658168,0.936618043882284,-0.0131199789288064,1.68831406348028,0.413994723817856,"cali",174,"exper3"
"GLM",2.54688309469441,0.83321388099851,0.920071260148214,0.718982526185919,1.86028806793018,0.552937115106522,"vali",174,"exper3"
"GLM",1.53435698788641,0.898094368358658,0.949493363715672,-0.273050752575295,1.09512670738062,0.310198994963847,"cali",179,"exper3"
"GLM",1.58219176504422,0.896197664779414,0.948935957876931,-0.312696634277312,1.14147178545456,Inf,"vali",179,"exper3"
"GLM",1.52436260379194,0.959746097887471,0.981934692029325,0.380101530051287,1.12144287832874,0.26915830339797,"cali",181,"exper3"
"GLM",1.67013976910707,0.950591804673718,0.975591051020673,-0.0154385511803163,1.22582930747343,0.417439663952,"vali",181,"exper3"
"GLM",2.0739094291795,0.796472732401057,0.911616760821479,0.400578095479445,1.5972637163509,0.953140446789473,"cali",184,"exper3"
"GLM",2.33265088631286,0.759401813220531,0.87383331225336,-0.183907055733898,1.78885506014117,0.53002878137644,"vali",184,"exper3"
"GLM",1.70687800711265,0.889953185978611,0.94609857308935,-0.0420230077488055,1.26566349267253,0.237603724930614,"cali",186,"exper3"
"GLM",1.75793496388597,0.892005501828794,0.94681256451964,0.0623671518636645,1.29103191993235,0.251676904244648,"vali",186,"exper3"
"GLM",1.1636097886647,0.744182274112528,0.911510982089373,0.217838764190674,0.949489943186442,0.0365983524643734,"cali",188,"exper3"
"GLM",1.41313342328985,0.647369308965735,0.883972985506748,-0.224431122209807,1.14449588902482,0.0435474372281366,"vali",188,"exper3"
"GLM",1.67912155773138,0.866396618946293,0.935779659668979,-0.338199176060074,1.29583726572398,0.303860996462059,"cali",189,"exper3"
"GLM",1.98452499200564,0.84847878623662,0.924731765216638,-0.38247886895018,1.56940967287106,0.347415335675719,"vali",189,"exper3"
"GLM",1.52605608458196,0.945865387447788,0.972808989892689,-0.0178248003375931,1.17300540283919,0.22096273811907,"cali",190,"exper3"
"GLM",1.67006954791809,0.941584909209831,0.972232777037999,0.0462744395135212,1.25149382112692,0.222718445477438,"vali",190,"exper3"
"GLM",2.22361972165386,0.907978108793695,0.954055615355893,0.0435144869215303,1.76417769463984,0.312575088790077,"cali",192,"exper3"
"GLM",2.03033472822387,0.929609441543904,0.964174715284721,0.0172392267371739,1.56787175774727,Inf,"vali",192,"exper3"
"GLM",1.57755898703243,0.955222969936826,0.977673239412699,-0.1856779279567,1.22797332933213,0.289377179634832,"cali",193,"exper3"
"GLM",1.48546026774975,0.960474675496151,0.982161685233371,-0.438725784139358,1.12872336111571,Inf,"vali",193,"exper3"
"GLM",1.59646230714354,0.933954175592901,0.969505309293661,-0.168968725204468,1.25364031141455,0.0573724597808787,"cali",194,"exper3"
"GLM",1.69079355049945,0.924368028707753,0.972353784127742,-0.755466618368708,1.33844777019549,0.0619411789610561,"vali",194,"exper3"
"GLM",1.88753924631681,0.908061026952256,0.955332322208319,0.355034296539245,1.51657900680709,0.418127716441579,"cali",195,"exper3"
"GLM",2.00457536229694,0.897978048800175,0.953006394888122,0.56085036790777,1.55550871462197,0.455289217327649,"vali",195,"exper3"
"GLM",1.39665384523598,0.958847040826368,0.98057888289329,0.356316508463351,1.0549302130001,0.2141627443511,"cali",198,"exper3"
"GLM",1.41583744361344,0.96018034724543,0.979939871582039,0.0602367961748868,1.10214552793996,0.316112120531209,"vali",198,"exper3"
"GLM",1.11836102512969,0.883429875885838,0.94460432380335,0.0665002187093099,0.849328374862671,0.0359947792494189,"cali",199,"exper3"
"GLM",1.14758402710589,0.879468750695978,0.946554419533876,0.0815363376461274,0.888136244656747,0.0374346173755779,"vali",199,"exper3"
"GLM",1.81641695299795,0.933495241173291,0.968114726043441,-0.193924906517013,1.4036417877537,0.224071991718416,"cali",201,"exper3"
"GLM",1.89525098479396,0.938194983756806,0.976062347078341,-0.0536754132021594,1.4778675059568,0.266833945742189,"vali",201,"exper3"
"GLM",1.72542504551505,0.912508569540372,0.969291603302825,0.734322171834401,1.37147489452846,0.412949408301367,"cali",202,"exper3"
"GLM",1.77713893531819,0.914733240322279,0.96894876690612,0.833664235507604,1.34726128759178,Inf,"vali",202,"exper3"
"GLM",1.32339140023213,0.684418540534778,0.931878469753135,0.187521792557754,1.07745613242095,0.0412350408460111,"cali",203,"exper3"
"GLM",1.42576236095483,0.678225569706893,0.936940862065595,0.128893566470978,1.13604446492585,0.0427188391367651,"vali",203,"exper3"
"GLM",2.1819839899163,0.545084907510221,0.750700438600222,0.398929880064235,1.79992265311859,1.34924955045445,"cali",212,"exper3"
"GLM",2.35202815114673,0.505765258030182,0.781384279838321,1.05246647328508,1.93082173170238,Inf,"vali",212,"exper3"
"GLM",1.10285627096859,0.683137172107506,0.865731557643404,0.00385003605744455,0.892131392748186,0.0328818945269943,"cali",216,"exper3"
"GLM",1.02083507170928,0.669854514397104,0.871446673555716,-0.376702522270682,0.810283208630749,0.0300944213068197,"vali",216,"exper3"
"GLM",1.4344999242919,0.73135161327545,0.905156157928535,0.304513070542934,1.18033312538923,0.0469527417182376,"cali",217,"exper3"
"GLM",1.41266281498378,0.739645481668243,0.914438680398799,-0.0258349422238908,1.15419677302522,0.0453965022268338,"vali",217,"exper3"
"GLM",1.16398298877089,0.94478257590693,0.973668819801973,0.218738881795684,0.941452874142699,0.0803999940156783,"cali",220,"exper3"
"GLM",1.0901537393555,0.949072624889453,0.975672002998576,0.152124350037758,0.862604107845035,0.0714191331488619,"vali",220,"exper3"
"GLM",1.67920750182964,0.919391830761136,0.962181652033022,0.378652360079582,1.25226335526298,0.265823763736036,"cali",222,"exper3"
