train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec,model_idx
0.991977,0.3849072,0.019943379,0.27691773,0.027257044,0.991977,0.3849072,0.019943379,0.27691773,0.027257044,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,0
0.9906007,0.4166138,0.021586208,0.31039032,0.031225745,0.9906007,0.4166138,0.021586208,0.31039032,0.031225745,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,1
0.9777419,0.64110774,0.03321802,0.51119035,0.050859053,0.9777419,0.64110774,0.03321802,0.51119035,0.050859053,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1,2
