LSWT,projection,Phase,Year,Date,Error,Lake
,4.654529,Calibration,2016,2016-01-01,,exper2_35
,6.3964286,Calibration,2016,2016-01-02,,exper2_35
,6.3612237,Calibration,2016,2016-01-03,,exper2_35
,6.268131,Calibration,2016,2016-01-04,,exper2_35
,5.5176215,Calibration,2016,2016-01-05,,exper2_35
,5.672144,Calibration,2016,2016-01-06,,exper2_35
,5.2644224,Calibration,2016,2016-01-07,,exper2_35
,4.587483,Calibration,2016,2016-01-08,,exper2_35
,4.41988,Calibration,2016,2016-01-09,,exper2_35
,4.3844013,Calibration,2016,2016-01-10,,exper2_35
,5.1168885,Calibration,2016,2016-01-11,,exper2_35
,4.2404127,Calibration,2016,2016-01-12,,exper2_35
,4.2312164,Calibration,2016,2016-01-13,,exper2_35
,4.100342,Calibration,2016,2016-01-14,,exper2_35
,3.9804027,Calibration,2016,2016-01-15,,exper2_35
,3.8409646,Calibration,2016,2016-01-16,,exper2_35
,4.034363,Calibration,2016,2016-01-17,,exper2_35
,4.009587,Calibration,2016,2016-01-18,,exper2_35
,3.658282,Calibration,2016,2016-01-19,,exper2_35
,3.6867123,Calibration,2016,2016-01-20,,exper2_35
,3.8297138,Calibration,2016,2016-01-21,,exper2_35
,3.8819249,Calibration,2016,2016-01-22,,exper2_35
,3.9770186,Calibration,2016,2016-01-23,,exper2_35
,3.8360765,Calibration,2016,2016-01-24,,exper2_35
,3.819133,Calibration,2016,2016-01-25,,exper2_35
,3.7665365,Calibration,2016,2016-01-26,,exper2_35
,4.110698,Calibration,2016,2016-01-27,,exper2_35
,3.954624,Calibration,2016,2016-01-28,,exper2_35
,3.9091113,Calibration,2016,2016-01-29,,exper2_35
,4.198073,Calibration,2016,2016-01-30,,exper2_35
,4.0058928,Calibration,2016,2016-01-31,,exper2_35
,4.1393137,Calibration,2016,2016-02-01,,exper2_35
,4.0071917,Calibration,2016,2016-02-02,,exper2_35
,4.0701222,Calibration,2016,2016-02-03,,exper2_35
,4.339777,Calibration,2016,2016-02-04,,exper2_35
,4.4686685,Calibration,2016,2016-02-05,,exper2_35
,4.412021,Calibration,2016,2016-02-06,,exper2_35
,4.235548,Calibration,2016,2016-02-07,,exper2_35
,4.27939,Calibration,2016,2016-02-08,,exper2_35
,4.3190684,Calibration,2016,2016-02-09,,exper2_35
,4.3767962,Calibration,2016,2016-02-10,,exper2_35
,4.058273,Calibration,2016,2016-02-11,,exper2_35
,3.6206605,Calibration,2016,2016-02-12,,exper2_35
,3.4752371,Calibration,2016,2016-02-13,,exper2_35
,3.1735556,Calibration,2016,2016-02-14,,exper2_35
,3.400017,Calibration,2016,2016-02-15,,exper2_35
,3.675711,Calibration,2016,2016-02-16,,exper2_35
,3.9507747,Calibration,2016,2016-02-17,,exper2_35
,3.9037373,Calibration,2016,2016-02-18,,exper2_35
,3.753502,Calibration,2016,2016-02-19,,exper2_35
,4.203957,Calibration,2016,2016-02-20,,exper2_35
,3.8197355,Calibration,2016,2016-02-21,,exper2_35
,4.128854,Calibration,2016,2016-02-22,,exper2_35
,4.123834,Calibration,2016,2016-02-23,,exper2_35
,4.235475,Calibration,2016,2016-02-24,,exper2_35
,4.2353635,Calibration,2016,2016-02-25,,exper2_35
,3.9918802,Calibration,2016,2016-02-26,,exper2_35
,3.8478768,Calibration,2016,2016-02-27,,exper2_35
,3.9784844,Calibration,2016,2016-02-28,,exper2_35
,4.304064,Calibration,2016,2016-02-29,,exper2_35
,4.640302,Calibration,2016,2016-03-01,,exper2_35
,4.7212496,Calibration,2016,2016-03-02,,exper2_35
,4.4256415,Calibration,2016,2016-03-03,,exper2_35
,4.4310017,Calibration,2016,2016-03-04,,exper2_35
,4.5115924,Calibration,2016,2016-03-05,,exper2_35
,4.6666408,Calibration,2016,2016-03-06,,exper2_35
,4.7883506,Calibration,2016,2016-03-07,,exper2_35
,5.23215,Calibration,2016,2016-03-08,,exper2_35
,6.3633227,Calibration,2016,2016-03-09,,exper2_35
,7.071486,Calibration,2016,2016-03-10,,exper2_35
,6.698954,Calibration,2016,2016-03-11,,exper2_35
,6.6746984,Calibration,2016,2016-03-12,,exper2_35
,7.329208,Calibration,2016,2016-03-13,,exper2_35
,6.5823503,Calibration,2016,2016-03-14,,exper2_35
,6.4316254,Calibration,2016,2016-03-15,,exper2_35
,6.9244576,Calibration,2016,2016-03-16,,exper2_35
,8.016515,Calibration,2016,2016-03-17,,exper2_35
,8.326948,Calibration,2016,2016-03-18,,exper2_35
,7.7078967,Calibration,2016,2016-03-19,,exper2_35
,7.998539,Calibration,2016,2016-03-20,,exper2_35
,7.2823124,Calibration,2016,2016-03-21,,exper2_35
,6.5756907,Calibration,2016,2016-03-22,,exper2_35
,8.059749,Calibration,2016,2016-03-23,,exper2_35
,7.711953,Calibration,2016,2016-03-24,,exper2_35
,8.058171,Calibration,2016,2016-03-25,,exper2_35
