LSWT,projection,Phase,Year,Date,Error,Lake
21.19743055666669,11.433576,Calibration,2008,2008-01-01,-0.2992201610507507,exper2_07
21.574374999583313,17.086437,Calibration,2008,2008-01-02,-0.11608493241505377,exper2_07
21.517291667083327,19.170034,Calibration,2008,2008-01-03,-0.057690133142433084,exper2_07
20.952355072173873,20.86492,Calibration,2008,2008-01-04,-0.002090892107462917,exper2_07
,21.322157,Calibration,2008,2008-01-05,,exper2_07
,21.80311,Calibration,2008,2008-01-06,,exper2_07
,21.911776,Calibration,2008,2008-01-07,,exper2_07
,22.01512,Calibration,2008,2008-01-08,,exper2_07
,21.454561,Calibration,2008,2008-01-09,,exper2_07
,21.47267,Calibration,2008,2008-01-10,,exper2_07
,21.511198,Calibration,2008,2008-01-11,,exper2_07
,21.546965,Calibration,2008,2008-01-12,,exper2_07
,21.578339,Calibration,2008,2008-01-13,,exper2_07
,21.605726,Calibration,2008,2008-01-14,,exper2_07
,21.62979,Calibration,2008,2008-01-15,,exper2_07
,21.651012,Calibration,2008,2008-01-16,,exper2_07
,21.66996,Calibration,2008,2008-01-17,,exper2_07
,21.686995,Calibration,2008,2008-01-18,,exper2_07
,21.702135,Calibration,2008,2008-01-19,,exper2_07
,22.002901,Calibration,2008,2008-01-20,,exper2_07
,21.817505,Calibration,2008,2008-01-21,,exper2_07
,22.298986,Calibration,2008,2008-01-22,,exper2_07
,21.624847,Calibration,2008,2008-01-23,,exper2_07
,21.581583,Calibration,2008,2008-01-24,,exper2_07
,21.59266,Calibration,2008,2008-01-25,,exper2_07
,21.611914,Calibration,2008,2008-01-26,,exper2_07
,21.638662,Calibration,2008,2008-01-27,,exper2_07
,21.649456,Calibration,2008,2008-01-28,,exper2_07
,21.666355,Calibration,2008,2008-01-29,,exper2_07
,22.338804,Calibration,2008,2008-01-30,,exper2_07
,22.279005,Calibration,2008,2008-01-31,,exper2_07
,21.702454,Calibration,2008,2008-02-01,,exper2_07
,21.787134,Calibration,2008,2008-02-02,,exper2_07
,21.705578,Calibration,2008,2008-02-03,,exper2_07
,21.685728,Calibration,2008,2008-02-04,,exper2_07
,21.687706,Calibration,2008,2008-02-05,,exper2_07
,21.697191,Calibration,2008,2008-02-06,,exper2_07
,21.7086,Calibration,2008,2008-02-07,,exper2_07
,21.724955,Calibration,2008,2008-02-08,,exper2_07
,22.038343,Calibration,2008,2008-02-09,,exper2_07
,21.9933,Calibration,2008,2008-02-10,,exper2_07
,21.70412,Calibration,2008,2008-02-11,,exper2_07
,21.639566,Calibration,2008,2008-02-12,,exper2_07
,22.295572,Calibration,2008,2008-02-13,,exper2_07
,22.303457,Calibration,2008,2008-02-14,,exper2_07
,21.703268,Calibration,2008,2008-02-15,,exper2_07
,21.62061,Calibration,2008,2008-02-16,,exper2_07
,21.65621,Calibration,2008,2008-02-17,,exper2_07
,22.119104,Calibration,2008,2008-02-18,,exper2_07
,21.929127,Calibration,2008,2008-02-19,,exper2_07
,22.16728,Calibration,2008,2008-02-20,,exper2_07
,21.680601,Calibration,2008,2008-02-21,,exper2_07
,21.893866,Calibration,2008,2008-02-22,,exper2_07
,21.78133,Calibration,2008,2008-02-23,,exper2_07
,21.586365,Calibration,2008,2008-02-24,,exper2_07
