LSWT,projection,Phase,Year,Date,Error,Lake
,5.0249467,Calibration,1990,1990-01-01,,exper2_47
,6.525705,Calibration,1990,1990-01-02,,exper2_47
,6.2952657,Calibration,1990,1990-01-03,,exper2_47
,5.816814,Calibration,1990,1990-01-04,,exper2_47
,5.5290713,Calibration,1990,1990-01-05,,exper2_47
,5.3182983,Calibration,1990,1990-01-06,,exper2_47
,5.148716,Calibration,1990,1990-01-07,,exper2_47
,5.166985,Calibration,1990,1990-01-08,,exper2_47
,5.30522,Calibration,1990,1990-01-09,,exper2_47
,5.4133973,Calibration,1990,1990-01-10,,exper2_47
,5.4839945,Calibration,1990,1990-01-11,,exper2_47
,5.5974727,Calibration,1990,1990-01-12,,exper2_47
,5.7470984,Calibration,1990,1990-01-13,,exper2_47
,5.71437,Calibration,1990,1990-01-14,,exper2_47
,5.557508,Calibration,1990,1990-01-15,,exper2_47
,5.6957192,Calibration,1990,1990-01-16,,exper2_47
,6.003925,Calibration,1990,1990-01-17,,exper2_47
,5.92876,Calibration,1990,1990-01-18,,exper2_47
,5.6973705,Calibration,1990,1990-01-19,,exper2_47
,5.776056,Calibration,1990,1990-01-20,,exper2_47
,5.783647,Calibration,1990,1990-01-21,,exper2_47
,5.563894,Calibration,1990,1990-01-22,,exper2_47
,5.4927697,Calibration,1990,1990-01-23,,exper2_47
,5.5341,Calibration,1990,1990-01-24,,exper2_47
,5.5287585,Calibration,1990,1990-01-25,,exper2_47
,5.3923674,Calibration,1990,1990-01-26,,exper2_47
,5.3945336,Calibration,1990,1990-01-27,,exper2_47
,5.4014153,Calibration,1990,1990-01-28,,exper2_47
,5.3485866,Calibration,1990,1990-01-29,,exper2_47
,5.2183223,Calibration,1990,1990-01-30,,exper2_47
,5.1575975,Calibration,1990,1990-01-31,,exper2_47
,5.195663,Calibration,1990,1990-02-01,,exper2_47
,5.338754,Calibration,1990,1990-02-02,,exper2_47
,5.407956,Calibration,1990,1990-02-03,,exper2_47
,5.5142946,Calibration,1990,1990-02-04,,exper2_47
,5.8318048,Calibration,1990,1990-02-05,,exper2_47
,5.845758,Calibration,1990,1990-02-06,,exper2_47
,5.9442225,Calibration,1990,1990-02-07,,exper2_47
,6.4107175,Calibration,1990,1990-02-08,,exper2_47
,6.2587376,Calibration,1990,1990-02-09,,exper2_47
,6.0145264,Calibration,1990,1990-02-10,,exper2_47
,5.981345,Calibration,1990,1990-02-11,,exper2_47
,5.816623,Calibration,1990,1990-02-12,,exper2_47
,5.6112237,Calibration,1990,1990-02-13,,exper2_47
,5.3745303,Calibration,1990,1990-02-14,,exper2_47
,5.18222,Calibration,1990,1990-02-15,,exper2_47
