train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec,method,exper,lake_id,seed
0.98320466,0.998609,0.03912896,0.72072554,0.28965202,0.9812085,1.0801129,0.041503344,0.7835063,0.3810597,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,165,100
0.9289408,1.2967122,0.068024814,0.9096745,0.22259577,0.91406834,1.4046421,0.06688772,1.0223845,0.42418703,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,168,100
0.9724308,0.9611298,0.04331997,0.711496,0.14394581,0.96403897,1.1063712,0.051962804,0.8254252,0.4109566,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,172,100
0.98522717,0.90593386,0.033433158,0.6989091,0.03776136,0.973368,1.2619907,0.045145426,0.9989447,0.055932473,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,173,100
0.97199756,1.0394492,0.04278044,0.7819941,0.15284048,0.9546299,1.3283539,0.0554549,0.96256334,0.2369955,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,174,100
0.9803889,0.6738214,0.040445417,0.4821037,0.16939853,0.97950923,0.70274293,0.042961568,0.5084692,0.31240326,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,179,100
0.9807736,1.023644,0.037228737,0.7787284,0.14201884,0.97485113,1.191551,0.04234641,0.9209788,0.19172683,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,181,100
0.92087215,1.2851769,0.06846535,0.9536194,0.43515643,0.89212584,1.5619324,0.078318894,1.1287081,0.35131055,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,184,100
0.97378147,0.82966983,0.04131065,0.62255275,0.13987361,0.95707905,1.1082475,0.051723655,0.85136914,0.22319809,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,186,100
0.9039353,0.70739555,0.06946195,0.5465262,0.021155864,0.89277446,0.77924186,0.07358281,0.5880151,0.022115644,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,188,100
0.90584844,1.4275411,0.07078326,1.0448008,0.24089909,0.90687025,1.5558369,0.07292153,1.1464152,0.42511973,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,189,100
0.97846526,0.9513959,0.03751807,0.7199,0.13485062,0.97093093,1.1781143,0.04488294,0.89448386,0.22939648,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,190,100
0.98532695,0.8613684,0.031609852,0.6623356,0.15498114,0.9816007,1.0374444,0.040438667,0.7857935,0.36402202,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,192,100
0.98724365,0.80392885,0.029620677,0.6259098,0.10759451,0.9823386,0.9920414,0.03875098,0.7670691,0.20902242,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,193,100
