"train_rmse","test_rmse","train_r2","test_r2","train_mae","test_mae","lake_id","Model"
2.40067321157156,2.32935013811716,0.783925273661212,0.783929487752272,2.18727322057566,2.17515207181027,"Lake Windermere","ERA5"
2.11467464406225,1.99201806330167,0.757833650128023,0.746989050678527,1.97488829773759,1.89177172027725,"Lough Feeagh","ERA5"
1.20978032606225,1.17283967015128,0.97892066809223,0.978670560936358,1.00052325245523,0.970100669856464,"Lake Kasumigaura","ERA5"
