rmse,nse,r,bias,mae,nmae,par_id
6.34413881819326,-0.50897913139947,0.953432703169117,-6.13753648826583,6.13753648826583,0.643287165237119,p058
4.46154341927247,0.253709133231608,0.964058409604878,4.12640652766861,4.12640652766861,0.45662219781395,p059
3.13129165603123,0.632392028457816,0.984202195774071,-2.96221262324572,2.96227160133471,0.357106364320479,p060
1.65675763778115,0.897090411459519,0.983909550740944,0.153504533028677,1.37905347360158,0.148365503853143,p061
3.37075224724118,0.574017709467082,0.962722777107677,-2.49366097000498,2.72271274033605,0.369852593556184,p062
1.58857509062207,0.905386441768962,0.98268621541474,1.26579554250478,1.34066432907785,0.170231873032403,p063
3.91909188067874,0.424150797508788,0.969264440630436,3.42652774754157,3.42655117920681,0.343697975244405,p064
4.34535184964371,0.292074144435901,0.966361269420003,-4.12656392828792,4.12656392828792,0.450817098810397,p065
1.35326860599919,0.931339668998943,0.991510783856626,-1.15840214440525,1.17153916516429,0.145678053654665,p066
2.66375525319762,0.733972509678579,0.978904550522322,1.60397842267759,1.86306554779614,0.146883028211841,p067
3.74985747356159,0.47280971163237,0.988619032067606,-3.58389627721233,3.58509709394814,0.450715127378847,p068
6.09359254820424,-0.392145737395208,0.956872744901855,-5.88842539144862,5.88863415892082,0.623059103599931,p069
4.29465102139764,0.308497686221511,0.985734050634327,4.18552693851675,4.18552693851675,0.479596410539485,p070
2.00380472823518,0.849461122604546,0.990942168568625,-1.78705078229861,1.82362859251917,0.241097442827909,p071
3.30785996639607,0.58976556606659,0.989972675039094,-3.06913432938016,3.07607417735545,0.405780029166668,p072
3.8931335842913,0.431753864805823,0.98144013815108,3.55129701209956,3.55129701209956,0.359533136792859,p073
5.43275356654484,-0.106567447400432,0.966657790907176,-5.25796205141021,5.25796205141021,0.561126558116883,p074
2.84820160103763,0.695855945304996,0.989338629643514,-2.52230079937229,2.53442267865709,0.348238191972478,p075
4.12563759301838,0.361854030727877,0.973782884798553,3.67836797935192,3.67836797935192,0.370912028082291,p076
4.14150748516649,0.356935137299838,0.976805423857403,3.9743506599804,3.9743506599804,0.465113217630843,p077
8.41672489255398,-1.65597598126802,0.926271645378359,7.79102111555057,7.79102111555057,0.830765956021574,p078
1.96207663864783,0.855665612761629,0.967869546768204,-1.42149205531705,1.45286791821098,0.138151670697885,p079
2.07230294778788,0.838993144389616,0.985628205528299,1.36734521092891,1.4646581925396,0.115260201489925,p080
3.97389813882524,0.407932338607839,0.962904466700949,-3.69805619063423,3.69805619063423,0.395872303492271,p081
1.15239969727176,0.950209767985032,0.982154097925261,0.193765157363994,0.947622652663471,0.113168616971179,p082
3.14324517357233,0.629580028725632,0.981752235966716,-2.98492171370509,2.98492171370509,0.339725224964262,p083
4.66040264047329,0.185699393466752,0.955360050532909,4.10460702938154,4.10460702938154,0.423954275182601,p084
0.922666992951221,0.968082574872896,0.987336889318645,0.224637974013826,0.737283530382743,0.0898401653587527,p085
2.57581930345059,0.751246805875802,0.982419389732666,1.10150208150515,2.06072399629269,0.202073952575194,p086
