rmse,nse,r,bias,mae,nmae,par_id
7.00083426849357,0.294099644869787,0.978775966775716,-6.78600633071738,6.78600633071738,0.543748321193561,p001
8.28741902196051,0.0108038833688945,0.97871403501327,-8.05544753431358,8.05544753431358,0.614029131708379,p002
8.18956960587847,0.0340248282363563,0.966470740398623,-7.85701770284638,7.85701770284638,0.585593459909214,p003
3.53403124853017,0.820119296401527,0.961985465396,0.60719196186748,2.97960381272111,0.242542226951052,p004
7.45825307420464,0.198842249180375,0.96951765268511,-7.17091367302472,7.17091367302472,0.566117715419044,p005
NA,NA,NA,NA,NA,NA,p006
5.2525826141865,0.602635019190497,0.976950177935433,4.71739043212866,4.71750750345335,0.359152792427144,p007
4.73403029927853,0.67722055279268,0.967312346554429,-4.08910915139765,4.10847801312769,0.372804602768676,p008
5.39579253167458,0.580671585126544,0.97328554062152,4.86500379216986,4.86590855075474,0.378419461708428,p009
10.4709707731841,-0.579129336563497,0.974896737698589,10.2165820429313,10.2165820429313,0.849573358047319,p010
5.16028598802551,0.616477056681113,0.989183557063137,4.82662962142305,4.82662962142305,0.355422766783246,p011
1.59393132780435,0.963408263483483,0.992034320209067,-1.01815927593013,1.30705604931087,0.136490895546217,p012
2.29784965054013,0.923952135105941,0.992666149332888,-1.88100868886085,1.96468218460256,0.213578082957481,p013
NA,NA,NA,NA,NA,NA,p014
2.23467308578853,0.928076335939051,0.992276745609051,-1.65980141498918,1.82110067584344,0.205772416496104,p015
3.96682785227939,0.773363155500874,0.993785226631494,-3.83713331074024,3.83713331074024,0.350619454253619,p016
12.3995261774998,-1.21438936317753,0.909455248179434,-11.545793458137,11.546352671552,0.765245780885157,p017
NA,NA,NA,NA,NA,NA,p018
8.97863863988649,-0.161087081583428,0.952638754628632,-8.55841527216334,8.55941492072843,0.627200219645717,p019
2.06201025122304,0.938761372708536,0.99272123046029,-1.59210393428707,1.71896788448191,0.189565037830186,p020
12.2644243690034,-1.16639750002428,0.96803625781689,11.9983058025021,11.9983058025021,1.00772173789433,p021
5.58352817525247,0.550984605536846,0.976617716705253,5.11393015347224,5.11393015347224,0.395465066271589,p022
5.91283625085056,0.496458219972302,0.976125079699188,5.33560562840813,5.33560562840813,0.39026979570512,p023
1.9572496693557,0.944825772182058,0.98576644789676,-0.0434930643764979,1.61615000852956,0.152799645436918,p024
NA,NA,NA,NA,NA,NA,p025
9.73491486723357,-0.36492290843622,0.977095083313713,9.44047774774011,9.44047774774011,0.760815562055552,p026
NA,NA,NA,NA,NA,NA,p027
4.5570251734939,0.70090671521992,0.982721976186816,4.1246218486155,4.12467847862774,0.314781920490661,p028
6.51339723303038,0.388975059095793,0.975390014918294,-6.24683393876994,6.25119654019571,0.494042870750826,p029
2.20692780869741,0.929851229874109,0.988530933765777,-1.12858099652646,1.76185740674634,0.200054982643107,p030
6.30404326069844,0.427622996636367,0.987858762894713,-6.16926306376604,6.16926306376604,0.509712379359501,p031
4.47492961480808,0.711586075169084,0.990831033288719,-4.27147949916226,4.27147949916226,0.394864041677668,p032
11.8287829269056,-1.01522680446861,0.95909637593917,11.419886043057,11.419886043057,0.935261621604694,p033
6.91491618027309,0.311319720077246,0.983281600375526,6.68364729308828,6.68364729308828,0.551260862337888,p034
3.04689818978016,0.866291291914658,0.967141951147126,0.714251175374232,2.52540921272039,0.203043981744098,p035
NA,NA,NA,NA,NA,NA,p036
12.1969726516296,-1.14263358038042,0.935583073476602,-11.5046361397669,11.5046361397669,0.783204585615015,p037
7.94986536397844,0.0897444106396725,0.97948860604442,7.60595923298431,7.60595923298431,0.600217885445969,p038
5.46730214858569,0.569483343854675,0.989731634298649,-5.33196283660286,5.33196283660286,0.456569462726743,p039
3.47498783690795,0.826079656427111,0.971675542377711,2.33979887886071,2.73456975586825,0.183248553934817,p040
7.74147994839978,0.136839031755811,0.984479845386296,7.50894988465716,7.50894988465716,0.608749120403848,p041
2.73973295823011,0.891891391998996,0.988782905886391,2.25194649944975,2.31188256933366,0.164302827455401,p042
16.793124998991,-3.06169069787237,0.127599619442171,-8.65066387860788,14.8683798760158,0.960669594276025,p043
2.06084776568898,0.940535142047919,0.987245742154865,1.22019394294709,1.57293594853612,0.117603460859797,p044
4.71741168183424,0.679482782860278,0.988384402784875,-4.52150949906175,4.52150949906175,0.400146682517185,p045
9.13200562364826,-0.201091649459866,0.949485122125533,-8.64765072628896,8.64982691133551,0.6173563581061,p046
2.46540331771074,0.912457335847695,0.986417837282055,-1.6464031997965,2.00336718003421,0.219595935304844,p047
1.8060070410292,0.95302328053298,0.989058498293648,1.01197129386127,1.41484254975223,0.107429025476767,p048
7.24699094116035,0.243586547609533,0.96895553079879,6.75901951289928,6.75901951289928,0.534945488869908,p049
5.47061766945044,0.568961031489117,0.990293176986219,-5.34566744760723,5.34566744760723,0.455505387547512,p050
1.77244346520244,0.954753124956022,0.988602099977449,-0.44940372777526,1.42345515268736,0.148095962331274,p051
3.24711078438547,0.848141879947867,0.989980851585498,-2.90545325058699,2.92198155145253,0.293201952622351,p052
4.11410758309058,0.756221671185828,0.975144878665313,3.57124698813575,3.5966949510865,0.296412618803508,p053
4.96353521742749,0.645165350198088,0.987506854972102,4.55582284447057,4.55582284447057,0.32595607992678,p054
1.72543829271423,0.957121195208529,0.988556904806972,0.315983111118456,1.34991898092234,0.124000941042355,p055
7.56749146045031,0.175201834866315,0.953282879924401,-7.12427503527262,7.13503680493023,0.533831602599968,p056
7.00242018685628,0.242928287351409,0.973717064032959,6.72124442782763,6.72124442782763,0.570099787276766,p057
5.80496944201578,0.514662685374096,0.971954578310667,-5.43878146986457,5.43878146986457,0.459878373090167,p058
6.94237265986463,0.305839892057471,0.981437169230317,6.67906765225971,6.67906765225971,0.548491336909259,p059
