Observed,Predicted,Error,phase
18.348642,18.527254,0.00484359086956949,train
18.716486,19.324646,0.015986906471350086,train
18.884916,19.232195,0.009110831959257708,train
18.955294,19.286,0.008647867714682064,train
19.200537,19.346197,0.0037788000647217485,train
19.824734,20.001453,0.004437273016713479,train
19.689005,19.652443,-0.000929349781436266,train
19.251595,19.392508,0.003646429907763521,train
19.151287,19.257786,0.0027727489961969303,train
18.703577,18.87307,0.004510586653408447,train
18.758413,18.411963,-0.009320616162309673,train
18.440508,18.400032,-0.001098676767803847,train
18.035633,17.841854,-0.005401130539407052,train
18.11331,18.071054,-0.001167780681152334,train
18.293844,18.313072,0.0005252554283124295,train
18.149002,18.14418,-0.0001328562839761027,train
18.032896,17.760311,-0.007615548779334315,train
18.060465,17.989094,-0.0019798045020433747,train
18.061941,17.743309,-0.008899033643413157,train
18.076923,17.350304,-0.020510205894561612,train
17.861288,17.176456,-0.019545539491871173,train
17.071348,16.730598,-0.01008077269127475,train
16.964962,16.531662,-0.012935632510372752,train
16.679682,16.490978,-0.005688868924515406,train
16.536013,16.217518,-0.009723983700944131,train
16.609797,16.777626,0.005026728650285282,train
16.81841,17.230505,0.012103002570437183,train
16.978962,17.137844,0.004657005142049279,train
17.207022,17.542042,0.009641125015828676,train
17.095951,17.499575,0.011666930109622225,train
16.97625,17.227245,0.007338303755163395,train
17.196362,17.185923,-0.0003036133090361323,train
17.468958,17.153265,-0.009118215849963992,train
17.49663,17.155064,-0.009857125376916881,train
17.65168,17.192749,-0.013170856351988306,train
17.51295,17.124231,-0.011222609162328848,train
17.32937,16.735744,-0.017426215140472826,train
17.317976,16.984238,-0.009729352462453374,train
17.594612,17.204235,-0.011218102785161081,train
17.611092,17.071442,-0.015559704340760011,train
17.702423,17.152954,-0.015764253275208577,train
17.826593,17.265177,-0.015998526811925127,train
17.660324,17.107187,-0.01590958926309136,train
17.709263,17.165424,-0.015594075380187897,train
18.087559,17.417416,-0.018874626426926656,train
17.816643,17.229393,-0.016756524468853527,train
17.596792,17.040482,-0.016061040400702494,train
17.464575,17.006813,-0.013279470102670098,train
17.606516,17.195873,-0.0117992653375515,train
17.464674,17.092241,-0.010777371350655842,train
17.26791,16.997025,-0.007905617540716251,train
17.688866,17.503193,-0.005275984628070346,train
18.19917,17.864195,-0.009288492573008648,train
17.992197,17.772076,-0.00615478428922873,train
17.946623,17.61803,-0.009239294328294878,train
17.719517,17.660885,-0.0016571857384988938,train
17.483131,17.382818,-0.0028771104102402875,train
17.614824,17.43031,-0.005265067656601053,train
17.76285,17.686762,-0.002146369116303054,train
17.872955,17.49385,-0.01071922112314312,train
17.463223,17.13947,-0.009356305578902529,train
17.411093,17.300968,-0.003172516556709867,train
17.397198,17.13006,-0.0077370038504102285,train
17.482952,17.306969,-0.005058460176783496,train
17.184977,17.113108,-0.002095420138967285,train
16.994179,16.867832,-0.0037312192799076865,train
17.03423,17.11088,0.0022448491557111546,train
17.197731,17.077377,-0.0035114024307585944,train
17.18903,17.217537,0.0008285404638296575,train
17.492973,17.300003,-0.005546242258054967,train
