train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec
0.9971352,0.2764254,0.014082685,0.20042765,0.02135629,0.98319495,0.6496163,0.033554446,0.5098526,0.053729944,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01
