LSWT,projection,Phase,Year,Date,Error,Lake
,5.0309706,Calibration,1990,1990-01-01,,exper2_19
2.7000000000000455,5.3684654,Calibration,1990,1990-01-02,0.3307277510025693,exper2_19
,5.4403486,Calibration,1990,1990-01-03,,exper2_19
,5.588827,Calibration,1990,1990-01-04,,exper2_19
,5.930046,Calibration,1990,1990-01-05,,exper2_19
,5.7449665,Calibration,1990,1990-01-06,,exper2_19
,5.173484,Calibration,1990,1990-01-07,,exper2_19
,4.2796736,Calibration,1990,1990-01-08,,exper2_19
,4.572608,Calibration,1990,1990-01-09,,exper2_19
5.399999999999977,5.202809,Calibration,1990,1990-01-10,-0.018598009800615028,exper2_19
,5.683834,Calibration,1990,1990-01-11,,exper2_19
,5.5411234,Calibration,1990,1990-01-12,,exper2_19
,4.683557,Calibration,1990,1990-01-13,,exper2_19
,5.4044876,Calibration,1990,1990-01-14,,exper2_19
,5.798297,Calibration,1990,1990-01-15,,exper2_19
,5.8987465,Calibration,1990,1990-01-16,,exper2_19
,4.7066317,Calibration,1990,1990-01-17,,exper2_19
3.0,4.3796253,Calibration,1990,1990-01-18,0.18695059173455802,exper2_19
,4.0735693,Calibration,1990,1990-01-19,,exper2_19
,4.5459948,Calibration,1990,1990-01-20,,exper2_19
,5.338176,Calibration,1990,1990-01-21,,exper2_19
,5.0561,Calibration,1990,1990-01-22,,exper2_19
,4.162054,Calibration,1990,1990-01-23,,exper2_19
,3.572985,Calibration,1990,1990-01-24,,exper2_19
,3.4961596,Calibration,1990,1990-01-25,,exper2_19
2.0,3.1026745,Calibration,1990,1990-01-26,0.2160973598562538,exper2_19
,3.2277858,Calibration,1990,1990-01-27,,exper2_19
3.0,2.9155746,Calibration,1990,1990-01-28,-0.014271724352179079,exper2_19
,3.5609736,Calibration,1990,1990-01-29,,exper2_19
,4.0439525,Calibration,1990,1990-01-30,,exper2_19
,3.7581944,Calibration,1990,1990-01-31,,exper2_19
,3.6423554,Calibration,1990,1990-02-01,,exper2_19
,3.42536,Calibration,1990,1990-02-02,,exper2_19
3.3999999999999773,3.1902745,Calibration,1990,1990-02-03,-0.03182348834282306,exper2_19
,4.528721,Calibration,1990,1990-02-04,,exper2_19
,5.13682,Calibration,1990,1990-02-05,,exper2_19
,5.5772123,Calibration,1990,1990-02-06,,exper2_19
,4.80251,Calibration,1990,1990-02-07,,exper2_19
,4.146696,Calibration,1990,1990-02-08,,exper2_19
,4.0711017,Calibration,1990,1990-02-09,,exper2_19
,4.670548,Calibration,1990,1990-02-10,,exper2_19
4.100000000000023,3.88172,Calibration,1990,1990-02-11,-0.02734748050828671,exper2_19
,3.4666839,Calibration,1990,1990-02-12,,exper2_19
,3.4041624,Calibration,1990,1990-02-13,,exper2_19
,3.2903836,Calibration,1990,1990-02-14,,exper2_19
,2.9945045,Calibration,1990,1990-02-15,,exper2_19
,2.865548,Calibration,1990,1990-02-16,,exper2_19
,3.4047475,Calibration,1990,1990-02-17,,exper2_19
,3.1959765,Calibration,1990,1990-02-18,,exper2_19
4.2000000000000455,4.4435415,Calibration,1990,1990-02-19,0.028176127347733965,exper2_19
,5.106291,Calibration,1990,1990-02-20,,exper2_19
,4.4650984,Calibration,1990,1990-02-21,,exper2_19
,5.5873528,Calibration,1990,1990-02-22,,exper2_19
,6.052678,Calibration,1990,1990-02-23,,exper2_19
,6.299961,Calibration,1990,1990-02-24,,exper2_19
,5.3088374,Calibration,1990,1990-02-25,,exper2_19
,4.534832,Calibration,1990,1990-02-26,,exper2_19
3.2000000000000455,4.110406,Calibration,1990,1990-02-27,0.12453561835795825,exper2_19
,3.9859471,Calibration,1990,1990-02-28,,exper2_19
,3.766625,Calibration,1990,1990-03-01,,exper2_19
,3.6162539,Calibration,1990,1990-03-02,,exper2_19
,3.7757082,Calibration,1990,1990-03-03,,exper2_19
,3.9179413,Calibration,1990,1990-03-04,,exper2_19
,3.9871788,Calibration,1990,1990-03-05,,exper2_19
,5.097805,Calibration,1990,1990-03-06,,exper2_19
7.7000000000000455,5.3898773,Calibration,1990,1990-03-07,-0.1764816143274057,exper2_19
,5.057396,Calibration,1990,1990-03-08,,exper2_19
,4.42357,Calibration,1990,1990-03-09,,exper2_19
,5.7294264,Calibration,1990,1990-03-10,,exper2_19
,5.117773,Calibration,1990,1990-03-11,,exper2_19
,5.365646,Calibration,1990,1990-03-12,,exper2_19
,5.947876,Calibration,1990,1990-03-13,,exper2_19
,6.151088,Calibration,1990,1990-03-14,,exper2_19
7.800000000000011,6.667371,Calibration,1990,1990-03-15,-0.07828853077392685,exper2_19
,7.0558443,Calibration,1990,1990-03-16,,exper2_19
,7.55826,Calibration,1990,1990-03-17,,exper2_19
,7.806537,Calibration,1990,1990-03-18,,exper2_19
,6.6421623,Calibration,1990,1990-03-19,,exper2_19
,6.787577,Calibration,1990,1990-03-20,,exper2_19
,6.1780586,Calibration,1990,1990-03-21,,exper2_19
,5.950444,Calibration,1990,1990-03-22,,exper2_19
7.2000000000000455,6.140702,Calibration,1990,1990-03-23,-0.07940348621970883,exper2_19
,5.623721,Calibration,1990,1990-03-24,,exper2_19
,5.67673,Calibration,1990,1990-03-25,,exper2_19
5.5,5.6196613,Calibration,1990,1990-03-26,0.01076123881950049,exper2_19
,5.6389885,Calibration,1990,1990-03-27,,exper2_19
,5.5964518,Calibration,1990,1990-03-28,,exper2_19
6.800000000000011,6.3979063,Calibration,1990,1990-03-29,-0.030466476072078776,exper2_19
,7.2665057,Calibration,1990,1990-03-30,,exper2_19
8.600000000000023,7.6659255,Calibration,1990,1990-03-31,-0.057425229020226745,exper2_19
,8.45607,Calibration,1990,1990-04-01,,exper2_19
,7.5548334,Calibration,1990,1990-04-02,,exper2_19
,7.300628,Calibration,1990,1990-04-03,,exper2_19
6.399999999999977,6.783558,Calibration,1990,1990-04-04,0.029093655520939822,exper2_19
,6.8455644,Calibration,1990,1990-04-05,,exper2_19
,6.9101543,Calibration,1990,1990-04-06,,exper2_19
,6.746351,Calibration,1990,1990-04-07,,exper2_19
7.600000000000023,6.702861,Calibration,1990,1990-04-08,-0.06272445619865348,exper2_19
,6.9939475,Calibration,1990,1990-04-09,,exper2_19
,6.8960614,Calibration,1990,1990-04-10,,exper2_19
7.2000000000000455,7.932367,Calibration,1990,1990-04-11,0.04839737599204981,exper2_19
,7.627526,Calibration,1990,1990-04-12,,exper2_19
,7.579817,Calibration,1990,1990-04-13,,exper2_19
7.2000000000000455,7.5217266,Calibration,1990,1990-04-14,0.021853863805312762,exper2_19
,7.3172493,Calibration,1990,1990-04-15,,exper2_19
7.2000000000000455,7.3016176,Calibration,1990,1990-04-16,0.007007330149062133,exper2_19
,7.045974,Calibration,1990,1990-04-17,,exper2_19
,7.321782,Calibration,1990,1990-04-18,,exper2_19
,7.4321203,Calibration,1990,1990-04-19,,exper2_19
,7.8712416,Calibration,1990,1990-04-20,,exper2_19
,8.732209,Calibration,1990,1990-04-21,,exper2_19
,9.095674,Calibration,1990,1990-04-22,,exper2_19
11.100000000000023,9.150541,Calibration,1990,1990-04-23,-0.09626699183218956,exper2_19
8.600000000000023,9.41615,Calibration,1990,1990-04-24,0.04530102651576684,exper2_19
,9.936585,Calibration,1990,1990-04-25,,exper2_19
,9.4809065,Calibration,1990,1990-04-26,,exper2_19
,9.401004,Calibration,1990,1990-04-27,,exper2_19
,9.98495,Calibration,1990,1990-04-28,,exper2_19
9.300000000000011,10.11556,Calibration,1990,1990-04-29,0.042005463436059993,exper2_19
,11.235561,Calibration,1990,1990-04-30,,exper2_19
11.800000000000011,11.91241,Calibration,1990,1990-05-01,0.004740546550989699,exper2_19
14.200000000000045,13.093038,Calibration,1990,1990-05-02,-0.04055841679198147,exper2_19
14.5,13.952744,Calibration,1990,1990-05-03,-0.019233873497797743,exper2_19
,14.796199,Calibration,1990,1990-05-04,,exper2_19
,14.322812,Calibration,1990,1990-05-05,,exper2_19
,13.562729,Calibration,1990,1990-05-06,,exper2_19
,12.5931635,Calibration,1990,1990-05-07,,exper2_19
,11.982083,Calibration,1990,1990-05-08,,exper2_19
,11.883208,Calibration,1990,1990-05-09,,exper2_19
12.899999999999977,11.754427,Calibration,1990,1990-05-10,-0.046465206668947386,exper2_19
12.600000000000023,12.094096,Calibration,1990,1990-05-11,-0.02048683266065545,exper2_19
,12.443716,Calibration,1990,1990-05-12,,exper2_19
,12.273477,Calibration,1990,1990-05-13,,exper2_19
,12.025847,Calibration,1990,1990-05-14,,exper2_19
,11.539712,Calibration,1990,1990-05-15,,exper2_19
,10.8491745,Calibration,1990,1990-05-16,,exper2_19
,11.290283,Calibration,1990,1990-05-17,,exper2_19
12.700000000000045,11.584689,Calibration,1990,1990-05-18,-0.04592650345391783,exper2_19
,11.373306,Calibration,1990,1990-05-19,,exper2_19
,12.347584,Calibration,1990,1990-05-20,,exper2_19
13.200000000000045,12.577508,Calibration,1990,1990-05-21,-0.024148650363782255,exper2_19
,12.465821,Calibration,1990,1990-05-22,,exper2_19
,12.652045,Calibration,1990,1990-05-23,,exper2_19
,12.99776,Calibration,1990,1990-05-24,,exper2_19
,13.462553,Calibration,1990,1990-05-25,,exper2_19
16.100000000000023,13.860463,Calibration,1990,1990-05-26,-0.07474974091558634,exper2_19
,14.368996,Calibration,1990,1990-05-27,,exper2_19
15.800000000000011,15.436395,Calibration,1990,1990-05-28,-0.011640437768960918,exper2_19
,13.829009,Calibration,1990,1990-05-29,,exper2_19
,14.239243,Calibration,1990,1990-05-30,,exper2_19
,14.686367,Calibration,1990,1990-05-31,,exper2_19
,14.555092,Calibration,1990,1990-06-01,,exper2_19
,14.755218,Calibration,1990,1990-06-02,,exper2_19
14.200000000000045,14.278548,Calibration,1990,1990-06-03,0.0027581546642684706,exper2_19
,14.248584,Calibration,1990,1990-06-04,,exper2_19
,14.156232,Calibration,1990,1990-06-05,,exper2_19
,13.154223,Calibration,1990,1990-06-06,,exper2_19
,12.29964,Calibration,1990,1990-06-07,,exper2_19
,13.15576,Calibration,1990,1990-06-08,,exper2_19
,14.249833,Calibration,1990,1990-06-09,,exper2_19
,14.947995,Calibration,1990,1990-06-10,,exper2_19
14.200000000000045,15.536757,Calibration,1990,1990-06-11,0.04495303398707054,exper2_19
,16.017538,Calibration,1990,1990-06-12,,exper2_19
,15.847463,Calibration,1990,1990-06-13,,exper2_19
,15.661503,Calibration,1990,1990-06-14,,exper2_19
,15.952716,Calibration,1990,1990-06-15,,exper2_19
,17.34005,Calibration,1990,1990-06-16,,exper2_19
,17.665525,Calibration,1990,1990-06-17,,exper2_19
,17.384401,Calibration,1990,1990-06-18,,exper2_19
16.5,16.22882,Calibration,1990,1990-06-19,-0.008285639157897092,exper2_19
,16.776367,Calibration,1990,1990-06-20,,exper2_19
,16.719759,Calibration,1990,1990-06-21,,exper2_19
,16.981007,Calibration,1990,1990-06-22,,exper2_19
,16.347403,Calibration,1990,1990-06-23,,exper2_19
,16.01409,Calibration,1990,1990-06-24,,exper2_19
,15.319334,Calibration,1990,1990-06-25,,exper2_19
,15.628832,Calibration,1990,1990-06-26,,exper2_19
16.200000000000045,15.645888,Calibration,1990,1990-06-27,-0.017399786927940572,exper2_19
,14.822463,Calibration,1990,1990-06-28,,exper2_19
,15.71185,Calibration,1990,1990-06-29,,exper2_19
,15.194503,Calibration,1990,1990-06-30,,exper2_19
,14.40798,Calibration,1990,1990-07-01,,exper2_19
14.0,14.5702305,Calibration,1990,1990-07-02,0.019958903878215337,exper2_19
,14.255757,Calibration,1990,1990-07-03,,exper2_19
,13.850827,Calibration,1990,1990-07-04,,exper2_19
14.399999999999977,13.725682,Calibration,1990,1990-07-05,-0.023975160324784354,exper2_19
,13.989337,Calibration,1990,1990-07-06,,exper2_19
,13.110384,Calibration,1990,1990-07-07,,exper2_19
14.200000000000045,13.5743065,Calibration,1990,1990-07-08,-0.022527781647128885,exper2_19
,13.137197,Calibration,1990,1990-07-09,,exper2_19
,13.767332,Calibration,1990,1990-07-10,,exper2_19
,14.279,Calibration,1990,1990-07-11,,exper2_19
,15.144509,Calibration,1990,1990-07-12,,exper2_19
16.0,15.205466,Calibration,1990,1990-07-13,-0.025461363809381306,exper2_19
,15.732653,Calibration,1990,1990-07-14,,exper2_19
16.399999999999977,16.277191,Calibration,1990,1990-07-15,-0.0037582433961767356,exper2_19
,17.245743,Calibration,1990,1990-07-16,,exper2_19
,17.882452,Calibration,1990,1990-07-17,,exper2_19
,18.407024,Calibration,1990,1990-07-18,,exper2_19
,19.10421,Calibration,1990,1990-07-19,,exper2_19
,18.971031,Calibration,1990,1990-07-20,,exper2_19
19.0,18.882364,Calibration,1990,1990-07-21,-0.0031052899993449564,exper2_19
18.399999999999977,18.542278,Calibration,1990,1990-07-22,0.0038513674949562653,exper2_19
,18.407879,Calibration,1990,1990-07-23,,exper2_19
,18.516346,Calibration,1990,1990-07-24,,exper2_19
21.450000000000045,19.206554,Calibration,1990,1990-07-25,-0.0551804160376569,exper2_19
,19.207102,Calibration,1990,1990-07-26,,exper2_19
,18.669096,Calibration,1990,1990-07-27,,exper2_19
,18.839241,Calibration,1990,1990-07-28,,exper2_19
19.0,18.639997,Calibration,1990,1990-07-29,-0.009564360833697886,exper2_19
,18.480629,Calibration,1990,1990-07-30,,exper2_19
18.200000000000045,18.67578,Calibration,1990,1990-07-31,0.01290221796345939,exper2_19
,19.00372,Calibration,1990,1990-08-01,,exper2_19
,19.877928,Calibration,1990,1990-08-02,,exper2_19
,19.1709,Calibration,1990,1990-08-03,,exper2_19
,18.745659,Calibration,1990,1990-08-04,,exper2_19
,18.472332,Calibration,1990,1990-08-05,,exper2_19
16.5,18.469017,Calibration,1990,1990-08-06,0.05630747433324919,exper2_19
,18.113834,Calibration,1990,1990-08-07,,exper2_19
,18.12098,Calibration,1990,1990-08-08,,exper2_19
,17.99931,Calibration,1990,1990-08-09,,exper2_19
,17.935318,Calibration,1990,1990-08-10,,exper2_19
,17.80395,Calibration,1990,1990-08-11,,exper2_19
,17.771711,Calibration,1990,1990-08-12,,exper2_19
,17.71378,Calibration,1990,1990-08-13,,exper2_19
17.0,17.504852,Calibration,1990,1990-08-14,0.014631342009720029,exper2_19
,16.021784,Calibration,1990,1990-08-15,,exper2_19
,15.854188,Calibration,1990,1990-08-16,,exper2_19
,15.625638,Calibration,1990,1990-08-17,,exper2_19
,15.532586,Calibration,1990,1990-08-18,,exper2_19
,15.621087,Calibration,1990,1990-08-19,,exper2_19
,15.343899,Calibration,1990,1990-08-20,,exper2_19
,15.499572,Calibration,1990,1990-08-21,,exper2_19
16.0,15.737617,Calibration,1990,1990-08-22,-0.00826727050142847,exper2_19
,15.762723,Calibration,1990,1990-08-23,,exper2_19
,15.816829,Calibration,1990,1990-08-24,,exper2_19
,16.20116,Calibration,1990,1990-08-25,,exper2_19
,15.67501,Calibration,1990,1990-08-26,,exper2_19
,15.9520235,Calibration,1990,1990-08-27,,exper2_19
,16.109076,Calibration,1990,1990-08-28,,exper2_19
,15.583177,Calibration,1990,1990-08-29,,exper2_19
16.399999999999977,15.000165,Calibration,1990,1990-08-30,-0.044580498700649174,exper2_19
,14.9452095,Calibration,1990,1990-08-31,,exper2_19
,15.006768,Calibration,1990,1990-09-01,,exper2_19
,14.642802,Calibration,1990,1990-09-02,,exper2_19
,15.052608,Calibration,1990,1990-09-03,,exper2_19
,14.643226,Calibration,1990,1990-09-04,,exper2_19
,13.798007,Calibration,1990,1990-09-05,,exper2_19
,13.50429,Calibration,1990,1990-09-06,,exper2_19
13.399999999999977,13.629344,Calibration,1990,1990-09-07,0.008485000103062272,exper2_19
,13.826328,Calibration,1990,1990-09-08,,exper2_19
,14.083224,Calibration,1990,1990-09-09,,exper2_19
