LSWT,projection,Phase,Year,Date,Error,Lake
,5.96751,Calibration,2013,2013-01-01,,exper2_13
,6.7531743,Calibration,2013,2013-01-02,,exper2_13
,6.588382,Calibration,2013,2013-01-03,,exper2_13
,6.7521443,Calibration,2013,2013-01-04,,exper2_13
,6.592897,Calibration,2013,2013-01-05,,exper2_13
,6.546087,Calibration,2013,2013-01-06,,exper2_13
,6.6125636,Calibration,2013,2013-01-07,,exper2_13
,6.6445565,Calibration,2013,2013-01-08,,exper2_13
,6.5345597,Calibration,2013,2013-01-09,,exper2_13
,6.379073,Calibration,2013,2013-01-10,,exper2_13
,6.358067,Calibration,2013,2013-01-11,,exper2_13
,6.053375,Calibration,2013,2013-01-12,,exper2_13
,5.8395057,Calibration,2013,2013-01-13,,exper2_13
,5.7617617,Calibration,2013,2013-01-14,,exper2_13
,5.618194,Calibration,2013,2013-01-15,,exper2_13
,5.736119,Calibration,2013,2013-01-16,,exper2_13
,5.763466,Calibration,2013,2013-01-17,,exper2_13
,5.8272157,Calibration,2013,2013-01-18,,exper2_13
,5.810587,Calibration,2013,2013-01-19,,exper2_13
,5.7994676,Calibration,2013,2013-01-20,,exper2_13
,5.767861,Calibration,2013,2013-01-21,,exper2_13
,5.7098284,Calibration,2013,2013-01-22,,exper2_13
,5.894145,Calibration,2013,2013-01-23,,exper2_13
,5.708039,Calibration,2013,2013-01-24,,exper2_13
,5.806433,Calibration,2013,2013-01-25,,exper2_13
,5.698638,Calibration,2013,2013-01-26,,exper2_13
,5.6757293,Calibration,2013,2013-01-27,,exper2_13
,5.6828876,Calibration,2013,2013-01-28,,exper2_13
,5.7690864,Calibration,2013,2013-01-29,,exper2_13
,5.9868674,Calibration,2013,2013-01-30,,exper2_13
,6.246448,Calibration,2013,2013-01-31,,exper2_13
,6.4232326,Calibration,2013,2013-02-01,,exper2_13
,6.5303016,Calibration,2013,2013-02-02,,exper2_13
,6.4299707,Calibration,2013,2013-02-03,,exper2_13
,6.348602,Calibration,2013,2013-02-04,,exper2_13
,6.2654414,Calibration,2013,2013-02-05,,exper2_13
,6.191604,Calibration,2013,2013-02-06,,exper2_13
,6.23597,Calibration,2013,2013-02-07,,exper2_13
,6.2785406,Calibration,2013,2013-02-08,,exper2_13
,6.407006,Calibration,2013,2013-02-09,,exper2_13
,6.535506,Calibration,2013,2013-02-10,,exper2_13
,6.5102487,Calibration,2013,2013-02-11,,exper2_13
,6.587425,Calibration,2013,2013-02-12,,exper2_13
,6.522861,Calibration,2013,2013-02-13,,exper2_13
,6.6623397,Calibration,2013,2013-02-14,,exper2_13
,6.679324,Calibration,2013,2013-02-15,,exper2_13
,6.740707,Calibration,2013,2013-02-16,,exper2_13
,6.6684184,Calibration,2013,2013-02-17,,exper2_13
,6.626808,Calibration,2013,2013-02-18,,exper2_13
,6.6665435,Calibration,2013,2013-02-19,,exper2_13
,6.5983195,Calibration,2013,2013-02-20,,exper2_13
,6.394259,Calibration,2013,2013-02-21,,exper2_13
,6.159669,Calibration,2013,2013-02-22,,exper2_13
,6.0586853,Calibration,2013,2013-02-23,,exper2_13
,6.00473,Calibration,2013,2013-02-24,,exper2_13
,6.0198674,Calibration,2013,2013-02-25,,exper2_13
,6.10729,Calibration,2013,2013-02-26,,exper2_13
,6.2377954,Calibration,2013,2013-02-27,,exper2_13
,6.5680656,Calibration,2013,2013-02-28,,exper2_13
,6.508294,Calibration,2013,2013-03-01,,exper2_13
,6.855119,Calibration,2013,2013-03-02,,exper2_13
,6.859112,Calibration,2013,2013-03-03,,exper2_13
,7.246424,Calibration,2013,2013-03-04,,exper2_13
,7.2912908,Calibration,2013,2013-03-05,,exper2_13
,7.222633,Calibration,2013,2013-03-06,,exper2_13
,7.021078,Calibration,2013,2013-03-07,,exper2_13
,7.3643394,Calibration,2013,2013-03-08,,exper2_13
,7.5540776,Calibration,2013,2013-03-09,,exper2_13
,7.3196645,Calibration,2013,2013-03-10,,exper2_13
,7.3687024,Calibration,2013,2013-03-11,,exper2_13
,7.440248,Calibration,2013,2013-03-12,,exper2_13
,7.436492,Calibration,2013,2013-03-13,,exper2_13
,7.5457006,Calibration,2013,2013-03-14,,exper2_13
,7.793657,Calibration,2013,2013-03-15,,exper2_13
,7.8352194,Calibration,2013,2013-03-16,,exper2_13
,7.8876796,Calibration,2013,2013-03-17,,exper2_13
,7.653886,Calibration,2013,2013-03-18,,exper2_13
,7.485084,Calibration,2013,2013-03-19,,exper2_13
,7.3453555,Calibration,2013,2013-03-20,,exper2_13
,7.611756,Calibration,2013,2013-03-21,,exper2_13
,7.7119412,Calibration,2013,2013-03-22,,exper2_13
,7.9766965,Calibration,2013,2013-03-23,,exper2_13
,8.117601,Calibration,2013,2013-03-24,,exper2_13
,8.388284,Calibration,2013,2013-03-25,,exper2_13
,8.651931,Calibration,2013,2013-03-26,,exper2_13
,9.071245,Calibration,2013,2013-03-27,,exper2_13
,9.145889,Calibration,2013,2013-03-28,,exper2_13
,9.374374,Calibration,2013,2013-03-29,,exper2_13
,9.495104,Calibration,2013,2013-03-30,,exper2_13
10.339999999999975,9.570453,Calibration,2013,2013-03-31,-0.038650417539584925,exper2_13
9.82000000000005,9.61941,Calibration,2013,2013-04-01,-0.01031875161700548,exper2_13
9.990000000000009,9.503028,Calibration,2013,2013-04-02,-0.024981859470218255,exper2_13
10.830000000000041,10.025604,Calibration,2013,2013-04-03,-0.03856976486444865,exper2_13
10.640000000000043,9.857444,Calibration,2013,2013-04-04,-0.038178233235488454,exper2_13
9.890000000000043,9.512996,Calibration,2013,2013-04-05,-0.019430209929053654,exper2_13
9.79000000000002,9.352829,Calibration,2013,2013-04-06,-0.02283732571482387,exper2_13
9.529999999999973,9.146331,Calibration,2013,2013-04-07,-0.020543069727489295,exper2_13
9.089999999999975,9.116311,Calibration,2013,2013-04-08,0.00144516224057211,exper2_13
9.060000000000002,9.381592,Calibration,2013,2013-04-09,0.017438396881200496,exper2_13
9.170000000000016,9.319571,Calibration,2013,2013-04-10,0.008089454595338675,exper2_13
9.339999999999975,9.610485,Calibration,2013,2013-04-11,0.014273253471172254,exper2_13
9.210000000000036,9.621599,Calibration,2013,2013-04-12,0.021856837174229732,exper2_13
8.950000000000045,9.378906,Calibration,2013,2013-04-13,0.02340053706150379,exper2_13
9.120000000000005,9.417346,Calibration,2013,2013-04-14,0.01604037604199721,exper2_13
9.240000000000009,9.938364,Calibration,2013,2013-04-15,0.03641416065922874,exper2_13
9.510000000000048,10.346566,Calibration,2013,2013-04-16,0.04213045658647153,exper2_13
9.720000000000027,10.669477,Calibration,2013,2013-04-17,0.046567032652125785,exper2_13
9.700000000000045,9.983807,Calibration,2013,2013-04-18,0.014418278726719663,exper2_13
9.689999999999998,9.803112,Calibration,2013,2013-04-19,0.005802666596028852,exper2_13
9.680000000000007,10.069197,Calibration,2013,2013-04-20,0.019706963626986877,exper2_13
9.520000000000039,10.422985,Calibration,2013,2013-04-21,0.04527833087284367,exper2_13
9.689999999999998,10.448479,Calibration,2013,2013-04-22,0.03766315768322091,exper2_13
9.839999999999975,10.694702,Calibration,2013,2013-04-23,0.04162232995926658,exper2_13
10.54000000000002,11.105872,Calibration,2013,2013-04-24,0.026142266303882073,exper2_13
11.149999999999977,11.52709,Calibration,2013,2013-04-25,0.01662867993309933,exper2_13
