Observed,Predicted,Error,phase
15.1,15.518633,0.013672475307080018,train
15.2,15.725682,0.016998249163498822,train
15.0,15.49312,0.01617152296493621,train
15.0,15.423292,0.013913423892705506,train
14.9,15.424763,0.017304772296011003,train
15.1,15.361998,0.008600789187307384,train
14.8,15.339015,0.01788428761681468,train
14.8,15.418444,0.020465762291536713,train
14.7,15.481927,0.02590713031111812,train
14.6,15.293513,0.02319944466884226,train
14.6,15.135852,0.018020384088017625,train
14.6,15.014696,0.014003038650370364,train
14.7,15.091002,0.013124857345814233,train
15.0,15.235506,0.0077890562601969845,train
15.4,15.328388,-0.002330464091021242,train
16.0,15.363121,-0.02030661956827665,train
15.9,15.386982,-0.016397160367287517,train
15.5,15.392212,-0.0034891669860788953,train
15.4,15.244898,-0.00506125942567608,train
15.2,15.201419,4.667766979802309e-05,train
15.3,15.266308,-0.0011022711640727928,train
14.6,15.128063,0.017763108550733164,train
14.7,15.076651,0.012649200122178846,train
14.5,15.003801,0.017075811347831066,train
14.5,14.840111,0.011592007316286096,train
14.5,14.730513,0.007886027249093602,train
14.5,14.504724,0.00016285447027958525,train
14.4,14.547995,0.005112443851210964,train
14.4,14.296299,-0.0036137286994956837,train
14.5,14.412152,-0.003038435491538972,train
14.4,14.378662,-0.0007414350728680162,train
14.3,14.377119,0.002689212710323687,train
14.3,14.387716,0.003057618847035318,train
14.5,14.405593,-0.0032660489570487824,train
14.4,14.408071,0.00028016266582705043,train
14.3,14.445602,0.005065199997518408,train
14.0,14.312533,0.011038693515052609,train
14.2,14.14913,-0.0017944092919728065,train
14.1,14.308788,0.007349412902994934,train
13.7,14.033717,0.012032910937106163,train
13.8,14.01289,0.007654352745132523,train
13.6,13.865861,0.00967967304771038,train
13.6,13.980719,0.013803781956592698,train
13.7,14.019651,0.011531588227286019,train
13.6,13.838322,0.008685709852704613,train
13.8,13.941684,0.0051072450647084095,train
13.8,14.037406,0.008528300935304572,train
13.7,14.070107,0.013327555675889077,train
13.9,13.995995,0.0034411732630635393,train
13.6,13.874336,0.009985167793458486,train
13.6,13.5968685,-0.00011515540509455366,train
13.3,13.7321205,0.015985439244757663,train
13.3,13.712363,0.015265715396513748,train
13.2,13.448284,0.009317085493837024,train
13.1,13.28573,0.007039031144329776,train
13.0,13.154274,0.005898614769202586,train
13.0,13.042645,0.0016375239021472815,train
