LSWT,projection,Phase,Year,Date,Error,Lake
,2.3034327,Calibration,2015,2015-01-01,,exper2_39
,2.4818118,Calibration,2015,2015-01-02,,exper2_39
,3.064552,Calibration,2015,2015-01-03,,exper2_39
,3.4570138,Calibration,2015,2015-01-04,,exper2_39
,3.947376,Calibration,2015,2015-01-05,,exper2_39
,4.0425653,Calibration,2015,2015-01-06,,exper2_39
,3.8644817,Calibration,2015,2015-01-07,,exper2_39
,4.098989,Calibration,2015,2015-01-08,,exper2_39
,4.1550183,Calibration,2015,2015-01-09,,exper2_39
,4.2916102,Calibration,2015,2015-01-10,,exper2_39
,4.7100554,Calibration,2015,2015-01-11,,exper2_39
,4.60898,Calibration,2015,2015-01-12,,exper2_39
,4.6459875,Calibration,2015,2015-01-13,,exper2_39
,4.699938,Calibration,2015,2015-01-14,,exper2_39
,4.655676,Calibration,2015,2015-01-15,,exper2_39
,4.7857494,Calibration,2015,2015-01-16,,exper2_39
,4.237487,Calibration,2015,2015-01-17,,exper2_39
,4.3410654,Calibration,2015,2015-01-18,,exper2_39
,4.0221076,Calibration,2015,2015-01-19,,exper2_39
,3.3891056,Calibration,2015,2015-01-20,,exper2_39
,3.394746,Calibration,2015,2015-01-21,,exper2_39
,3.7238235,Calibration,2015,2015-01-22,,exper2_39
,3.515279,Calibration,2015,2015-01-23,,exper2_39
,3.42428,Calibration,2015,2015-01-24,,exper2_39
,3.339554,Calibration,2015,2015-01-25,,exper2_39
,3.6587431,Calibration,2015,2015-01-26,,exper2_39
,3.5853531,Calibration,2015,2015-01-27,,exper2_39
,3.6705725,Calibration,2015,2015-01-28,,exper2_39
,3.7485635,Calibration,2015,2015-01-29,,exper2_39
,3.6606436,Calibration,2015,2015-01-30,,exper2_39
,3.5023942,Calibration,2015,2015-01-31,,exper2_39
,3.90963,Calibration,2015,2015-02-01,,exper2_39
,4.0020723,Calibration,2015,2015-02-02,,exper2_39
,4.0252776,Calibration,2015,2015-02-03,,exper2_39
,3.9857218,Calibration,2015,2015-02-04,,exper2_39
,3.9748719,Calibration,2015,2015-02-05,,exper2_39
