LSWT,projection,Phase,Year,Date,Error,Lake
,2.093081,Calibration,1996,1996-01-01,,exper2_30
,2.288065,Calibration,1996,1996-01-02,,exper2_30
,2.7758217,Calibration,1996,1996-01-03,,exper2_30
,3.614736,Calibration,1996,1996-01-04,,exper2_30
,3.9130435,Calibration,1996,1996-01-05,,exper2_30
,3.8075309,Calibration,1996,1996-01-06,,exper2_30
,3.7671204,Calibration,1996,1996-01-07,,exper2_30
,3.2084594,Calibration,1996,1996-01-08,,exper2_30
,3.2125006,Calibration,1996,1996-01-09,,exper2_30
,2.9467554,Calibration,1996,1996-01-10,,exper2_30
,2.9616523,Calibration,1996,1996-01-11,,exper2_30
,2.4840941,Calibration,1996,1996-01-12,,exper2_30
,2.7470412,Calibration,1996,1996-01-13,,exper2_30
,2.8831105,Calibration,1996,1996-01-14,,exper2_30
,2.8007712,Calibration,1996,1996-01-15,,exper2_30
,2.6882048,Calibration,1996,1996-01-16,,exper2_30
,2.3101735,Calibration,1996,1996-01-17,,exper2_30
,2.216001,Calibration,1996,1996-01-18,,exper2_30
,2.5739675,Calibration,1996,1996-01-19,,exper2_30
,2.9968462,Calibration,1996,1996-01-20,,exper2_30
,3.0836892,Calibration,1996,1996-01-21,,exper2_30
,3.0698147,Calibration,1996,1996-01-22,,exper2_30
,2.984908,Calibration,1996,1996-01-23,,exper2_30
,2.6285882,Calibration,1996,1996-01-24,,exper2_30
,2.2888417,Calibration,1996,1996-01-25,,exper2_30
,2.199771,Calibration,1996,1996-01-26,,exper2_30
,1.8811208,Calibration,1996,1996-01-27,,exper2_30
,1.8264071,Calibration,1996,1996-01-28,,exper2_30
,1.7957982,Calibration,1996,1996-01-29,,exper2_30
,1.9687649,Calibration,1996,1996-01-30,,exper2_30
,2.000122,Calibration,1996,1996-01-31,,exper2_30
,2.072205,Calibration,1996,1996-02-01,,exper2_30
,2.0892189,Calibration,1996,1996-02-02,,exper2_30
,2.2573586,Calibration,1996,1996-02-03,,exper2_30
,2.337482,Calibration,1996,1996-02-04,,exper2_30
,2.223043,Calibration,1996,1996-02-05,,exper2_30
,2.6926723,Calibration,1996,1996-02-06,,exper2_30
,2.5386968,Calibration,1996,1996-02-07,,exper2_30
,2.3415694,Calibration,1996,1996-02-08,,exper2_30
,2.133132,Calibration,1996,1996-02-09,,exper2_30
,2.4439383,Calibration,1996,1996-02-10,,exper2_30
,2.0822773,Calibration,1996,1996-02-11,,exper2_30
,2.3794975,Calibration,1996,1996-02-12,,exper2_30
,2.255003,Calibration,1996,1996-02-13,,exper2_30
,1.8365352,Calibration,1996,1996-02-14,,exper2_30
,1.888048,Calibration,1996,1996-02-15,,exper2_30
,2.7742634,Calibration,1996,1996-02-16,,exper2_30
,2.4475465,Calibration,1996,1996-02-17,,exper2_30
,2.949502,Calibration,1996,1996-02-18,,exper2_30
,3.6020436,Calibration,1996,1996-02-19,,exper2_30
,2.9027538,Calibration,1996,1996-02-20,,exper2_30
,2.404498,Calibration,1996,1996-02-21,,exper2_30
,2.1405926,Calibration,1996,1996-02-22,,exper2_30
,2.2107005,Calibration,1996,1996-02-23,,exper2_30
,3.1054087,Calibration,1996,1996-02-24,,exper2_30
,3.6296701,Calibration,1996,1996-02-25,,exper2_30
,3.1616998,Calibration,1996,1996-02-26,,exper2_30
,2.7433715,Calibration,1996,1996-02-27,,exper2_30
,2.752334,Calibration,1996,1996-02-28,,exper2_30
,3.2700186,Calibration,1996,1996-02-29,,exper2_30
,3.6929178,Calibration,1996,1996-03-01,,exper2_30
,3.5599728,Calibration,1996,1996-03-02,,exper2_30
,3.5360498,Calibration,1996,1996-03-03,,exper2_30
,3.218184,Calibration,1996,1996-03-04,,exper2_30
,2.9898572,Calibration,1996,1996-03-05,,exper2_30
,2.7762046,Calibration,1996,1996-03-06,,exper2_30
,2.2111773,Calibration,1996,1996-03-07,,exper2_30
,2.3592172,Calibration,1996,1996-03-08,,exper2_30
,2.60003,Calibration,1996,1996-03-09,,exper2_30
,2.682529,Calibration,1996,1996-03-10,,exper2_30
,3.281355,Calibration,1996,1996-03-11,,exper2_30
,3.9635677,Calibration,1996,1996-03-12,,exper2_30
,4.240824,Calibration,1996,1996-03-13,,exper2_30
,3.9182777,Calibration,1996,1996-03-14,,exper2_30
,4.433052,Calibration,1996,1996-03-15,,exper2_30
,4.183286,Calibration,1996,1996-03-16,,exper2_30
,4.0682197,Calibration,1996,1996-03-17,,exper2_30
,4.228032,Calibration,1996,1996-03-18,,exper2_30
,4.2264085,Calibration,1996,1996-03-19,,exper2_30
,4.173524,Calibration,1996,1996-03-20,,exper2_30
,4.516597,Calibration,1996,1996-03-21,,exper2_30
,4.7202,Calibration,1996,1996-03-22,,exper2_30
,5.6150947,Calibration,1996,1996-03-23,,exper2_30
,4.951159,Calibration,1996,1996-03-24,,exper2_30
,4.6187177,Calibration,1996,1996-03-25,,exper2_30
,4.263508,Calibration,1996,1996-03-26,,exper2_30
,4.4624887,Calibration,1996,1996-03-27,,exper2_30
,4.8948817,Calibration,1996,1996-03-28,,exper2_30
,4.805027,Calibration,1996,1996-03-29,,exper2_30
,5.0644197,Calibration,1996,1996-03-30,,exper2_30
,4.6601686,Calibration,1996,1996-03-31,,exper2_30
,4.8875194,Calibration,1996,1996-04-01,,exper2_30
,5.595616,Calibration,1996,1996-04-02,,exper2_30
,5.198769,Calibration,1996,1996-04-03,,exper2_30
,5.175847,Calibration,1996,1996-04-04,,exper2_30
,4.872882,Calibration,1996,1996-04-05,,exper2_30
,5.2734714,Calibration,1996,1996-04-06,,exper2_30
,5.07578,Calibration,1996,1996-04-07,,exper2_30
,5.5663023,Calibration,1996,1996-04-08,,exper2_30
,5.6051946,Calibration,1996,1996-04-09,,exper2_30
,6.3148513,Calibration,1996,1996-04-10,,exper2_30
,6.684242,Calibration,1996,1996-04-11,,exper2_30
,6.5378146,Calibration,1996,1996-04-12,,exper2_30
,6.051846,Calibration,1996,1996-04-13,,exper2_30
,5.874708,Calibration,1996,1996-04-14,,exper2_30
,5.9806037,Calibration,1996,1996-04-15,,exper2_30
,5.7672987,Calibration,1996,1996-04-16,,exper2_30
,6.9180365,Calibration,1996,1996-04-17,,exper2_30
,7.0622954,Calibration,1996,1996-04-18,,exper2_30
,7.939281,Calibration,1996,1996-04-19,,exper2_30
,8.248774,Calibration,1996,1996-04-20,,exper2_30
,8.20675,Calibration,1996,1996-04-21,,exper2_30
,9.241434,Calibration,1996,1996-04-22,,exper2_30
,8.854504,Calibration,1996,1996-04-23,,exper2_30
9.5,9.348942,Calibration,1996,1996-04-24,-0.008014147351105626,exper2_30
,9.395447,Calibration,1996,1996-04-25,,exper2_30
,8.586687,Calibration,1996,1996-04-26,,exper2_30
,9.295021,Calibration,1996,1996-04-27,,exper2_30
,9.0180855,Calibration,1996,1996-04-28,,exper2_30
,8.58628,Calibration,1996,1996-04-29,,exper2_30
,7.165882,Calibration,1996,1996-04-30,,exper2_30
,7.700232,Calibration,1996,1996-05-01,,exper2_30
,8.172564,Calibration,1996,1996-05-02,,exper2_30
,9.27611,Calibration,1996,1996-05-03,,exper2_30
,8.171701,Calibration,1996,1996-05-04,,exper2_30
,8.736033,Calibration,1996,1996-05-05,,exper2_30
,8.365238,Calibration,1996,1996-05-06,,exper2_30
,7.864428,Calibration,1996,1996-05-07,,exper2_30
,8.739464,Calibration,1996,1996-05-08,,exper2_30
,8.224327,Calibration,1996,1996-05-09,,exper2_30
,8.405167,Calibration,1996,1996-05-10,,exper2_30
,7.704949,Calibration,1996,1996-05-11,,exper2_30
,9.12314,Calibration,1996,1996-05-12,,exper2_30
,9.595207,Calibration,1996,1996-05-13,,exper2_30
,9.055563,Calibration,1996,1996-05-14,,exper2_30
,8.375977,Calibration,1996,1996-05-15,,exper2_30
,8.911579,Calibration,1996,1996-05-16,,exper2_30
,9.958391,Calibration,1996,1996-05-17,,exper2_30
,11.906263,Calibration,1996,1996-05-18,,exper2_30
,13.663995,Calibration,1996,1996-05-19,,exper2_30
,14.140645,Calibration,1996,1996-05-20,,exper2_30
,13.846855,Calibration,1996,1996-05-21,,exper2_30
,15.087481,Calibration,1996,1996-05-22,,exper2_30
,16.270954,Calibration,1996,1996-05-23,,exper2_30
,14.79545,Calibration,1996,1996-05-24,,exper2_30
,14.066149,Calibration,1996,1996-05-25,,exper2_30
,14.11031,Calibration,1996,1996-05-26,,exper2_30
,14.1987505,Calibration,1996,1996-05-27,,exper2_30
,13.870441,Calibration,1996,1996-05-28,,exper2_30
,13.680643,Calibration,1996,1996-05-29,,exper2_30
15.0,14.810066,Calibration,1996,1996-05-30,-0.006371464438680253,exper2_30
,15.210573,Calibration,1996,1996-05-31,,exper2_30
,15.68369,Calibration,1996,1996-06-01,,exper2_30
,15.877376,Calibration,1996,1996-06-02,,exper2_30
,16.512764,Calibration,1996,1996-06-03,,exper2_30
,16.334227,Calibration,1996,1996-06-04,,exper2_30
16.75,16.63833,Calibration,1996,1996-06-05,-0.00334456796336108,exper2_30
,18.409616,Calibration,1996,1996-06-06,,exper2_30
,16.792278,Calibration,1996,1996-06-07,,exper2_30
,16.294163,Calibration,1996,1996-06-08,,exper2_30
,16.335888,Calibration,1996,1996-06-09,,exper2_30
,17.020893,Calibration,1996,1996-06-10,,exper2_30
,17.248102,Calibration,1996,1996-06-11,,exper2_30
,18.62872,Calibration,1996,1996-06-12,,exper2_30
,20.805336,Calibration,1996,1996-06-13,,exper2_30
,22.149685,Calibration,1996,1996-06-14,,exper2_30
,23.144114,Calibration,1996,1996-06-15,,exper2_30
,22.805162,Calibration,1996,1996-06-16,,exper2_30
,21.070879,Calibration,1996,1996-06-17,,exper2_30
,21.12116,Calibration,1996,1996-06-18,,exper2_30
,20.649223,Calibration,1996,1996-06-19,,exper2_30
,20.846632,Calibration,1996,1996-06-20,,exper2_30
,21.234001,Calibration,1996,1996-06-21,,exper2_30
,21.472431,Calibration,1996,1996-06-22,,exper2_30
,22.43726,Calibration,1996,1996-06-23,,exper2_30
,21.307665,Calibration,1996,1996-06-24,,exper2_30
,21.450178,Calibration,1996,1996-06-25,,exper2_30
