LSWT,projection,Phase,Year,Date,Error,Lake
,1.5086153,Calibration,2013,2013-01-01,,exper2_01
,1.2206582,Calibration,2013,2013-01-02,,exper2_01
,1.3656737,Calibration,2013,2013-01-03,,exper2_01
,1.9600308,Calibration,2013,2013-01-04,,exper2_01
,2.045713,Calibration,2013,2013-01-05,,exper2_01
,2.2498322,Calibration,2013,2013-01-06,,exper2_01
,2.0793924,Calibration,2013,2013-01-07,,exper2_01
,2.0151536,Calibration,2013,2013-01-08,,exper2_01
,2.2514884,Calibration,2013,2013-01-09,,exper2_01
,2.126575,Calibration,2013,2013-01-10,,exper2_01
,2.02715,Calibration,2013,2013-01-11,,exper2_01
,1.717635,Calibration,2013,2013-01-12,,exper2_01
,1.8276739,Calibration,2013,2013-01-13,,exper2_01
,1.6238064,Calibration,2013,2013-01-14,,exper2_01
,1.3539885,Calibration,2013,2013-01-15,,exper2_01
,1.7479854,Calibration,2013,2013-01-16,,exper2_01
,1.8134242,Calibration,2013,2013-01-17,,exper2_01
,1.9583257,Calibration,2013,2013-01-18,,exper2_01
,1.7235161,Calibration,2013,2013-01-19,,exper2_01
,1.6568066,Calibration,2013,2013-01-20,,exper2_01
,1.899835,Calibration,2013,2013-01-21,,exper2_01
,2.0141516,Calibration,2013,2013-01-22,,exper2_01
,1.89942,Calibration,2013,2013-01-23,,exper2_01
,1.860469,Calibration,2013,2013-01-24,,exper2_01
,1.8262624,Calibration,2013,2013-01-25,,exper2_01
,1.9399114,Calibration,2013,2013-01-26,,exper2_01
,1.968434,Calibration,2013,2013-01-27,,exper2_01
,1.8122882,Calibration,2013,2013-01-28,,exper2_01
,2.1264164,Calibration,2013,2013-01-29,,exper2_01
,2.027037,Calibration,2013,2013-01-30,,exper2_01
,1.8118736,Calibration,2013,2013-01-31,,exper2_01
,1.7743467,Calibration,2013,2013-02-01,,exper2_01
,1.957905,Calibration,2013,2013-02-02,,exper2_01
,2.0773265,Calibration,2013,2013-02-03,,exper2_01
,1.9867862,Calibration,2013,2013-02-04,,exper2_01
,2.059002,Calibration,2013,2013-02-05,,exper2_01
,2.039837,Calibration,2013,2013-02-06,,exper2_01
,2.0558648,Calibration,2013,2013-02-07,,exper2_01
,1.7888898,Calibration,2013,2013-02-08,,exper2_01
,1.9097751,Calibration,2013,2013-02-09,,exper2_01
,2.0675442,Calibration,2013,2013-02-10,,exper2_01
,2.127392,Calibration,2013,2013-02-11,,exper2_01
,2.1907172,Calibration,2013,2013-02-12,,exper2_01
,2.099591,Calibration,2013,2013-02-13,,exper2_01
,2.1866436,Calibration,2013,2013-02-14,,exper2_01
,2.190642,Calibration,2013,2013-02-15,,exper2_01
,2.156459,Calibration,2013,2013-02-16,,exper2_01
,2.09225,Calibration,2013,2013-02-17,,exper2_01
,2.0008857,Calibration,2013,2013-02-18,,exper2_01
,2.0330045,Calibration,2013,2013-02-19,,exper2_01
,2.0098486,Calibration,2013,2013-02-20,,exper2_01
,1.835491,Calibration,2013,2013-02-21,,exper2_01
,1.7566155,Calibration,2013,2013-02-22,,exper2_01
,1.8886926,Calibration,2013,2013-02-23,,exper2_01
,2.0326645,Calibration,2013,2013-02-24,,exper2_01
,1.9877595,Calibration,2013,2013-02-25,,exper2_01
,2.1413798,Calibration,2013,2013-02-26,,exper2_01
,2.2934804,Calibration,2013,2013-02-27,,exper2_01
,2.1853068,Calibration,2013,2013-02-28,,exper2_01
,2.2426722,Calibration,2013,2013-03-01,,exper2_01
,2.3043225,Calibration,2013,2013-03-02,,exper2_01
,2.321402,Calibration,2013,2013-03-03,,exper2_01
,2.2485235,Calibration,2013,2013-03-04,,exper2_01
,2.3276207,Calibration,2013,2013-03-05,,exper2_01
,2.4254768,Calibration,2013,2013-03-06,,exper2_01
,2.4052815,Calibration,2013,2013-03-07,,exper2_01
,2.5079167,Calibration,2013,2013-03-08,,exper2_01
,2.427973,Calibration,2013,2013-03-09,,exper2_01
,2.3773675,Calibration,2013,2013-03-10,,exper2_01
,2.2234728,Calibration,2013,2013-03-11,,exper2_01
,2.4378026,Calibration,2013,2013-03-12,,exper2_01
,2.525732,Calibration,2013,2013-03-13,,exper2_01
,2.4319775,Calibration,2013,2013-03-14,,exper2_01
,2.326111,Calibration,2013,2013-03-15,,exper2_01
,2.315904,Calibration,2013,2013-03-16,,exper2_01
,2.1142247,Calibration,2013,2013-03-17,,exper2_01
,2.2779286,Calibration,2013,2013-03-18,,exper2_01
,2.0877655,Calibration,2013,2013-03-19,,exper2_01
,2.0009434,Calibration,2013,2013-03-20,,exper2_01
,2.1567202,Calibration,2013,2013-03-21,,exper2_01
,1.910941,Calibration,2013,2013-03-22,,exper2_01
,1.7266608,Calibration,2013,2013-03-23,,exper2_01
,1.756646,Calibration,2013,2013-03-24,,exper2_01
,1.8097067,Calibration,2013,2013-03-25,,exper2_01
,2.1477315,Calibration,2013,2013-03-26,,exper2_01
,2.2078674,Calibration,2013,2013-03-27,,exper2_01
,2.1773973,Calibration,2013,2013-03-28,,exper2_01
,2.446985,Calibration,2013,2013-03-29,,exper2_01
,2.5908015,Calibration,2013,2013-03-30,,exper2_01
,2.5611825,Calibration,2013,2013-03-31,,exper2_01
,2.5961363,Calibration,2013,2013-04-01,,exper2_01
,2.4770348,Calibration,2013,2013-04-02,,exper2_01
,2.689925,Calibration,2013,2013-04-03,,exper2_01
,2.9596815,Calibration,2013,2013-04-04,,exper2_01
,3.068839,Calibration,2013,2013-04-05,,exper2_01
,2.9773462,Calibration,2013,2013-04-06,,exper2_01
,3.03734,Calibration,2013,2013-04-07,,exper2_01
,3.3934007,Calibration,2013,2013-04-08,,exper2_01
,3.1882148,Calibration,2013,2013-04-09,,exper2_01
,3.0778878,Calibration,2013,2013-04-10,,exper2_01
,2.9207122,Calibration,2013,2013-04-11,,exper2_01
,3.1030285,Calibration,2013,2013-04-12,,exper2_01
,3.0964167,Calibration,2013,2013-04-13,,exper2_01
,2.9299767,Calibration,2013,2013-04-14,,exper2_01
,3.3947303,Calibration,2013,2013-04-15,,exper2_01
,3.298407,Calibration,2013,2013-04-16,,exper2_01
,3.9304917,Calibration,2013,2013-04-17,,exper2_01
,3.7529972,Calibration,2013,2013-04-18,,exper2_01
,3.6516488,Calibration,2013,2013-04-19,,exper2_01
,3.8194737,Calibration,2013,2013-04-20,,exper2_01
,3.7350638,Calibration,2013,2013-04-21,,exper2_01
,3.8682163,Calibration,2013,2013-04-22,,exper2_01
,3.4549482,Calibration,2013,2013-04-23,,exper2_01
,4.2368474,Calibration,2013,2013-04-24,,exper2_01
,4.37099,Calibration,2013,2013-04-25,,exper2_01
,5.0090036,Calibration,2013,2013-04-26,,exper2_01
,5.7454023,Calibration,2013,2013-04-27,,exper2_01
,6.7690425,Calibration,2013,2013-04-28,,exper2_01
