train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec,method,exper,lake_id,seed
0.9844864,1.055706,0.03406602,0.72437686,0.29800686,0.9803768,1.2486913,0.039599095,0.89879906,0.31290114,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,79,100
0.94571924,1.4779588,0.05965951,1.0968256,0.3010459,0.9313065,1.6791395,0.06581011,1.2192907,0.24339138,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,80,100
0.98701876,0.89911604,0.03160282,0.69964975,0.16763423,0.98125833,1.1442316,0.040865645,0.8964376,0.33150792,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,87,100
0.95758826,1.3389893,0.057347883,0.9179064,0.197143,0.9052769,2.033009,0.08253454,1.3216505,0.37370795,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,88,100
0.97689927,0.59787357,0.044095263,0.40863466,0.17781389,0.9699548,0.7030175,0.047905825,0.5172339,0.2840387,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,91,100
0.9696388,1.196501,0.049888197,0.8825303,0.2848243,0.9612961,1.4176283,0.05881074,1.081735,0.38558748,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,93,100
0.97997606,0.8276067,0.034763135,0.6189645,0.16207151,0.9701035,1.0062697,0.044904172,0.7904681,0.4015875,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,95,100
0.92859745,0.99419624,0.059990723,0.78570944,0.02979824,0.9171187,1.0889239,0.06627866,0.85712105,0.032213848,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,98,100
0.951125,1.0609399,0.052768905,0.7891625,0.11466582,0.9435677,1.2465622,0.060093123,0.9620861,0.21086071,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,100,100
0.96696377,1.2918092,0.05167237,0.88307375,0.25356877,0.95172447,1.5754958,0.0677723,1.1138996,0.37566715,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,102,100
0.98235214,0.9614725,0.03702293,0.74352,0.17484662,0.9735978,1.1731619,0.045756802,0.8875125,0.24150452,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,104,100
0.9758543,0.71439207,0.044565246,0.52759373,0.34895438,0.97170514,0.78424835,0.05056225,0.5920104,0.33040088,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,105,100
0.9705155,1.1768394,0.0458844,0.9127565,0.24434757,0.9543222,1.4304793,0.057259303,1.0979917,0.21167949,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1,PIDL,exper3,107,100
0.9833018,1.0829808,0.034063626,0.8545339,0.19093134,0.9671629,1.4739383,0.045354266,1.1740291,0.3524024,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,109,100
0.9715136,1.2293442,0.048457224,0.9140874,0.20093068,0.9609594,1.5077732,0.058456972,1.1216023,0.275575,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,110,100
0.9436427,1.0904868,0.06446912,0.79464936,0.2964091,0.918902,1.4205233,0.056430634,1.0625275,1.2330496,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,112,100
0.9765686,1.2006664,0.041718777,0.82992005,0.30531412,0.96597856,1.4392258,0.04910354,1.0265197,0.35901314,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,113,100
0.89657736,1.0836133,0.05571815,0.85649246,0.041412245,0.85965776,1.200799,0.06484086,0.9543966,0.04495352,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,114,100
0.97469854,1.0000348,0.042053606,0.75428283,0.1816071,0.95216274,1.3420324,0.055635434,1.0456698,0.19356734,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,118,100
0.98104405,1.1206793,0.040228378,0.83611864,0.19379938,0.97195315,1.3927934,0.050862655,1.0474654,0.34035337,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,122,100
0.9102715,1.3572537,0.071418315,1.0201973,0.26783144,0.84111714,1.7596781,0.0948633,1.3151155,0.41424957,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,124,100
0.9013879,1.2240187,0.07467905,0.8881645,0.33939102,0.86615807,1.4814858,0.090486065,1.1354957,0.6360506,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,126,100
0.98190767,0.80571526,0.03563445,0.62221307,0.11387437,0.9681064,1.073937,0.04790698,0.83270466,0.17071465,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,127,100
0.93238676,1.0723091,0.058988582,0.80059075,0.35045767,0.886311,1.3147113,0.08000677,0.9869977,0.38326144,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,128,100
0.8739872,0.9485145,0.07625278,0.7442363,0.028500874,0.85013205,1.018159,0.087264776,0.8074613,0.030489054,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,129,100
0.97778684,1.0604938,0.041187905,0.82225925,0.1698758,0.95840234,1.4371439,0.0546609,1.0885978,0.20844658,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,130,100
0.94989985,1.0899925,0.05301316,0.8375689,0.050444942,0.94405067,1.1864386,0.058583714,0.90287673,0.051373452,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,132,100
0.9861392,0.7928967,0.03485643,0.603467,0.19350019,0.97957194,0.98756206,0.043090507,0.76410204,0.24470821,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,135,100
0.9723177,0.982955,0.036253877,0.722698,0.1747627,0.9614957,1.1954243,0.04771875,0.87929946,0.39862865,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,136,100
0.9762912,0.8234363,0.03875095,0.62458295,0.15154393,0.9634654,1.0417848,0.04869127,0.80848587,0.15829152,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,137,100
0.91043216,0.79608095,0.063584834,0.6158597,0.026002515,0.88762826,0.9422977,0.072846815,0.67209786,0.027669508,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,139,100
