"Date","LSWT","Phase","Year","datetime","depth","temperature","model","projection","Error"
2006-01-01,NA,"Calibration",2006,2006-01-01,0,1.01138317584991,"GLM",1.01138317584991,NA
2006-01-02,NA,"Calibration",2006,2006-01-02,0,0.949584484100342,"GLM",0.949584484100342,NA
2006-01-03,NA,"Calibration",2006,2006-01-03,0,1.31736278533936,"GLM",1.31736278533936,NA
2006-01-04,NA,"Calibration",2006,2006-01-04,0,5.02891159057617,"GLM",5.02891159057617,NA
2006-01-05,NA,"Calibration",2006,2006-01-05,0,5.04829931259155,"GLM",5.04829931259155,NA
2006-01-06,NA,"Calibration",2006,2006-01-06,0,4.93479156494141,"GLM",4.93479156494141,NA
2006-01-07,NA,"Calibration",2006,2006-01-07,0,4.67660903930664,"GLM",4.67660903930664,NA
2006-01-08,NA,"Calibration",2006,2006-01-08,0,4.39219093322754,"GLM",4.39219093322754,NA
2006-01-09,NA,"Calibration",2006,2006-01-09,0,4.05490875244141,"GLM",4.05490875244141,NA
2006-01-10,NA,"Calibration",2006,2006-01-10,0,3.60884928703308,"GLM",3.60884928703308,NA
2006-01-11,NA,"Calibration",2006,2006-01-11,0,1.86659610271454,"GLM",1.86659610271454,NA
2006-01-12,NA,"Calibration",2006,2006-01-12,0,0.540336310863495,"GLM",0.540336310863495,NA
2006-01-13,NA,"Calibration",2006,2006-01-13,0,0.0119796833023429,"GLM",0.0119796833023429,NA
2006-01-14,NA,"Calibration",2006,2006-01-14,0,1.48784744739532,"GLM",1.48784744739532,NA
2006-01-15,NA,"Calibration",2006,2006-01-15,0,0.880022644996643,"GLM",0.880022644996643,NA
2006-01-16,NA,"Calibration",2006,2006-01-16,0,0.235450103878975,"GLM",0.235450103878975,NA
2006-01-17,NA,"Calibration",2006,2006-01-17,0,0.0092356950044632,"GLM",0.0092356950044632,NA
2006-01-18,NA,"Calibration",2006,2006-01-18,0,0.0718054473400116,"GLM",0.0718054473400116,NA
2006-01-19,NA,"Calibration",2006,2006-01-19,0,0.0389086045324802,"GLM",0.0389086045324802,NA
2006-01-20,NA,"Calibration",2006,2006-01-20,0,0.0337646305561066,"GLM",0.0337646305561066,NA
2006-01-21,NA,"Calibration",2006,2006-01-21,0,0.00183811050374061,"GLM",0.00183811050374061,NA
2006-01-22,NA,"Calibration",2006,2006-01-22,0,0.00183485739398748,"GLM",0.00183485739398748,NA
2006-01-23,NA,"Calibration",2006,2006-01-23,0,0.00183203094638884,"GLM",0.00183203094638884,NA
2006-01-24,NA,"Calibration",2006,2006-01-24,0,0.00182950170710683,"GLM",0.00182950170710683,NA
2006-01-25,NA,"Calibration",2006,2006-01-25,0,0.00182684627361596,"GLM",0.00182684627361596,NA
2006-01-26,NA,"Calibration",2006,2006-01-26,0,0.0724268481135368,"GLM",0.0724268481135368,NA
2006-01-27,NA,"Calibration",2006,2006-01-27,0,0.0442579239606857,"GLM",0.0442579239606857,NA
2006-01-28,NA,"Calibration",2006,2006-01-28,0,0.042297400534153,"GLM",0.042297400534153,NA
2006-01-29,NA,"Calibration",2006,2006-01-29,0,0.0344020016491413,"GLM",0.0344020016491413,NA
2006-01-30,NA,"Calibration",2006,2006-01-30,0,0.391935229301453,"GLM",0.391935229301453,NA
2006-01-31,NA,"Calibration",2006,2006-01-31,0,2.46307516098022,"GLM",2.46307516098022,NA
2006-02-01,NA,"Calibration",2006,2006-02-01,0,1.88987147808075,"GLM",1.88987147808075,NA
2006-02-02,NA,"Calibration",2006,2006-02-02,0,1.45827686786652,"GLM",1.45827686786652,NA
2006-02-03,NA,"Calibration",2006,2006-02-03,0,0.986645460128784,"GLM",0.986645460128784,NA
2006-02-04,NA,"Calibration",2006,2006-02-04,0,0.406115144491196,"GLM",0.406115144491196,NA
2006-02-05,NA,"Calibration",2006,2006-02-05,0,0.00182258780114353,"GLM",0.00182258780114353,NA
2006-02-06,NA,"Calibration",2006,2006-02-06,0,1.29808938503265,"GLM",1.29808938503265,NA
2006-02-07,NA,"Calibration",2006,2006-02-07,0,0.00180936453398317,"GLM",0.00180936453398317,NA
2006-02-08,NA,"Calibration",2006,2006-02-08,0,0.00180823029950261,"GLM",0.00180823029950261,NA
2006-02-09,NA,"Calibration",2006,2006-02-09,0,0.0018071528756991,"GLM",0.0018071528756991,NA
2006-02-10,NA,"Calibration",2006,2006-02-10,0,0.148550912737846,"GLM",0.148550912737846,NA
2006-02-11,NA,"Calibration",2006,2006-02-11,0,0.00180513935629278,"GLM",0.00180513935629278,NA
2006-02-12,NA,"Calibration",2006,2006-02-12,0,0.00180444249417633,"GLM",0.00180444249417633,NA
2006-02-13,NA,"Calibration",2006,2006-02-13,0,0.00180389976594597,"GLM",0.00180389976594597,NA
2006-02-14,NA,"Calibration",2006,2006-02-14,0,0.00180338905192912,"GLM",0.00180338905192912,NA
2006-02-15,NA,"Calibration",2006,2006-02-15,0,0.0844410434365273,"GLM",0.0844410434365273,NA
2006-02-16,NA,"Calibration",2006,2006-02-16,0,0.00180012837518007,"GLM",0.00180012837518007,NA
2006-02-17,NA,"Calibration",2006,2006-02-17,0,1.0064285993576,"GLM",1.0064285993576,NA
2006-02-18,NA,"Calibration",2006,2006-02-18,0,0.461166054010391,"GLM",0.461166054010391,NA
2006-02-19,NA,"Calibration",2006,2006-02-19,0,0.254225015640259,"GLM",0.254225015640259,NA
2006-02-20,NA,"Calibration",2006,2006-02-20,0,0.00179572030901909,"GLM",0.00179572030901909,NA
2006-02-21,NA,"Calibration",2006,2006-02-21,0,0.00179601553827524,"GLM",0.00179601553827524,NA
2006-02-22,NA,"Calibration",2006,2006-02-22,0,0.00179639540147036,"GLM",0.00179639540147036,NA
2006-02-23,NA,"Calibration",2006,2006-02-23,0,0.00179685791954398,"GLM",0.00179685791954398,NA
2006-02-24,NA,"Calibration",2006,2006-02-24,0,0.00179736234713346,"GLM",0.00179736234713346,NA
2006-02-25,NA,"Calibration",2006,2006-02-25,0,0.00179802963975817,"GLM",0.00179802963975817,NA
2006-02-26,NA,"Calibration",2006,2006-02-26,0,4.81047010421753,"GLM",4.81047010421753,NA
2006-02-27,NA,"Calibration",2006,2006-02-27,0,4.40714025497437,"GLM",4.40714025497437,NA
2006-02-28,NA,"Calibration",2006,2006-02-28,0,1.81799697875977,"GLM",1.81799697875977,NA
2006-03-01,NA,"Calibration",2006,2006-03-01,0,0.00179331807885319,"GLM",0.00179331807885319,NA
2006-03-02,NA,"Calibration",2006,2006-03-02,0,0.00179457839112729,"GLM",0.00179457839112729,NA
2006-03-03,NA,"Calibration",2006,2006-03-03,0,4.54164505004883,"GLM",4.54164505004883,NA
2006-03-04,NA,"Calibration",2006,2006-03-04,0,4.4075813293457,"GLM",4.4075813293457,NA
2006-03-05,NA,"Calibration",2006,2006-03-05,0,3.1505618095398,"GLM",3.1505618095398,NA
2006-03-06,NA,"Calibration",2006,2006-03-06,0,1.32385540008545,"GLM",1.32385540008545,NA
2006-03-07,NA,"Calibration",2006,2006-03-07,0,0.863797724246979,"GLM",0.863797724246979,NA
2006-03-08,NA,"Calibration",2006,2006-03-08,0,0.532201290130615,"GLM",0.532201290130615,NA
2006-03-09,NA,"Calibration",2006,2006-03-09,0,0.376207679510117,"GLM",0.376207679510117,NA
2006-03-10,NA,"Calibration",2006,2006-03-10,0,4.42008304595947,"GLM",4.42008304595947,NA
2006-03-11,NA,"Calibration",2006,2006-03-11,0,4.58475160598755,"GLM",4.58475160598755,NA
2006-03-12,NA,"Calibration",2006,2006-03-12,0,4.64146137237549,"GLM",4.64146137237549,NA
2006-03-13,NA,"Calibration",2006,2006-03-13,0,4.78762340545654,"GLM",4.78762340545654,NA
2006-03-14,NA,"Calibration",2006,2006-03-14,0,4.90729522705078,"GLM",4.90729522705078,NA
2006-03-15,NA,"Calibration",2006,2006-03-15,0,4.85521364212036,"GLM",4.85521364212036,NA
2006-03-16,NA,"Calibration",2006,2006-03-16,0,4.51132869720459,"GLM",4.51132869720459,NA
2006-03-17,NA,"Calibration",2006,2006-03-17,0,4.30320692062378,"GLM",4.30320692062378,NA
2006-03-18,NA,"Calibration",2006,2006-03-18,0,4.1572904586792,"GLM",4.1572904586792,NA
2006-03-19,NA,"Calibration",2006,2006-03-19,0,2.47888946533203,"GLM",2.47888946533203,NA
2006-03-20,NA,"Calibration",2006,2006-03-20,0,0.00184976914897561,"GLM",0.00184976914897561,NA
2006-03-21,NA,"Calibration",2006,2006-03-21,0,0.00185298768337816,"GLM",0.00185298768337816,NA
2006-03-22,NA,"Calibration",2006,2006-03-22,0,1.98546588420868,"GLM",1.98546588420868,NA
2006-03-23,NA,"Calibration",2006,2006-03-23,0,0.392581194639206,"GLM",0.392581194639206,NA
2006-03-24,NA,"Calibration",2006,2006-03-24,0,0.0469408743083477,"GLM",0.0469408743083477,NA
2006-03-25,NA,"Calibration",2006,2006-03-25,0,0.187321275472641,"GLM",0.187321275472641,NA
2006-03-26,NA,"Calibration",2006,2006-03-26,0,0.0783122256398201,"GLM",0.0783122256398201,NA
2006-03-27,NA,"Calibration",2006,2006-03-27,0,0.186805203557014,"GLM",0.186805203557014,NA
2006-03-28,NA,"Calibration",2006,2006-03-28,0,4.9541277885437,"GLM",4.9541277885437,NA
2006-03-29,NA,"Calibration",2006,2006-03-29,0,5.06188011169434,"GLM",5.06188011169434,NA
2006-03-30,NA,"Calibration",2006,2006-03-30,0,5.37998151779175,"GLM",5.37998151779175,NA
2006-03-31,NA,"Calibration",2006,2006-03-31,0,5.67248106002808,"GLM",5.67248106002808,NA
2006-04-01,NA,"Calibration",2006,2006-04-01,0,6.28532791137695,"GLM",6.28532791137695,NA
2006-04-02,NA,"Calibration",2006,2006-04-02,0,6.94087314605713,"GLM",6.94087314605713,NA
2006-04-03,NA,"Calibration",2006,2006-04-03,0,6.97641944885254,"GLM",6.97641944885254,NA
2006-04-04,NA,"Calibration",2006,2006-04-04,0,6.92271041870117,"GLM",6.92271041870117,NA
2006-04-05,NA,"Calibration",2006,2006-04-05,0,6.81551599502563,"GLM",6.81551599502563,NA
2006-04-06,NA,"Calibration",2006,2006-04-06,0,6.65405130386353,"GLM",6.65405130386353,NA
2006-04-07,NA,"Calibration",2006,2006-04-07,0,6.68744277954102,"GLM",6.68744277954102,NA
2006-04-08,NA,"Calibration",2006,2006-04-08,0,6.78921413421631,"GLM",6.78921413421631,NA
2006-04-09,NA,"Calibration",2006,2006-04-09,0,6.726966381073,"GLM",6.726966381073,NA
2006-04-10,NA,"Calibration",2006,2006-04-10,0,6.6109561920166,"GLM",6.6109561920166,NA
2006-04-11,NA,"Calibration",2006,2006-04-11,0,6.79425477981567,"GLM",6.79425477981567,NA
2006-04-12,NA,"Calibration",2006,2006-04-12,0,7.21665906906128,"GLM",7.21665906906128,NA
2006-04-13,NA,"Calibration",2006,2006-04-13,0,8.35209560394287,"GLM",8.35209560394287,NA
2006-04-14,NA,"Calibration",2006,2006-04-14,0,9.28666114807129,"GLM",9.28666114807129,NA
2006-04-15,NA,"Calibration",2006,2006-04-15,0,10.1353006362915,"GLM",10.1353006362915,NA
2006-04-16,NA,"Calibration",2006,2006-04-16,0,10.5960817337036,"GLM",10.5960817337036,NA
2006-04-17,NA,"Calibration",2006,2006-04-17,0,10.4841547012329,"GLM",10.4841547012329,NA
2006-04-18,NA,"Calibration",2006,2006-04-18,0,10.1007232666016,"GLM",10.1007232666016,NA
2006-04-19,NA,"Calibration",2006,2006-04-19,0,9.92218780517578,"GLM",9.92218780517578,NA
2006-04-20,NA,"Calibration",2006,2006-04-20,0,9.95403861999512,"GLM",9.95403861999512,NA
2006-04-21,NA,"Calibration",2006,2006-04-21,0,10.2878522872925,"GLM",10.2878522872925,NA
2006-04-22,NA,"Calibration",2006,2006-04-22,0,10.4563264846802,"GLM",10.4563264846802,NA
2006-04-23,NA,"Calibration",2006,2006-04-23,0,10.6432094573975,"GLM",10.6432094573975,NA
2006-04-24,NA,"Calibration",2006,2006-04-24,0,10.8088731765747,"GLM",10.8088731765747,NA
2006-04-25,NA,"Calibration",2006,2006-04-25,0,11.041953086853,"GLM",11.041953086853,NA
2006-04-26,NA,"Calibration",2006,2006-04-26,0,11.2463998794556,"GLM",11.2463998794556,NA
2006-04-27,NA,"Calibration",2006,2006-04-27,0,11.1843433380127,"GLM",11.1843433380127,NA
2006-04-28,NA,"Calibration",2006,2006-04-28,0,11.2110815048218,"GLM",11.2110815048218,NA
2006-04-29,NA,"Calibration",2006,2006-04-29,0,11.303861618042,"GLM",11.303861618042,NA
2006-04-30,NA,"Calibration",2006,2006-04-30,0,11.3195018768311,"GLM",11.3195018768311,NA
2006-05-01,NA,"Calibration",2006,2006-05-01,0,11.403148651123,"GLM",11.403148651123,NA
2006-05-02,NA,"Calibration",2006,2006-05-02,0,11.7739524841309,"GLM",11.7739524841309,NA
2006-05-03,NA,"Calibration",2006,2006-05-03,0,12.4315309524536,"GLM",12.4315309524536,NA
2006-05-04,NA,"Calibration",2006,2006-05-04,0,13.0115489959717,"GLM",13.0115489959717,NA
2006-05-05,NA,"Calibration",2006,2006-05-05,0,13.1340675354004,"GLM",13.1340675354004,NA
2006-05-06,NA,"Calibration",2006,2006-05-06,0,12.8993854522705,"GLM",12.8993854522705,NA
2006-05-07,NA,"Calibration",2006,2006-05-07,0,12.8637809753418,"GLM",12.8637809753418,NA
2006-05-08,NA,"Calibration",2006,2006-05-08,0,12.9783563613892,"GLM",12.9783563613892,NA
2006-05-09,NA,"Calibration",2006,2006-05-09,0,13.0661144256592,"GLM",13.0661144256592,NA
2006-05-10,NA,"Calibration",2006,2006-05-10,0,13.2148103713989,"GLM",13.2148103713989,NA
2006-05-11,NA,"Calibration",2006,2006-05-11,0,13.639497756958,"GLM",13.639497756958,NA
2006-05-12,NA,"Calibration",2006,2006-05-12,0,13.5036010742188,"GLM",13.5036010742188,NA
2006-05-13,NA,"Calibration",2006,2006-05-13,0,12.9020929336548,"GLM",12.9020929336548,NA
2006-05-14,NA,"Calibration",2006,2006-05-14,0,12.4651327133179,"GLM",12.4651327133179,NA
2006-05-15,NA,"Calibration",2006,2006-05-15,0,12.4606885910034,"GLM",12.4606885910034,NA
2006-05-16,NA,"Calibration",2006,2006-05-16,0,12.5698080062866,"GLM",12.5698080062866,NA
2006-05-17,NA,"Calibration",2006,2006-05-17,0,12.8550624847412,"GLM",12.8550624847412,NA
2006-05-18,NA,"Calibration",2006,2006-05-18,0,13.1904783248901,"GLM",13.1904783248901,NA
2006-05-19,NA,"Calibration",2006,2006-05-19,0,13.2379512786865,"GLM",13.2379512786865,NA
2006-05-20,NA,"Calibration",2006,2006-05-20,0,13.1747303009033,"GLM",13.1747303009033,NA
2006-05-21,NA,"Calibration",2006,2006-05-21,0,13.3393125534058,"GLM",13.3393125534058,NA
2006-05-22,NA,"Calibration",2006,2006-05-22,0,13.512864112854,"GLM",13.512864112854,NA
2006-05-23,NA,"Calibration",2006,2006-05-23,0,13.7427921295166,"GLM",13.7427921295166,NA
2006-05-24,NA,"Calibration",2006,2006-05-24,0,14.0021553039551,"GLM",14.0021553039551,NA
2006-05-25,NA,"Calibration",2006,2006-05-25,0,14.2972240447998,"GLM",14.2972240447998,NA
2006-05-26,NA,"Calibration",2006,2006-05-26,0,15.0850715637207,"GLM",15.0850715637207,NA
2006-05-27,NA,"Calibration",2006,2006-05-27,0,16.2850666046143,"GLM",16.2850666046143,NA
2006-05-28,NA,"Calibration",2006,2006-05-28,0,17.4348754882812,"GLM",17.4348754882812,NA
2006-05-29,NA,"Calibration",2006,2006-05-29,0,19.012601852417,"GLM",19.012601852417,NA
2006-05-30,NA,"Calibration",2006,2006-05-30,0,20.633415222168,"GLM",20.633415222168,NA
2006-05-31,NA,"Calibration",2006,2006-05-31,0,21.5979480743408,"GLM",21.5979480743408,NA
2006-06-01,NA,"Calibration",2006,2006-06-01,0,22.0156269073486,"GLM",22.0156269073486,NA
2006-06-02,NA,"Calibration",2006,2006-06-02,0,21.5803279876709,"GLM",21.5803279876709,NA
2006-06-03,NA,"Calibration",2006,2006-06-03,0,20.5888442993164,"GLM",20.5888442993164,NA
2006-06-04,NA,"Calibration",2006,2006-06-04,0,20.2428951263428,"GLM",20.2428951263428,NA
2006-06-05,NA,"Calibration",2006,2006-06-05,0,20.1470890045166,"GLM",20.1470890045166,NA
2006-06-06,NA,"Calibration",2006,2006-06-06,0,19.9672832489014,"GLM",19.9672832489014,NA
2006-06-07,NA,"Calibration",2006,2006-06-07,0,19.7218074798584,"GLM",19.7218074798584,NA
2006-06-08,NA,"Calibration",2006,2006-06-08,0,19.9344291687012,"GLM",19.9344291687012,NA
2006-06-09,NA,"Calibration",2006,2006-06-09,0,20.4191188812256,"GLM",20.4191188812256,NA
2006-06-10,NA,"Calibration",2006,2006-06-10,0,20.4229888916016,"GLM",20.4229888916016,NA
2006-06-11,NA,"Calibration",2006,2006-06-11,0,20.0210552215576,"GLM",20.0210552215576,NA
2006-06-12,NA,"Calibration",2006,2006-06-12,0,19.605281829834,"GLM",19.605281829834,NA
2006-06-13,NA,"Calibration",2006,2006-06-13,0,19.4155654907227,"GLM",19.4155654907227,NA
2006-06-14,NA,"Calibration",2006,2006-06-14,0,19.52880859375,"GLM",19.52880859375,NA
2006-06-15,NA,"Calibration",2006,2006-06-15,0,19.6560726165771,"GLM",19.6560726165771,NA
2006-06-16,NA,"Calibration",2006,2006-06-16,0,19.9297485351562,"GLM",19.9297485351562,NA
2006-06-17,NA,"Calibration",2006,2006-06-17,0,20.4450054168701,"GLM",20.4450054168701,NA
2006-06-18,NA,"Calibration",2006,2006-06-18,0,21.1604671478271,"GLM",21.1604671478271,NA
2006-06-19,NA,"Calibration",2006,2006-06-19,0,21.6661243438721,"GLM",21.6661243438721,NA
2006-06-20,NA,"Calibration",2006,2006-06-20,0,21.7465057373047,"GLM",21.7465057373047,NA
2006-06-21,NA,"Calibration",2006,2006-06-21,0,21.70947265625,"GLM",21.70947265625,NA
2006-06-22,NA,"Calibration",2006,2006-06-22,0,21.8435535430908,"GLM",21.8435535430908,NA
2006-06-23,NA,"Calibration",2006,2006-06-23,0,22.0572662353516,"GLM",22.0572662353516,NA
2006-06-24,NA,"Calibration",2006,2006-06-24,0,22.1244716644287,"GLM",22.1244716644287,NA
2006-06-25,NA,"Calibration",2006,2006-06-25,0,22.1155815124512,"GLM",22.1155815124512,NA
2006-06-26,NA,"Calibration",2006,2006-06-26,0,22.2352409362793,"GLM",22.2352409362793,NA
2006-06-27,22.2258,"Calibration",2006,2006-06-27,0,22.3025684356689,"GLM",22.3025684356689,0.00172403432611291
2006-06-28,22.2528,"Calibration",2006,2006-06-28,0,22.2777862548828,"GLM",22.2777862548828,0.000561103209819814
2006-06-29,22.7062,"Calibration",2006,2006-06-29,0,22.2024478912354,"GLM",22.2024478912354,-0.0112172628751753
2006-06-30,23.1204,"Calibration",2006,2006-06-30,0,22.1759376525879,"GLM",22.1759376525879,-0.0208507441518986
2006-07-01,22.31,"Calibration",2006,2006-07-01,0,22.3498401641846,"GLM",22.3498401641846,0.000892080312829284
2006-07-02,22.6722,"Calibration",2006,2006-07-02,0,22.5819873809814,"GLM",22.5819873809814,-0.00199346456625226
2006-07-03,22.9902,"Calibration",2006,2006-07-03,0,22.9808654785156,"GLM",22.9808654785156,-0.000203052102169639
2006-07-04,23.7116,"Calibration",2006,2006-07-04,0,23.2879962921143,"GLM",23.2879962921143,-0.00901292226539384
2006-07-05,24.1748,"Calibration",2006,2006-07-05,0,23.5148639678955,"GLM",23.5148639678955,-0.0138381355035079
2006-07-06,24.3664,"Calibration",2006,2006-07-06,0,23.4947700500488,"GLM",23.4947700500488,-0.0182116306191366
2006-07-07,24.083,"Calibration",2006,2006-07-07,0,23.5034923553467,"GLM",23.5034923553467,-0.0121779861462762
2006-07-08,NA,"Calibration",2006,2006-07-08,0,23.5204048156738,"GLM",23.5204048156738,NA
2006-07-09,24.266,"Calibration",2006,2006-07-09,0,23.4447555541992,"GLM",23.4447555541992,-0.0172129834512445
2006-07-10,24.0172,"Calibration",2006,2006-07-10,0,23.5380458831787,"GLM",23.5380458831787,-0.0100757362920245
2006-07-11,23.2814,"Calibration",2006,2006-07-11,0,23.7803821563721,"GLM",23.7803821563721,0.0106027042221666
2006-07-12,NA,"Calibration",2006,2006-07-12,0,23.6884632110596,"GLM",23.6884632110596,NA
2006-07-13,NA,"Calibration",2006,2006-07-13,0,23.656909942627,"GLM",23.656909942627,NA
2006-07-14,25.562,"Calibration",2006,2006-07-14,0,23.9335765838623,"GLM",23.9335765838623,-0.0329003827923613
2006-07-15,25.606,"Calibration",2006,2006-07-15,0,24.2417545318604,"GLM",24.2417545318604,-0.0273682431827031
2006-07-16,25.7365,"Calibration",2006,2006-07-16,0,24.7557258605957,"GLM",24.7557258605957,-0.0194242603230081
2006-07-17,25.516,"Calibration",2006,2006-07-17,0,25.0715351104736,"GLM",25.0715351104736,-0.00878605546911426
2006-07-18,26.026,"Calibration",2006,2006-07-18,0,25.4941577911377,"GLM",25.4941577911377,-0.0103229926239434
2006-07-19,25.2,"Calibration",2006,2006-07-19,0,25.7773551940918,"GLM",25.7773551940918,0.0113257188783828
2006-07-20,25.2345,"Calibration",2006,2006-07-20,0,25.6205902099609,"GLM",25.6205902099609,0.00759196785153453
2006-07-21,NA,"Calibration",2006,2006-07-21,0,25.6478652954102,"GLM",25.6478652954102,NA
2006-07-22,NA,"Calibration",2006,2006-07-22,0,25.6295738220215,"GLM",25.6295738220215,NA
2006-07-23,NA,"Calibration",2006,2006-07-23,0,25.3631935119629,"GLM",25.3631935119629,NA
2006-07-24,NA,"Calibration",2006,2006-07-24,0,25.341667175293,"GLM",25.341667175293,NA
2006-07-25,NA,"Calibration",2006,2006-07-25,0,25.3750228881836,"GLM",25.3750228881836,NA
2006-07-26,NA,"Calibration",2006,2006-07-26,0,25.4188823699951,"GLM",25.4188823699951,NA
2006-07-27,NA,"Calibration",2006,2006-07-27,0,25.5685729980469,"GLM",25.5685729980469,NA
2006-07-28,NA,"Calibration",2006,2006-07-28,0,25.8790531158447,"GLM",25.8790531158447,NA
2006-07-29,NA,"Calibration",2006,2006-07-29,0,26.3105087280273,"GLM",26.3105087280273,NA
2006-07-30,NA,"Calibration",2006,2006-07-30,0,26.6177558898926,"GLM",26.6177558898926,NA
2006-07-31,NA,"Calibration",2006,2006-07-31,0,26.9287567138672,"GLM",26.9287567138672,NA
2006-08-01,NA,"Calibration",2006,2006-08-01,0,27.2171363830566,"GLM",27.2171363830566,NA
2006-08-02,NA,"Calibration",2006,2006-08-02,0,27.3992462158203,"GLM",27.3992462158203,NA
2006-08-03,NA,"Calibration",2006,2006-08-03,0,27.534595489502,"GLM",27.534595489502,NA
2006-08-04,NA,"Calibration",2006,2006-08-04,0,27.5596790313721,"GLM",27.5596790313721,NA
2006-08-05,NA,"Calibration",2006,2006-08-05,0,27.3966598510742,"GLM",27.3966598510742,NA
2006-08-06,NA,"Calibration",2006,2006-08-06,0,27.062126159668,"GLM",27.062126159668,NA
2006-08-07,NA,"Calibration",2006,2006-08-07,0,26.7296714782715,"GLM",26.7296714782715,NA
2006-08-08,26.3752,"Calibration",2006,2006-08-08,0,26.6952877044678,"GLM",26.6952877044678,0.00603136919054203
2006-08-09,26.1296,"Calibration",2006,2006-08-09,0,26.6300621032715,"GLM",26.6300621032715,0.00948569576302144
2006-08-10,26.0838,"Calibration",2006,2006-08-10,0,26.4430751800537,"GLM",26.4430751800537,0.00683983539516054
2006-08-11,25.3806,"Calibration",2006,2006-08-11,0,26.4179058074951,"GLM",26.4179058074951,0.020025786291021
2006-08-12,25.3164,"Calibration",2006,2006-08-12,0,26.3250370025635,"GLM",26.3250370025635,0.0195315440682521
2006-08-13,24.9654,"Calibration",2006,2006-08-13,0,26.0521011352539,"GLM",26.0521011352539,0.0213005559087043
2006-08-14,24.8426,"Calibration",2006,2006-08-14,0,25.8120784759521,"GLM",25.8120784759521,0.01913897205788
2006-08-15,24.8008,"Calibration",2006,2006-08-15,0,25.6884803771973,"GLM",25.6884803771973,0.0175815612851977
2006-08-16,25.1136,"Calibration",2006,2006-08-16,0,25.538143157959,"GLM",25.538143157959,0.00838161001952123
2006-08-17,24.3706,"Calibration",2006,2006-08-17,0,25.3775959014893,"GLM",25.3775959014893,0.0202418576843123
2006-08-18,24.1974,"Calibration",2006,2006-08-18,0,25.1894016265869,"GLM",25.1894016265869,0.0200863711338793
2006-08-19,24.0198,"Calibration",2006,2006-08-19,0,25.0012683868408,"GLM",25.0012683868408,0.0200213585533422
2006-08-20,24.095,"Calibration",2006,2006-08-20,0,25.0511589050293,"GLM",25.0511589050293,0.0194554147533068
2006-08-21,24.0418,"Calibration",2006,2006-08-21,0,25.0687599182129,"GLM",25.0687599182129,0.0209111832551519
2006-08-22,24.3046,"Calibration",2006,2006-08-22,0,24.918514251709,"GLM",24.918514251709,0.0124720725423751
2006-08-23,24.5384,"Calibration",2006,2006-08-23,0,24.800163269043,"GLM",24.800163269043,0.00530544976787327
2006-08-24,23.9652,"Calibration",2006,2006-08-24,0,24.7880878448486,"GLM",24.7880878448486,0.0168786123197954
2006-08-25,23.724,"Calibration",2006,2006-08-25,0,24.8112659454346,"GLM",24.8112659454346,0.0224015656297603
2006-08-26,23.5682,"Calibration",2006,2006-08-26,0,24.8801727294922,"GLM",24.8801727294922,0.0270798100241145
2006-08-27,23.5496,"Calibration",2006,2006-08-27,0,24.9949932098389,"GLM",24.9949932098389,0.0297745457169866
2006-08-28,23.3166,"Calibration",2006,2006-08-28,0,25.0860958099365,"GLM",25.0860958099365,0.0365577945675748
2006-08-29,23.1568,"Calibration",2006,2006-08-29,0,24.7494621276855,"GLM",24.7494621276855,0.0332453849862178
2006-08-30,23.0598,"Calibration",2006,2006-08-30,0,24.4192695617676,"GLM",24.4192695617676,0.0286330287075021
2006-08-31,22.7534,"Calibration",2006,2006-08-31,0,24.198637008667,"GLM",24.198637008667,0.0307811354042044
2006-09-01,22.569,"Calibration",2006,2006-09-01,0,23.8784427642822,"GLM",23.8784427642822,0.0281919237389999
2006-09-02,22.5386,"Calibration",2006,2006-09-02,0,23.5123691558838,"GLM",23.5123691558838,0.0211454649865801
2006-09-03,22.7064,"Calibration",2006,2006-09-03,0,23.232048034668,"GLM",23.232048034668,0.0114424421624194
2006-09-04,22.5658,"Calibration",2006,2006-09-04,0,23.0679016113281,"GLM",23.0679016113281,0.0110028683538453
2006-09-05,22.4884,"Calibration",2006,2006-09-05,0,22.9795818328857,"GLM",22.9795818328857,0.0108028070102393
2006-09-06,22.4994,"Calibration",2006,2006-09-06,0,22.9547443389893,"GLM",22.9547443389893,0.0100176638590606
2006-09-07,22.6574,"Calibration",2006,2006-09-07,0,22.9237899780273,"GLM",22.9237899780273,0.00584429625807837
2006-09-08,22.4056,"Calibration",2006,2006-09-08,0,22.8136596679688,"GLM",22.8136596679688,0.00902402363428676
2006-09-09,22.2308,"Calibration",2006,2006-09-09,0,22.6564407348633,"GLM",22.6564407348633,0.00948244373890969
2006-09-10,21.1596,"Calibration",2006,2006-09-10,0,22.3599300384521,"GLM",22.3599300384521,0.0275814108606314
2006-09-11,20.5386,"Calibration",2006,2006-09-11,0,21.8221225738525,"GLM",21.8221225738525,0.0302998271952243
2006-09-12,20.024,"Calibration",2006,2006-09-12,0,21.2314281463623,"GLM",21.2314281463623,0.0292671340624244
2006-09-13,19.6084,"Calibration",2006,2006-09-13,0,20.7998065948486,"GLM",20.7998065948486,0.0294842730041006
2006-09-14,19.5352,"Calibration",2006,2006-09-14,0,20.4934310913086,"GLM",20.4934310913086,0.023938642546202
2006-09-15,19.5648,"Calibration",2006,2006-09-15,0,20.3480892181396,"GLM",20.3480892181396,0.0196249691135767
