train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec
0.9850745,1.0404211,0.029921612,0.7409687,0.1845916,0.9850745,1.0404211,0.029921612,0.7409687,0.1845916,400.0,128.0,0.005,48.0,2.0,32.0,12.0,0.0
