Observed,Predicted,Error,phase
8.0,7.753395,-0.01565408079797407,train
7.7,7.894189,0.012452656275570748,train
8.2,8.176689,-0.0014234050226403683,train
9.5,8.212779,-0.07267188009386645,train
8.7,8.288672,-0.024211860459189372,train
8.3,8.200777,-0.006013240190520126,train
8.4,8.933771,0.03079373337347467,train
9.4,9.0415745,-0.019435712944124005,train
8.6,8.649845,0.0028895761302634585,train
9.5,8.645945,-0.0470659105220986,train
9.8,9.4116745,-0.020213005762599677,train
9.7,9.327181,-0.019594019380551133,train
10.1,9.661774,-0.022175473640655925,train
11.2,10.314487,-0.04115888708009792,train
10.9,10.36627,-0.02509746942729144,train
11.6,10.199626,-0.06423845941335338,train
12.1,11.04696,-0.04549368438430714,train
11.0,10.695449,-0.01403755812204906,train
10.2,10.812645,0.029156022766392137,train
10.3,10.973583,0.031662885262448696,train
10.5,10.805435,0.014336021680573928,train
10.8,11.478771,0.03046716566103698,train
10.6,11.788007,0.0530644104390074,train
10.4,11.82303,0.06403406049882296,train
10.2,12.328059,0.09446261600544771,train
10.2,11.918739,0.07770513046098597,train
9.8,11.954756,0.0990475643551075,train
11.4,12.204951,0.03410096767540342,train
11.5,12.760571,0.051959640634407285,train
11.7,13.098807,0.05640624234476108,train
12.0,13.340664,0.05290563478045668,train
13.2,13.2294235,0.0011132938208386102,train
14.0,13.748051,-0.009079892246134685,train
15.0,14.034016,-0.033270779899812024,train
13.5,14.361793,0.03093098056775706,train
15.5,14.632351,-0.028794602871370673,train
16.0,14.490942,-0.049492009744755344,train
16.3,14.976721,-0.042308733944468505,train
15.3,14.679743,-0.020689215966426304,train
16.8,15.164036,-0.05118138051694796,train
17.0,15.208153,-0.05563334357434775,train
15.9,14.133472,-0.058818613189515256,train
15.9,15.090429,-0.02612323677322191,train
16.3,15.348915,-0.03005108253733198,train
16.2,15.88344,-0.009866795379075503,train
16.2,14.736729,-0.04729886195575322,train
16.9,15.472698,-0.044089665135317674,train
17.2,16.077005,-0.03374688731158008,train
16.4,15.5181675,-0.027627906065095475,train
15.2,15.425095,0.0073500114705257625,train
15.7,16.29583,0.018622113302393894,train
15.0,17.305056,0.07135278284372823,train
15.6,17.809235,0.06612645388709254,train
16.3,18.010122,0.04984310709382749,train
16.8,18.301003,0.042762405372940133,train
16.9,18.147076,0.03558288458826757,train
16.9,18.160645,0.03595612525925674,train
17.1,18.229074,0.031958779027361696,train
17.5,18.953598,0.03987529630313312,train
17.8,18.169754,0.010279603213615499,train
17.4,17.511087,0.003182020627352287,train
17.7,17.77729,0.002178564904105403,train
18.1,18.110424,0.0002878635211918909,train
18.5,17.66628,-0.02305239124212808,train
20.3,17.864433,-0.0638176906429927,train
20.0,18.242414,-0.04595906272302014,train
20.3,19.681688,-0.015464853194022932,train
18.7,20.860716,0.054617693693747554,train
23.6,23.422874,-0.0037668035273976394,train
24.2,24.150967,-0.0010141290088234115,train
23.5,24.790245,0.026718544390322205,train
24.1,24.657398,0.011432066893456104,train
23.7,24.404156,0.014638131495923622,train
24.2,24.265877,0.0013592244777839721,train
23.2,24.169563,0.02046804841529156,train
23.6,24.204357,0.012642294489250416,train
24.1,24.294697,0.004023094216911925,train
23.9,24.403711,0.010428012479024725,train
23.6,24.331675,0.015264941085161871,train
24.1,24.707413,0.012445083639188982,train
24.6,24.792696,0.0039012977989880907,train
24.8,24.77174,-0.0005700683050795025,train
25.1,24.814528,-0.005719234097227668,train
25.1,25.498562,0.007876932861569033,train
25.4,25.428484,0.0005604012253626472,train
25.7,25.828815,0.0024998574915401795,train
26.3,26.84314,0.010220329900858902,train
26.4,26.559885,0.003018990837503627,train
27.4,27.558262,0.0028796808435578632,train
26.5,27.145195,0.012027079167782498,train
27.1,26.972523,-0.0023575309330034046,train
26.7,27.329868,0.011657765684812187,train
26.9,27.340218,0.008116080547882295,train
25.9,25.773533,-0.002447418339998139,train
25.6,24.94279,-0.013003067514528297,train
25.9,25.547897,-0.006843861469296827,train
26.4,25.439297,-0.018532329023135414,train
27.0,26.381222,-0.011591683521435242,train
27.6,27.180923,-0.007650052064725784,train
27.8,27.542557,-0.004651799500665818,train
27.5,27.478653,-0.00038827880916360194,train
27.6,27.23564,-0.006644598469797982,train
27.6,27.12622,-0.008657270115770778,train
26.2,27.267826,0.019971361853046495,train
26.3,27.292023,0.01851065572947834,train
26.4,27.240261,0.015664753460208382,train
26.3,27.181604,0.016484269143073712,train
26.0,27.276623,0.02396215649169381,train
26.9,27.371624,0.008690073062235518,train
27.0,27.310156,0.005710826337546779,train
26.7,27.17607,0.00883636272104758,train
27.0,27.548958,0.010063580434865615,train
27.0,27.741337,0.013542541442008157,train
26.8,26.098766,-0.01325612994330319,train
26.6,25.932598,-0.012704535594473515,train
26.9,26.165222,-0.013846685754330857,train
27.3,26.157251,-0.021376854707399064,train
28.0,27.17834,-0.014890971249881868,train
