LSWT,projection,Phase,Year,Date,Error,Lake
,6.963508,Calibration,2014,2014-01-01,,exper2_41
,10.064916,Calibration,2014,2014-01-02,,exper2_41
,11.517899,Calibration,2014,2014-01-03,,exper2_41
,11.414243,Calibration,2014,2014-01-04,,exper2_41
,10.908775,Calibration,2014,2014-01-05,,exper2_41
,11.124027,Calibration,2014,2014-01-06,,exper2_41
,11.491744,Calibration,2014,2014-01-07,,exper2_41
,11.463181,Calibration,2014,2014-01-08,,exper2_41
,11.443362,Calibration,2014,2014-01-09,,exper2_41
,10.677991,Calibration,2014,2014-01-10,,exper2_41
,10.114452,Calibration,2014,2014-01-11,,exper2_41
,10.9804,Calibration,2014,2014-01-12,,exper2_41
,10.998362,Calibration,2014,2014-01-13,,exper2_41
,11.062194,Calibration,2014,2014-01-14,,exper2_41
,11.066574,Calibration,2014,2014-01-15,,exper2_41
,11.062023,Calibration,2014,2014-01-16,,exper2_41
,11.219666,Calibration,2014,2014-01-17,,exper2_41
,11.204988,Calibration,2014,2014-01-18,,exper2_41
,11.062777,Calibration,2014,2014-01-19,,exper2_41
,11.065411,Calibration,2014,2014-01-20,,exper2_41
,11.416498,Calibration,2014,2014-01-21,,exper2_41
,11.446587,Calibration,2014,2014-01-22,,exper2_41
,11.506998,Calibration,2014,2014-01-23,,exper2_41
,11.4321375,Calibration,2014,2014-01-24,,exper2_41
,10.920406,Calibration,2014,2014-01-25,,exper2_41
,11.178268,Calibration,2014,2014-01-26,,exper2_41
,11.446297,Calibration,2014,2014-01-27,,exper2_41
,11.080158,Calibration,2014,2014-01-28,,exper2_41
,11.061001,Calibration,2014,2014-01-29,,exper2_41
,11.304468,Calibration,2014,2014-01-30,,exper2_41
,11.100229,Calibration,2014,2014-01-31,,exper2_41
,10.22061,Calibration,2014,2014-02-01,,exper2_41
,10.981914,Calibration,2014,2014-02-02,,exper2_41
,11.4315815,Calibration,2014,2014-02-03,,exper2_41
,11.453985,Calibration,2014,2014-02-04,,exper2_41
,10.9589815,Calibration,2014,2014-02-05,,exper2_41
,11.273624,Calibration,2014,2014-02-06,,exper2_41
,11.066204,Calibration,2014,2014-02-07,,exper2_41
