LSWT,projection,Phase,Year,Date,Error,Lake
,2.5678742,Calibration,2008,2008-01-01,,exper2_09
,3.5243824,Calibration,2008,2008-01-02,,exper2_09
,3.994947,Calibration,2008,2008-01-03,,exper2_09
,3.9470959,Calibration,2008,2008-01-04,,exper2_09
,4.1781874,Calibration,2008,2008-01-05,,exper2_09
,4.258456,Calibration,2008,2008-01-06,,exper2_09
,4.2654185,Calibration,2008,2008-01-07,,exper2_09
,4.2749414,Calibration,2008,2008-01-08,,exper2_09
,4.3241806,Calibration,2008,2008-01-09,,exper2_09
,4.459414,Calibration,2008,2008-01-10,,exper2_09
,4.2016325,Calibration,2008,2008-01-11,,exper2_09
,4.0251255,Calibration,2008,2008-01-12,,exper2_09
,4.6181927,Calibration,2008,2008-01-13,,exper2_09
,4.7947392,Calibration,2008,2008-01-14,,exper2_09
,4.683105,Calibration,2008,2008-01-15,,exper2_09
,4.610914,Calibration,2008,2008-01-16,,exper2_09
,4.77442,Calibration,2008,2008-01-17,,exper2_09
,5.2175045,Calibration,2008,2008-01-18,,exper2_09
,5.190946,Calibration,2008,2008-01-19,,exper2_09
,5.2685847,Calibration,2008,2008-01-20,,exper2_09
,5.19675,Calibration,2008,2008-01-21,,exper2_09
,5.2629685,Calibration,2008,2008-01-22,,exper2_09
,5.700701,Calibration,2008,2008-01-23,,exper2_09
,5.800207,Calibration,2008,2008-01-24,,exper2_09
,5.8274403,Calibration,2008,2008-01-25,,exper2_09
,6.0519805,Calibration,2008,2008-01-26,,exper2_09
,6.2006307,Calibration,2008,2008-01-27,,exper2_09
,6.30066,Calibration,2008,2008-01-28,,exper2_09
,6.434879,Calibration,2008,2008-01-29,,exper2_09
,6.5114703,Calibration,2008,2008-01-30,,exper2_09
,6.387819,Calibration,2008,2008-01-31,,exper2_09
,6.463689,Calibration,2008,2008-02-01,,exper2_09
,6.2066283,Calibration,2008,2008-02-02,,exper2_09
,6.19574,Calibration,2008,2008-02-03,,exper2_09
,6.5533075,Calibration,2008,2008-02-04,,exper2_09
